Phenotype,species,snp,chr,pos,p,logp
soilN,Rice,"9311_chr06:15134130\G,\A",6,15134130,4.764368e-05,4.32199470096825
soilN,Rice,"9311_chr05:30217568\A,\T",5,30217568,4.764804e-05,4.32195495934237
soilN,Rice,"9311_chr06:16560729\C,\A",6,16560729,4.765028e-05,4.32193454304039
soilN,Rice,"9311_chr05:3695470\G,\A",5,3695470,4.767728e-05,4.32168852916309
soilN,Rice,"9311_chr02:15644677\C,\A",2,15644677,4.768611e-05,4.32160810374436
soilN,Rice,"9311_chr06:14521160\G,\T",6,14521160,4.770765e-05,4.3214119755427
soilN,Rice,"9311_chr02:13573076\G,\A",2,13573076,4.772624e-05,4.3212427791593
soilN,Rice,"9311_chr06:15987660\G,\A",6,15987660,4.774285e-05,4.32109165943213
soilN,Rice,"9311_chr06:16859430\G,\A",6,16859430,4.776731e-05,4.32086921517573
soilN,Rice,"9311_chr02:14757008\C,\A",2,14757008,4.778382e-05,4.32071913423022
soilN,Rice,"9311_chr06:15683502\C,\T",6,15683502,4.780733e-05,4.320505510616
soilN,Rice,"9311_chr06:16687606\C,\T",6,16687606,4.780943e-05,4.32048643407728
soilN,Rice,"9311_chr06:16743706\C,\T",6,16743706,4.782058e-05,4.32038516077416
soilN,Rice,"9311_chr11:28634859\T,\C",11,28634859,4.785348e-05,4.3200864739824
soilN,Rice,"9311_chr06:17250680\C,\T",6,17250680,4.787049e-05,4.31993212707817
soilN,Rice,"9311_chr06:16876250\C,\A",6,16876250,4.788487e-05,4.31980168728458
soilN,Rice,"9311_chr06:6951444\G,\A",6,6951444,4.790268e-05,4.31964018853424
soilN,Rice,"9311_chr06:14987018\C,\T",6,14987018,4.7909e-05,4.31958289403466
soilN,Rice,"9311_chr05:3653735\C,\T",5,3653735,4.791548e-05,4.31952415688843
soilN,Rice,"9311_chr06:15632309\T,\C",6,15632309,4.792385e-05,4.31944829983011
soilN,Rice,"9311_chr04:32968869\G,\C",4,32968869,4.793353e-05,4.31936058680062
soilN,Rice,"9311_chr06:7267026\G,\A",6,7267026,4.794042e-05,4.31929816548627
soilN,Rice,"9311_chr02:1366723\G,\A",2,1366723,4.794138e-05,4.31928946888895
soilN,Rice,"9311_chr02:15645696\G,\A",2,15645696,4.794656e-05,4.31924254650396
soilN,Rice,"9311_chr06:17100680\G,\A",6,17100680,4.799003e-05,4.31884897857705
soilN,Rice,"9311_chr06:14288086\T,\A",6,14288086,4.79904e-05,4.31884563020784
soilN,Rice,"9311_chr06:15598090\G,\A",6,15598090,4.80273e-05,4.31851182785325
soilN,Rice,"9311_chr06:16184111\G,\A",6,16184111,4.810523e-05,4.31780770456869
soilN,Rice,"9311_chr04:12489234\C,\T",4,12489234,4.810877e-05,4.31777574659029
soilN,Rice,"9311_chr01:4898437\G,\A",1,4898437,4.8118e-05,4.31769243218454
soilN,Rice,"9311_chr02:7565631\G,\A",2,7565631,4.81198e-05,4.31767618638367
soilN,Rice,"9311_chr04:32636650\G,\T",4,32636650,4.812532e-05,4.31762636971675
soilN,Rice,"9311_chr09:5585640\A,\T",9,5585640,4.81283e-05,4.31759947831139
soilN,Rice,"ScaffoldUn01_806:68\C,\A",ScaffoldUn01_806,68,4.814719e-05,4.31742905439833
soilN,Rice,"Scaffold02_1232:11839\T,\A",Scaffold02_1232,11839,4.814995e-05,4.31740415952045
soilN,Rice,"9311_chr06:1614278\T,\C",6,1614278,4.815882e-05,4.31732416281682
soilN,Rice,"9311_chr06:15062538\G,\A",6,15062538,4.819234e-05,4.31702198582963
soilN,Rice,"9311_chr06:15980062\G,\A",6,15980062,4.82053e-05,4.31690521001397
soilN,Rice,"9311_chr06:15980103\G,\A",6,15980103,4.82053e-05,4.31690521001397
soilN,Rice,"9311_chr06:14168451\C,\T",6,14168451,4.822818e-05,4.31669912685836
soilN,Rice,"9311_chr09:19272136\C,\T",9,19272136,4.823269e-05,4.31665851623324
soilN,Rice,"9311_chr12:10264483\G,\A",12,10264483,4.824468e-05,4.31655056986479
soilN,Rice,"9311_chr09:2579786\C,\T",9,2579786,4.825065e-05,4.31649683176036
soilN,Rice,"9311_chr06:13700134\C,\T",6,13700134,4.827662e-05,4.31626314385088
soilN,Rice,"9311_chr09:10466451\G,\C",9,10466451,4.829227e-05,4.31612237991124
soilN,Rice,"9311_chr10:6697452\C,\T",10,6697452,4.829791e-05,4.31607166210782
soilN,Rice,"9311_chr07:10556529\A,\C",7,10556529,4.830302e-05,4.31602571545276
soilN,Rice,"9311_chr08:27118945\G,\A",8,27118945,4.830963e-05,4.31596628873111
soilN,Rice,"9311_chr05:30219975\A,\G",5,30219975,4.83221e-05,4.31585420024383
soilN,Rice,"9311_chr09:19546493\C,\G",9,19546493,4.835004e-05,4.3156031622889
soilN,Rice,"9311_chr06:14663337\G,\A",6,14663337,4.836248e-05,4.31549143687042
soilN,Rice,"Scaffold08_2063:295\A,\G",Scaffold08_2063,295,4.836339e-05,4.31548326515837
soilN,Rice,"9311_chr12:9013781\C,\T",12,9013781,4.836588e-05,4.31546090598498
soilN,Rice,"9311_chr06:16265171\C,\T",6,16265171,4.838655e-05,4.31527534233396
soilN,Rice,"9311_chr06:21409043\T,\G",6,21409043,4.839808e-05,4.31517186690817
soilN,Rice,"9311_chr06:16153584\T,\C",6,16153584,4.840219e-05,4.31513498787215
soilN,Rice,"9311_chr01:4921154\G,\A",1,4921154,4.840591e-05,4.31510161100651
soilN,Rice,"9311_chr06:15575801\C,\T",6,15575801,4.842883e-05,4.31489602301792
soilN,Rice,"9311_chr10:12192946\G,\C",10,12192946,4.843242e-05,4.31486383022275
soilN,Rice,"9311_chr02:14387862\G,\A",2,14387862,4.843535e-05,4.31483755764865
soilN,Rice,"9311_chr06:16996943\C,\T",6,16996943,4.847528e-05,4.31447967369632
soilN,Rice,"9311_chr06:23073770\G,\A",6,23073770,4.84816e-05,4.31442305592707
soilN,Rice,"9311_chr06:13414423\G,\A",6,13414423,4.848589e-05,4.31438462813382
soilN,Rice,"9311_chr05:13110394\G,\A",5,13110394,4.850387e-05,4.31422360876695
soilN,Rice,"9311_chr06:14658289\C,\G",6,14658289,4.851703e-05,4.3141057925971
soilN,Rice,"9311_chr06:6972169\C,\T",6,6972169,4.852752e-05,4.31401190274686
soilN,Rice,"9311_chr09:3309695\G,\C",9,3309695,4.854053e-05,4.31389548604243
soilN,Rice,"9311_chr09:3776732\A,\T",9,3776732,4.854053e-05,4.31389548604243
soilN,Rice,"9311_chr02:27451104\A,\C",2,27451104,4.855606e-05,4.31375656060001
soilN,Rice,"9311_chr06:14353681\T,\A",6,14353681,4.855619e-05,4.31375539785725
soilN,Rice,"9311_chr04:5379721\T,\C",4,5379721,4.856674e-05,4.31366104718636
soilN,Rice,"9311_chr11:23845924\G,\A",11,23845924,4.85681e-05,4.31364888593721
soilN,Rice,"9311_chr08:20339936\C,\T",8,20339936,4.857312e-05,4.31360399956866
soilN,Rice,"9311_chr06:21453024\G,\A",6,21453024,4.857487e-05,4.31358835302068
soilN,Rice,"9311_chr06:15858821\A,\T",6,15858821,4.858215e-05,4.31352326943055
soilN,Rice,"9311_chr06:14385407\T,\C",6,14385407,4.861386e-05,4.31323989404282
soilN,Rice,"9311_chr06:16763602\C,\T",6,16763602,4.861885e-05,4.31319531790241
soilN,Rice,"9311_chr06:13488792\G,\A",6,13488792,4.865259e-05,4.31289403529763
soilN,Rice,"9311_chr02:5572322\A,\C",2,5572322,4.865579e-05,4.31286547162526
soilN,Rice,"9311_chr06:14233915\C,\G",6,14233915,4.865701e-05,4.31285458221979
soilN,Rice,"9311_chr06:14073390\T,\A",6,14073390,4.866727e-05,4.31276301490687
soilN,Rice,"9311_chr06:14385428\C,\T",6,14385428,4.869748e-05,4.31249351209976
soilN,Rice,"9311_chr02:15205391\C,\T",2,15205391,4.870596e-05,4.31241789224042
soilN,Rice,"9311_chr08:27139252\T,\C",8,27139252,4.87151e-05,4.31233640161455
soilN,Rice,"9311_chr06:15679815\G,\T",6,15679815,4.87288e-05,4.31221428346367
soilN,Rice,"9311_chr02:15748654\C,\T",2,15748654,4.872994e-05,4.3122041233547
soilN,Rice,"9311_chr06:15062837\G,\T",6,15062837,4.873277e-05,4.31217890235717
soilN,Rice,"9311_chr06:13650859\C,\T",6,13650859,4.874587e-05,4.31206217406167
soilN,Rice,"9311_chr06:15871891\C,\T",6,15871891,4.877978e-05,4.3117601627144
soilN,Rice,"9311_chr06:14731851\G,\A",6,14731851,4.879849e-05,4.3115936164156
soilN,Rice,"9311_chr06:23130575\A,\T",6,23130575,4.88119e-05,4.31147428713029
soilN,Rice,"9311_chr02:2656024\G,\T",2,2656024,4.882178e-05,4.31138639062786
soilN,Rice,"9311_chr02:15629152\C,\T",2,15629152,4.882821e-05,4.31132919628462
soilN,Rice,"9311_chr06:17174653\A,\G",6,17174653,4.883454e-05,4.31127289878994
soilN,Rice,"9311_chr03:24756951\C,\T",3,24756951,4.884006e-05,4.31122381119618
soilN,Rice,"9311_chr06:16376680\C,\T",6,16376680,4.88809e-05,4.31086080641863
soilN,Rice,"9311_chr06:17285782\G,\A",6,17285782,4.888229e-05,4.3108484567944
soilN,Rice,"9311_chr06:17173966\C,\T",6,17173966,4.892706e-05,4.31045087997147
soilN,Rice,"9311_chr02:4934172\C,\A",2,4934172,4.893533e-05,4.31037747862957
soilN,Rice,"9311_chr04:32965867\G,\A",4,32965867,4.896157e-05,4.31014466456747
soilN,Rice,"9311_chr06:1634407\A,\G",6,1634407,4.897151e-05,4.31005650462876
soilN,Rice,"9311_chr06:15466486\G,\A",6,15466486,4.900572e-05,4.30975322569692
soilN,Rice,"9311_chr06:14717767\C,\T",6,14717767,4.902029e-05,4.30962412382594
soilN,Rice,"9311_chr08:27139651\A,\G",8,27139651,4.903989e-05,4.3094505126423
soilN,Rice,"9311_chr05:26688553\G,\C",5,26688553,4.906795e-05,4.30920208594176
soilN,Rice,"9311_chr01:34428826\C,\T",1,34428826,4.907093e-05,4.30917571112361
soilN,Rice,"9311_chr06:22524442\T,\A",6,22524442,4.909856e-05,4.30893124500992
soilN,Rice,"9311_chr06:16723966\G,\A",6,16723966,4.911307e-05,4.30880291778476
soilN,Rice,"9311_chr04:33269184\G,\C",4,33269184,4.911467e-05,4.30878876961905
soilN,Rice,"9311_chr04:32661682\G,\A",4,32661682,4.912827e-05,4.30866852881617
soilN,Rice,"9311_chr06:14404379\C,\T",6,14404379,4.913947e-05,4.30856953196902
soilN,Rice,"9311_chr06:15007809\C,\T",6,15007809,4.914365e-05,4.30853259071328
soilN,Rice,"9311_chr02:11109309\C,\G",2,11109309,4.915266e-05,4.30845297443281
soilN,Rice,"9311_chr09:591969\A,\T",9,591969,4.919887e-05,4.30804487199687
soilN,Rice,"9311_chr06:14466759\A,\G",6,14466759,4.921508e-05,4.30790180460419
soilN,Rice,"9311_chr02:13946641\T,\G",2,13946641,4.923233e-05,4.30774961004895
soilN,Rice,"9311_chr06:13441674\G,\A",6,13441674,4.923691e-05,4.30770921025042
soilN,Rice,"9311_chr05:7849219\A,\G",5,7849219,4.923714e-05,4.30770718153868
soilN,Rice,"9311_chr01:31657253\G,\A",1,31657253,4.924048e-05,4.30767772218395
soilN,Rice,"9311_chr02:13514726\C,\T",2,13514726,4.925266e-05,4.30757030948868
soilN,Rice,"9311_chr02:15407625\G,\A",2,15407625,4.925538e-05,4.30754632604548
soilN,Rice,"9311_chr06:15367809\G,\A",6,15367809,4.926077e-05,4.30749880394358
soilN,Rice,"9311_chr06:14385151\G,\T",6,14385151,4.928345e-05,4.307298897769
soilN,Rice,"9311_chr05:30204443\T,\C",5,30204443,4.930864e-05,4.30707697574184
soilN,Rice,"9311_chr11:9269070\C,\T",11,9269070,4.931871e-05,4.30698829150876
soilN,Rice,"9311_chr02:14942306\C,\T",2,14942306,4.934961e-05,4.30671627512235
soilN,Rice,"9311_chr09:3085547\C,\G",9,3085547,4.937434e-05,4.3064986966571
soilN,Rice,"9311_chr06:15446254\G,\A",6,15446254,4.937574e-05,4.30648638249443
soilN,Rice,"9311_chr04:32968872\C,\T",4,32968872,4.939158e-05,4.30634708085797
soilN,Rice,"9311_chr05:26635236\A,\G",5,26635236,4.939238e-05,4.30634004660695
soilN,Rice,"9311_chr11:482050\G,\A",11,482050,4.939313e-05,4.3063334521001
soilN,Rice,"9311_chr04:32636037\G,\T",4,32636037,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32639381\T,\A",4,32639381,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32639642\C,\T",4,32639642,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32645618\C,\A",4,32645618,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32662818\A,\G",4,32662818,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32663383\C,\A",4,32663383,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32663384\A,\T",4,32663384,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32663385\A,\G",4,32663385,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32664022\A,\G",4,32664022,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr04:32664151\C,\T",4,32664151,4.939934e-05,4.30627885343005
soilN,Rice,"9311_chr06:13958924\G,\A",6,13958924,4.946361e-05,4.30571419072711
soilN,Rice,"9311_chr04:32634069\A,\G",4,32634069,4.94773e-05,4.30559400805454
soilN,Rice,"9311_chr06:14125785\C,\T",6,14125785,4.947738e-05,4.30559330584301
soilN,Rice,"9311_chr06:17048983\C,\T",6,17048983,4.948547e-05,4.30552230056444
soilN,Rice,"9311_chr08:26944379\C,\A",8,26944379,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:26955555\C,\T",8,26955555,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:26988006\G,\A",8,26988006,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27095627\T,\C",8,27095627,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27100645\G,\T",8,27100645,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27105391\A,\C",8,27105391,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27116775\T,\C",8,27116775,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27116812\C,\G",8,27116812,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27116816\C,\G",8,27116816,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27139246\G,\A",8,27139246,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27139317\T,\C",8,27139317,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27139700\T,\C",8,27139700,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr08:27139708\C,\G",8,27139708,4.949863e-05,4.30540682110025
soilN,Rice,"9311_chr06:14421757\C,\T",6,14421757,4.952564e-05,4.30516990353959
soilN,Rice,"9311_chr07:23539216\G,\A",7,23539216,4.953514e-05,4.30508660523343
soilN,Rice,"9311_chr06:15447061\A,\T",6,15447061,4.95409e-05,4.30503610793421
soilN,Rice,"9311_chr01:34394692\G,\A",1,34394692,4.955235e-05,4.30493574445153
soilN,Rice,"9311_chr06:15343742\C,\T",6,15343742,4.955655e-05,4.30489893571235
soilN,Rice,"9311_chr01:17234259\A,\G",1,17234259,4.955892e-05,4.3048781664435
soilN,Rice,"9311_chr10:6347819\T,\C",10,6347819,4.956711e-05,4.30480640180579
soilN,Rice,"9311_chr06:16262300\C,\T",6,16262300,4.960138e-05,4.30450624048465
soilN,Rice,"9311_chr01:24687988\T,\C",1,24687988,4.964206e-05,4.30415020485119
soilN,Rice,"9311_chr06:16743713\A,\G",6,16743713,4.964486e-05,4.3041257096901
soilN,Rice,"9311_chr02:14792754\G,\A",2,14792754,4.9679e-05,4.30382715475686
soilN,Rice,"9311_chr08:17279536\C,\T",8,17279536,4.967957e-05,4.30382217183783
soilN,Rice,"9311_chr02:15954590\G,\A",2,15954590,4.969225e-05,4.3037113385239
soilN,Rice,"9311_chr03:8236357\C,\T",3,8236357,4.971017e-05,4.30355475164805
soilN,Rice,"9311_chr08:27020053\G,\A",8,27020053,4.971265e-05,4.30353308558959
soilN,Rice,"9311_chr06:17507251\A,\G",6,17507251,4.973548e-05,4.30333368630081
soilN,Rice,"9311_chr05:26596168\T,\G",5,26596168,4.974389e-05,4.30326025566687
soilN,Rice,"9311_chr05:26621239\G,\A",5,26621239,4.974389e-05,4.30326025566687
soilN,Rice,"9311_chr05:26621543\T,\C",5,26621543,4.974389e-05,4.30326025566687
soilN,Rice,"9311_chr05:26653140\C,\T",5,26653140,4.974389e-05,4.30326025566687
soilN,Rice,"9311_chr04:33330509\G,\A",4,33330509,4.97695e-05,4.30303672229258
soilN,Rice,"9311_chr06:15110586\C,\T",6,15110586,4.9772e-05,4.30301490754788
soilN,Rice,"9311_chr11:23872475\G,\A",11,23872475,4.979832e-05,4.3027853083856
soilN,Rice,"9311_chr06:16099909\G,\A",6,16099909,4.979872e-05,4.30278181997283
soilN,Rice,"9311_chr06:15501958\T,\C",6,15501958,4.981462e-05,4.30264317825435
soilN,Rice,"9311_chr02:2649708\G,\A",2,2649708,4.983059e-05,4.30250397070116
soilN,Rice,"9311_chr08:27139846\G,\A",8,27139846,4.984924e-05,4.30234145854234
soilN,Rice,"9311_chr06:14495382\G,\A",6,14495382,4.986055e-05,4.30224293520554
soilN,Rice,"9311_chr12:1403792\G,\A",12,1403792,4.9869e-05,4.30216934040077
soilN,Rice,"9311_chr05:30204498\T,\C",5,30204498,4.988655e-05,4.30201652948978
soilN,Rice,"9311_chr08:27139489\T,\C",8,27139489,4.989841e-05,4.30191329283809
soilN,Rice,"9311_chr08:27139491\T,\C",8,27139491,4.989841e-05,4.30191329283809
soilN,Rice,"9311_chr08:27139492\G,\T",8,27139492,4.989841e-05,4.30191329283809
soilN,Rice,"9311_chr09:3869070\T,\G",9,3869070,4.989847e-05,4.30191277062399
soilN,Rice,"9311_chr06:14359110\G,\T",6,14359110,4.990542e-05,4.30185228507269
soilN,Rice,"9311_chr06:15465263\G,\A",6,15465263,4.995132e-05,4.30145303073847
soilN,Rice,"9311_chr04:9481883\C,\T",4,9481883,4.995635e-05,4.30140930033727
soilN,Rice,"9311_chr06:16697120\A,\G",6,16697120,4.996518e-05,4.30133254370064
soilN,Rice,"9311_chr09:3869071\G,\T",9,3869071,4.99709e-05,4.30128282863398
soilN,Rice,"9311_chr05:26656756\T,\A",5,26656756,4.99885e-05,4.30112989488367
soilN,Rice,"9311_chr09:3125344\G,\A",9,3125344,4.998905e-05,4.30112511657164
soilN,Rice,"9311_chr06:7265666\G,\C",6,7265666,5.000746e-05,4.30096520376064
soilN,Rice,"9311_chr06:15756577\G,\A",6,15756577,5.000764e-05,4.30096364053655
soilN,Rice,"9311_chr06:15822557\C,\T",6,15822557,5.000907e-05,4.30095122178954
soilN,Rice,"9311_chr06:15513366\C,\T",6,15513366,5.001147e-05,4.30093037993532
soilN,Rice,"9311_chr06:15513367\G,\A",6,15513367,5.001147e-05,4.30093037993532
soilN,Rice,"9311_chr05:26609373\C,\G",5,26609373,5.00246e-05,4.30081637532518
soilN,Rice,"9311_chr05:3695740\G,\A",5,3695740,5.002549e-05,4.30080864875364
soilN,Rice,"9311_chr06:16270153\T,\C",6,16270153,5.002896e-05,4.3007785251189
soilN,Rice,"9311_chr05:26653494\A,\C",5,26653494,5.002992e-05,4.30077019157164
soilN,Rice,"9311_chr06:15804905\C,\T",6,15804905,5.00328e-05,4.30074519188928
soilN,Rice,"9311_chr06:15980547\C,\T",6,15980547,5.004456e-05,4.30064312478578
soilN,Rice,"9311_chr04:32965188\T,\C",4,32965188,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32965431\T,\A",4,32965431,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32965799\G,\A",4,32965799,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32966704\T,\C",4,32966704,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32967505\C,\T",4,32967505,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32967631\T,\G",4,32967631,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32967710\G,\A",4,32967710,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32967721\A,\G",4,32967721,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr04:32967744\C,\T",4,32967744,5.005276e-05,4.30057196973868
soilN,Rice,"9311_chr06:16229477\C,\T",6,16229477,5.008461e-05,4.3002957036511
soilN,Rice,"9311_chr06:14073444\C,\T",6,14073444,5.009431e-05,4.30021160099782
soilN,Rice,"9311_chr06:21446804\C,\T",6,21446804,5.010204e-05,4.30014459064561
soilN,Rice,"9311_chr04:32648265\C,\G",4,32648265,5.012447e-05,4.29995020643744
soilN,Rice,"9311_chr06:14407104\C,\A",6,14407104,5.014834e-05,4.29974343833193
soilN,Rice,"9311_chr09:591495\G,\A",9,591495,5.016169e-05,4.2996278400938
soilN,Rice,"9311_chr05:13110383\A,\C",5,13110383,5.016512e-05,4.29959814454037
soilN,Rice,"9311_chr06:15532644\G,\A",6,15532644,5.017619e-05,4.2995023188045
soilN,Rice,"9311_chr06:13406642\G,\A",6,13406642,5.01784e-05,4.29948319081434
soilN,Rice,"9311_chr06:13406643\C,\A",6,13406643,5.01784e-05,4.29948319081434
soilN,Rice,"9311_chr07:12544896\T,\A",7,12544896,5.019681e-05,4.29932388132943
soilN,Rice,"9311_chr06:14385370\G,\A",6,14385370,5.020627e-05,4.2992420426884
soilN,Rice,"9311_chr06:14385394\G,\A",6,14385394,5.020627e-05,4.2992420426884
soilN,Rice,"9311_chr06:14385399\G,\A",6,14385399,5.020627e-05,4.2992420426884
soilN,Rice,"9311_chr06:14030049\A,\G",6,14030049,5.022843e-05,4.29905039645707
soilN,Rice,"9311_chr06:14580856\G,\A",6,14580856,5.023159e-05,4.29902307473121
soilN,Rice,"ScaffoldUn01_2465:3144\T,\A",ScaffoldUn01_2465,3144,5.023264e-05,4.29901399669008
soilN,Rice,"9311_chr06:13532943\A,\T",6,13532943,5.024004e-05,4.29895002349514
soilN,Rice,"9311_chr06:13532945\G,\A",6,13532945,5.024004e-05,4.29895002349514
soilN,Rice,"9311_chr06:14028411\A,\G",6,14028411,5.024358e-05,4.29891942343382
soilN,Rice,"9311_chr06:16723973\C,\G",6,16723973,5.025075e-05,4.29885745194865
soilN,Rice,"9311_chr02:5725001\G,\A",2,5725001,5.026389e-05,4.29874390372275
soilN,Rice,"9311_chr10:701585\T,\C",10,701585,5.027356e-05,4.29866036017449
soilN,Rice,"9311_chr10:701589\G,\T",10,701589,5.027356e-05,4.29866036017449
soilN,Rice,"9311_chr02:15369824\C,\T",2,15369824,5.029405e-05,4.29848339078927
soilN,Rice,"9311_chr06:15955655\C,\T",6,15955655,5.032111e-05,4.29824978764311
soilN,Rice,"9311_chr01:24693946\G,\T",1,24693946,5.033572e-05,4.29812371487835
soilN,Rice,"9311_chr06:14720454\G,\A",6,14720454,5.035369e-05,4.29796869814079
soilN,Rice,"9311_chr06:14225175\T,\C",6,14225175,5.03576e-05,4.29793497617327
soilN,Rice,"9311_chr06:15932052\C,\T",6,15932052,5.036518e-05,4.2978696095863
soilN,Rice,"9311_chr06:14449342\A,\G",6,14449342,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:14449370\A,\G",6,14449370,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:15375204\C,\T",6,15375204,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:15547314\G,\A",6,15547314,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:15978773\G,\A",6,15978773,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16300514\G,\A",6,16300514,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16585902\C,\T",6,16585902,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16585934\C,\T",6,16585934,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16742314\G,\A",6,16742314,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16920573\G,\A",6,16920573,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16981475\G,\C",6,16981475,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr09:5592695\C,\T",9,5592695,5.038569e-05,4.29769278967503
soilN,Rice,"9311_chr06:16047059\C,\T",6,16047059,5.045805e-05,4.29706953722319
soilN,Rice,"9311_chr02:10922520\C,\T",2,10922520,5.046285e-05,4.29702822539354
soilN,Rice,"9311_chr08:15145077\C,\T",8,15145077,5.047265e-05,4.29694389260803
soilN,Rice,"9311_chr05:21313020\A,\G",5,21313020,5.051666e-05,4.29656537132971
soilN,Rice,"9311_chr06:15365144\T,\A",6,15365144,5.053002e-05,4.2964505298661
soilN,Rice,"9311_chr04:32967681\A,\G",4,32967681,5.056065e-05,4.2961873514662
soilN,Rice,"9311_chr06:21490889\C,\A",6,21490889,5.056324e-05,4.29616510503742
soilN,Rice,"9311_chr08:27107688\T,\G",8,27107688,5.058631e-05,4.29596699888923
soilN,Rice,"9311_chr06:14028059\A,\C",6,14028059,5.059867e-05,4.29586089856044
soilN,Rice,"9311_chr06:1584534\G,\T",6,1584534,5.059996e-05,4.29584982647613
soilN,Rice,"9311_chr08:27100704\C,\A",8,27100704,5.06053e-05,4.29580399619942
soilN,Rice,"9311_chr06:17051338\T,\G",6,17051338,5.062228e-05,4.29565829834964
soilN,Rice,"9311_chr06:14392588\G,\A",6,14392588,5.062586e-05,4.29562758619541
soilN,Rice,"9311_chr08:27152308\C,\T",8,27152308,5.063188e-05,4.29557594663118
soilN,Rice,"9311_chr06:16271797\G,\A",6,16271797,5.067768e-05,4.2951832751276
