Taxa,Long,Lat,Species,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,PC1,PC2,PC3,aridity_index,pH,soilN,AM_rel_abundance_colonization,AM_roots_colonized
SEEDGWAS3436:MRG:4:250064362,-82.000377,8.31586,Maize,26.63576317,8.261979103,74.35315704,66.04048157,32.56007004,21.44826317,11.11180687,25.98871613,26.95810127,27.56950188,25.9054985,3064,512,32,65.37931061,1314,126,523,1066,-8.307666621,-1.60470026,1.640194241,1.9099,57,471, NA,0.038242519
SEEDGWAS3447:MRG:4:250064369,-99.816363,22.05427,Maize,21.42427063,15.02033329,59.23370361,326.2600098,33.8742485,8.516500473,25.35774803,23.61337471,18.38866615,24.87475014,16.98545837,491,101,7,80.81589508,253,31,191,34,1.383956622,1.94345806,-1.457499168,0.2627,78,180,0.550250769,0.559800327
SEEDGWAS345:MRG:4:250059095,-53.960459,-27.580314,Maize,19.25535393,12.24633312,54.28519821,389.575531,30.30550003,7.746250153,22.55924988,19.4418335,15.46924973,23.86987495,14.48658371,1840,191,133,10.05822849,489,425,459,431,-1.487538501,-4.383144575,-4.453167821,1.2447,51,356, NA, NA
SEEDGWAS3451:MRG:4:250064372,-97.28339,16.233634,Maize,19.74501038,11.97322941,74.39445496,110.6731873,27.28849983,11.19425011,16.09424973,20.50908279,18.78516579,20.92829132,18.22762489,1486,305,10,97.85965729,811,35,476,35,-1.144991375,-0.60803375,2.608854351,0.9577,54,301, NA, NA
SEEDGWAS3452:MRG:4:250064373,-96.172744,17.186388,Maize,18.68579102,11.47412491,63.83646011,177.3590393,27.76824951,9.793999672,17.97425079,19.15908241,17.55008316,20.89775085,16.44199944,1752,308,33,78.90782928,895,106,428,189,-1.166602512,-1.819935293,1.025404856,1.1427,58,358,0.847969711,0.486560613
SEEDGWAS3453:MRG:4:250064374,-96.172744,17.186388,Maize,18.68579102,11.47412491,63.83646011,177.3590393,27.76824951,9.793999672,17.97425079,19.15908241,17.55008316,20.89775085,16.44199944,1752,308,33,78.90782928,895,106,428,189,-1.166602512,-1.819935293,1.025404856,1.1427,58,358,0.847969711,0.486560613
SEEDGWAS3454:MRG:4:250069650,-58.13333333,-32.68333333,Maize,18.0079174,11.4260416,45.54657745,485.9361877,31.41824913,6.331749916,25.08649826,23.63454056,12.74466705,23.97041702,12.02079201,1133,123,67,22.55083847,349,212,311,212,0.872643472,-1.775949242,-4.443691378,0.6917, NA, NA, NA,0.060428739
SEEDGWAS3462:MRG:4:250064379,-54.048978,-32.087201,Maize,17.88241768,10.97620869,47.78029251,445.4689941,29.98150063,7.009250164,22.97224998,13.3635006,22.19983292,23.30391693,12.40804195,1314,126,88,9.635507584,352,299,324,345,0.102688848,-3.410451178,-4.205669461,0.914,59,333,0.073722817,0.213163793
SEEDGWAS348:MRG:4:250059096,-47.28333333,-20.63333333,Maize,20.20850945,10.0275631,62.53352356,199.5305023,26.65049934,10.61499977,16.03549957,21.94966698,17.45716667,22.05462456,17.38933372,1569,285,19,75.72180176,782,62,716,91,-1.557013674,-1.316150098,0.895265457,1.0647,53,177, NA, NA
SEEDGWAS349:MRG:4:250059097,-47.06666667,-21.76666667,Maize,21.04123878,12.29056263,64.76045227,232.1062012,28.76049995,9.781999588,18.97850037,23.22516632,17.91433334,23.2495842,17.80666733,1300,235,17,75.01148987,644,72,595,84,-0.950098009,-0.334280449,0.280009191,0.8794,53,187, NA, NA
SEEDGWAS3494:MRG:4:250064423,-106.35,26.96666667,Maize,17.47324944,18.28133392,56.56353378,481.4219055,33.56549835,1.245499969,32.31999969,21.98075104,17.92941666,23.05470848,11.33699989,588,157,7,109.0221024,399,26,364,53,3.035656292,1.740073694,-1.721420915,0.2452,69,190,0.801886797,1.635480046
SEEDGWAS3495:MRG:4:250069672,-103.7373,22.394537,Maize,18.96323967,18.68702126,62.8436203,344.8687744,33.21149826,3.475749969,29.73574829,22.3935833,17.4784584,22.78574944,14.42254162,617,159,2,109.5804901,403,16,268,54,2.455976844,1.923798259,-0.571205734,0.2783,71,167,0.801886797,1.635480046
SEEDGWAS3496:MRG:4:250064424,-104.129818,21.386317,Maize,19.45680237,16.73885536,64.88368225,246.7932281,32.28625107,6.487999916,25.79825211,21.6590004,18.59550095,22.17016602,16.13804245,932,248,4,115.8731537,626,18,428,51,0.899124785,1.30207363,0.672813691,0.4038,62,222, NA,0.0372601
SEEDGWAS3497:MRG:4:250069673,-104.088629,21.696608,Maize,21.7281456,18.05883408,63.95393753,297.1075745,35.46924973,7.231999874,28.23724937,24.49812508,20.58862495,24.94149971,17.72787476,820,215,3,116.2603378,554,16,368,51,0.630733544,2.690123934,-0.271241639,0.4006,58,169,0.469382197,0.715331912
SEEDGWAS3499:MRG:4:250064425,-104.693768,25.114238,Maize,16.62555313,18.66181374,61.164711,409.2652283,31.09575081,0.584999979,30.51075172,20.2280426,14.72166634,21.22662544,11.32279205,516,124,4,108.217926,346,13,315,30,3.733652395,1.121717555,-0.802721441,0.2215,74,281,0.801886797,1.635480046
SEEDGWAS350:MRG:4:250059098,-47.210516,-22.612407,Maize,20.39048004,11.27854156,62.94268036,245.4054565,27.94325066,10.02449989,17.91875076,22.8904171,17.09766579,22.91775131,17.09766579,1262,235,22,72.4143219,636,86,582,86,-0.870873857,-0.773013513,0.105976692,0.9255,54,194,0.125531808,0.296051204
SEEDGWAS352:MRG:4:250059099,-47.71666667,-23.11666667,Maize,20.47343826,10.98808289,62.49798965,245.1577148,28.2092495,10.6277504,17.5814991,23.08866692,17.23845863,23.10866547,17.23845863,1162,210,28,66.37134552,565,95,511,95,-0.80353478,-0.786945639,-0.228827075,0.8751,54,229,0.075524136,0.415757388
SEEDGWAS353:MRG:4:250059101,-50.5,-21.93333333,Maize,21.3763237,12.18339634,62.41733551,271.7555237,29.93675041,10.41749954,19.51925087,24.26629257,17.94075012,24.26629257,17.69570923,1225,204,27,60.75894547,571,111,571,149,-1.111507988,-0.414523605,-0.771879345,0.8588, NA, NA, NA, NA
SEEDGWAS354:MRG:4:250059102,-46.63333333,-23.55,Maize,18.87723923,9.535604477,58.35742569,238.5745392,26.59225082,10.25224972,16.34000015,21.68600082,15.97062492,21.74983406,15.97062492,1505,246,42,58.56326294,676,141,651,141,-1.220031,-2.248495428,-0.369987721,1.2308, NA, NA, NA, NA
SEEDGWAS3556:MRG:4:250069677,-58.21666667,-33.55,Maize,17.51107216,11.71239567,46.15631485,491.8621521,31.15250015,5.77699995,25.37549973,23.10762596,11.48987484,23.58591652,11.48987484,1015,117,55,21.73136711,310,177,282,177,1.457573644,-1.579986647,-4.188764106,0.6345,66,280, NA, NA
SEEDGWAS357:MRG:4:250059104,-79.458073,0.320806,Maize,24.94548988,7.883811951,80.16893005,59.84774017,30.07699966,20.24300003,9.833999634,25.63716698,24.35454178,25.65995789,24.29829216,2353,452,47,74.39386749,1169,169,1039,190,-6.781805038,-1.423206529,2.2709343,2.0776, NA, NA,0.120400749,0.289735585
SEEDGWAS3592:MRG:4:250069707,-57.461415,-32.777781,Maize,18.14048958,12.02789593,46.22158051,491.4927368,32.00775146,5.985499859,26.02225113,23.70741653,12.14566708,24.14258385,12.14566708,1252,144,83,17.72100449,387,256,347,256,0.537035131,-2.180552948,-4.791968123,0.7592,62,320,0.073722817,0.213163793
SEEDGWAS3594:MRG:4:250069709,-100.8666667,21.46666667,Maize,16.94480133,16.17106247,64.71401978,261.4799194,29.16699982,4.178500175,24.98849869,19.07975006,14.67449951,19.84983253,13.47333336,445,92,7,83.15988159,242,26,132,29,3.208571934,0.25016478,-0.062237247,0.2136,70,147,0.666102588,0.401906103
SEEDGWAS3595:MRG:4:250069710,-106.164976,28.006516,Maize,17.18139648,17.6922493,53.02240372,550.1726685,33.54124832,0.173749998,33.36749649,22.42024994,11.60208321,23.6764164,10.21270847,445,119,4,115.0547409,322,18,264,23,4.104559125,1.841842189,-2.312688521,0.2112,78,136,0.666102588,0.401906103
SEEDGWAS3596:MRG:4:250064468,-103.727387,19.650273,Maize,19.74047852,15.51958275,66.2444458,198.6865234,30.85849953,7.430749893,23.42774963,21.20741653,18.67566681,21.8530426,17.01891708,957,212,5,102.3141174,585,19,400,60,0.654729488,0.822669779,0.868320277,0.5678,60,248,0.089787446,0.301060498
SEEDGWAS3597:MRG:4:250064470,-100.7333333,20.03333333,Maize,17.90835381,17.10362434,66.17129517,232.0258331,30.47324944,4.625750065,25.84749985,19.02700043,17.71966743,20.60149956,14.84258366,722,171,7,105.4875107,454,24,169,29,2.312179266,0.79269911,0.640386195,0.38,69,212, NA, NA
SEEDGWAS3598:MRG:4:250064472,-100.7333333,20.03333333,Maize,17.90835381,17.10362434,66.17129517,232.0258331,30.47324944,4.625750065,25.84749985,19.02700043,17.71966743,20.60149956,14.84258366,722,171,7,105.4875107,454,24,169,29,2.312179266,0.79269911,0.640386195,0.38,69,212, NA, NA
SEEDGWAS3599:MRG:4:250069711,-99.863566,18.363636,Maize,21.61081314,14.19091702,66.02114868,165.0529327,33.01525116,11.52075005,21.49450111,21.9177494,20.82016754,23.86408234,19.81520844,1160,240,3,108.4817734,710,15,318,37,-0.623075954,1.50703703,1.113141074,0.6027,64,208, NA,0.01265445
SEEDGWAS3600:MRG:4:250064473,-97.11666667,19.35,Maize,14.2605629,11.45416641,64.38361359,186.1661377,22.79750061,5.006999969,17.79050064,15.33837509,12.49695778,16.26924896,11.7005415,1305,237,37,68.73645782,614,118,336,126,1.493772821,-3.477548168,1.148290538,0.8256,60,428,0.089787446,0.301060498
SEEDGWAS3606:MRG:4:250069713,-69.36666667,-32.68333333,Maize,3.528916597,12.03733349,50.3311882,447.8643188,15.99300003,-7.923250198,23.91625023,-1.145125031,6.735041618,9.01483345,-2.029708385,239,35,11,40.17893219,92,38,38,85,8.778645782,-6.000507493,-0.219695285,0.096,79,96, NA, NA
SEEDGWAS3607:MRG:4:250064476,-38.18333333,-10.7,Maize,23.69794846,10.04593754,69.02645874,174.2363586,31.09074974,16.53700066,14.55374908,23.17308426,23.66687393,25.46845818,21.33241653,697,93,24,42.70494461,267,90,167,216,-1.616187007,0.359851971,-0.585479205,0.4236,66,226, NA, NA
SEEDGWAS3608:MRG:4:250064477,-39.41666667,-17.83333333,Maize,24.34534264,8.33893013,64.16169739,164.3849182,30.70952415,17.71278191,12.99674225,24.78993225,22.24565506,26.29168701,22.24565506,1455,173,79,23.98612976,472,281,354,281,-3.783960163,-1.745948582,-1.859804205,1.059,51,440, NA, NA
SEEDGWAS3609:MRG:4:250069714,-67.5,-30,Maize,16.32979202,15.10883331,49.30236816,571.8203125,31.08749962,0.442250013,30.64525032,21.94620895,9.071874619,23.03433228,9.071874619,282,67,1,95.50893402,169,8,169,8,4.712785841,1.107291335,-2.734938131,0.1284,78,114, NA,0.01428698
SEEDGWAS3610:MRG:4:250069715,-69.345985,-32.601893,Maize,9.155729294,13.93533325,52.13173294,484.5618286,23.03224945,-3.698750019,26.73099899,15.11874962,9.330082893,15.11874962,3.140625,164,20,7,25.89495087,54,32,54,42,6.551266847,-2.638243894,-1.97546236,0.0824,76,186, NA,0.01428698
SEEDGWAS3611:MRG:4:250064478,-104.2,19.8,Maize,22.30170822,16.61524963,66.30716705,223.6184692,34.11375046,9.055749893,25.05800056,24.012043,21.10133362,24.58966827,19.22699928,949,223,3,111.5860596,624,19,405,46,-0.149228124,2.218389227,0.432096393,0.4727,66,189, NA,0.017284689
SEEDGWAS3612:MRG:4:250069716,-102.716667,20.05,Maize,19.89757347,15.6711874,63.43197632,234.9804688,31.92950058,7.223999977,24.70550156,21.6886673,19.49079132,22.54933357,16.68924904,792,200,4,110.3542099,519,17,204,34,1.167416931,1.488697445,0.413932172,0.4223, NA, NA, NA,0.017284689
SEEDGWAS3614:MRG:4:250064479,-91.892968,16.318734,Maize,19.77319717,12.80768776,67.88676453,144.5959167,29.23775101,10.37150002,18.86625099,20.6141243,18.5640831,21.42041588,17.78691673,1529,288,25,81.09416199,746,81,457,91,-1.026827068,-0.802757935,1.218631219,0.9585,63,336,0.134435818,0.267073512
SEEDGWAS3616:MRG:4:250064481,-91.93333333,16.13333333,Maize,20.80624962,12.52266693,68.23133087,140.7137756,30.07925034,11.72599983,18.3532505,21.64733315,19.64429092,22.43237495,18.90233231,1535,308,19,87.84175873,771,59,459,69,-1.477448485,-0.200039297,1.40667883,0.8461,64,254,0.205114812,0.176838696
SEEDGWAS3617:MRG:4:250064482,-92.56666667,16.33333333,Maize,24.42253113,12.99518776,65.57181549,164.1083527,34.33575058,14.51749992,19.81825066,24.91616631,22.29329109,26.41275024,22.29329109,1354,294,3,100.701683,731,13,435,13,-2.186556475,2.050008119,0.870042866,0.6942,65,241,0.12057697,0.07028006
SEEDGWAS3618:MRG:4:250069748,-99.532281,17.649322,Maize,20.85914612,13.14629173,70.63056946,142.0321045,30.30050087,11.68774986,18.61275101,21.17579269,19.89858246,22.62000084,19.04016685,1052,221,4,103.716301,643,22,266,26,-0.356896355,0.807325123,1.664113815,0.5227,73,237, NA,0.01265445
SEEDGWAS3619:MRG:4:250064483,-91.93333333,16.13333333,Maize,20.80624962,12.52266693,68.23133087,140.7137756,30.07925034,11.72599983,18.3532505,21.64733315,19.64429092,22.43237495,18.90233231,1535,308,19,87.84175873,771,59,459,69,-1.477448485,-0.200039297,1.40667883,0.8461,64,254,0.205114812,0.176838696
SEEDGWAS3620:MRG:4:250069750,-102.7333333,20.81666667,Maize,18.44547844,17.55204201,62.82047653,271.0680237,32.0945015,4.154500008,27.94000244,20.74420929,17.8061657,21.45304108,14.85591698,840,238,2,119.7190628,586,14,422,29,1.738215372,1.292581704,0.482422548,0.4314,60,189, NA, NA
SEEDGWAS3621:MRG:4:250064484,-91.892968,16.318734,Maize,19.77319717,12.80768776,67.88676453,144.5959167,29.23775101,10.37150002,18.86625099,20.6141243,18.5640831,21.42041588,17.78691673,1529,288,25,81.09416199,746,81,457,91,-1.026827068,-0.802757935,1.218631219,0.9585,63,336,0.134435818,0.267073512
SEEDGWAS3622:MRG:4:250069751,-104.470092,24.771032,Maize,18.67134476,18.18793678,60.69271469,412.8242188,33.11474991,3.147500038,29.96725082,22.00729179,17.04520798,23.33724976,13.28054142,483,122,2,112.0701218,334,12,192,27,3.041679916,2.078969469,-1.086329804,0.2202,78,144,0.801886797,1.635480046
SEEDGWAS3623:MRG:4:250064485,-100.25,22.03333333,Maize,19.99812508,14.04116631,58.91357803,310.3030701,31.6439991,7.810500145,23.83349991,22.06179237,17.13887405,23.22683334,15.79720879,564,104,10,79.33594513,288,35,241,37,1.600824948,1.011753443,-1.083686859,0.3381,75,180,0.413435042,0.504810095
SEEDGWAS3624:MRG:4:250064486,-100.25,22.03333333,Maize,19.99812508,14.04116631,58.91357803,310.3030701,31.6439991,7.810500145,23.83349991,22.06179237,17.13887405,23.22683334,15.79720879,564,104,10,79.33594513,288,35,241,37,1.600824948,1.011753443,-1.083686859,0.3381,75,180,0.413435042,0.504810095
SEEDGWAS3627:MRG:4:250069754,-105.537833,26.447593,Maize,15.68741703,17.73370743,56.5379982,465.2212219,30.51199913,-0.853999972,31.36599922,19.859375,13.44820786,20.9048748,9.68200016,493,125,3,114.5330353,351,14,302,26,4.265044966,0.924543775,-1.189374827,0.2535,73,182,0.801886797,1.635480046
SEEDGWAS3628:MRG:4:250069755,-100.913794,21.253292,Maize,17.33068657,16.6744175,63.72063828,280.3544006,29.93174934,3.763750076,26.16799927,19.68524933,14.85308361,20.33712578,13.58133316,476,101,6,89.96183777,272,25,140,28,3.187189861,0.592494955,-0.202497597,0.2468,68,156,0.666102588,0.401906103
SEEDGWAS3629:MRG:4:250069756,-101.991028,21.836255,Maize,16.51711464,16.96652031,64.42575073,279.6055908,29.29150009,2.956500053,26.33499908,19.08124924,15.68545818,19.59145737,12.75683403,483,113,3,97.93527222,296,22,211,37,3.314586205,0.460197937,0.106966054,0.2509,68,164,0.801886797,1.635480046
SEEDGWAS3630:MRG:4:250069757,-102.3,20.3333,Maize,19.65172958,16.45641708,62.66365433,254.386795,32.5265007,6.264999866,26.26150131,21.55337524,19.36516571,22.64429092,16.28266716,776,199,3,116.334404,529,13,189,25,1.492438825,1.736844657,0.300803672,0.4093,73,180, NA, NA
SEEDGWAS3632:MRG:4:250064487,-38.18333333,-10.7,Maize,23.69794846,10.04593754,69.02645874,174.2363586,31.09074974,16.53700066,14.55374908,23.17308426,23.66687393,25.46845818,21.33241653,697,93,24,42.70494461,267,90,167,216,-1.616187007,0.359851971,-0.585479205,0.4236,66,226, NA, NA
SEEDGWAS3633:MRG:4:250069760,-67.620503,-28.553929,Maize,15.56585407,15.89016628,53.78793335,506.3338928,29.33250046,-0.209750012,29.54224968,20.48795891,9.164041519,21.46379089,9.164041519,177,45,1,104.1215286,115,6,115,6,5.191227552,0.833317552,-1.904588517,0.0817,79,122, NA, NA
SEEDGWAS3636:MRG:4:250069762,-98.98333333,18.76666667,Maize,23.0080204,16.83470917,69.10799408,183.3046722,34.98400116,10.6239996,24.36000061,23.84675026,21.80491638,25.38358307,20.76845741,869,189,3,106.110199,528,16,259,16,-0.169493805,2.623679564,0.511732784,0.4396, NA, NA, NA, NA
SEEDGWAS3638:MRG:4:250064488,-103.45,20.46666667,Maize,18.50242615,15.91218758,62.16244888,247.5716553,31.38699913,5.789249897,25.59774971,20.46845818,18.07941628,21.33516693,15.22362518,885,226,5,113.2803497,586,19,201,36,1.600177449,1.032062076,0.558722098,0.451,61,347, NA,0.017284689
SEEDGWAS3639:MRG:4:250069763,-101.924964,21.213333,Maize,18.11561394,17.54722977,62.83361435,295.7958984,31.52574921,3.599250078,27.92649841,20.75916672,17.44866753,21.36437416,14.17274952,585,142,4,104.7932892,373,22,269,31,2.605030525,1.252366191,-0.213410073,0.3028,68,195,0.666102588,0.401906103
SEEDGWAS3640:MRG:4:250069764,-99.371959,18.610168,Maize,23.40597916,15.55949974,66.1515274,193.6865387,35.04024887,11.51924992,23.52099991,24.17329216,21.11220741,25.90654182,21.01625061,1118,235,4,109.7560501,691,19,324,29,-0.873357669,2.401011538,0.559033499,0.5372,70,198, NA, NA
SEEDGWAS3641:MRG:4:250069765,-104.760042,24.50251,Maize,16.53221893,18.32897949,61.33529663,398.3439941,30.68874931,0.805500031,29.88324928,19.94595909,14.75370789,20.98195839,11.34708309,537,135,2,111.306282,370,11,217,33,3.775595519,1.092458246,-0.557447693,0.2727,69,198,0.801886797,1.635480046
SEEDGWAS3644:MRG:4:250069766,-102.4166667,22.13333333,Maize,16.56062508,15.87254143,62.13196182,286.6320801,28.98349953,3.437000036,25.54649925,19.13750076,15.79204178,19.72087479,12.71033287,521,130,2,101.8122177,323,14,237,38,3.100767146,0.396191185,0.114006389,0.2427,69,133,0.801886797,1.635480046
SEEDGWAS3646:MRG:4:250064490,-101.088511,25.593257,Maize,18.36130142,14.94068718,58.140625,398.6502686,30.37450027,4.677000046,25.69750023,21.93799973,14.19670868,22.67695808,13.02379131,323,55,6,59.5778923,151,33,133,42,3.058041075,0.672392293,-1.850184555,0.1454,83,172,0.550250769,0.559800327
SEEDGWAS3647:MRG:4:250069767,-103.15,20.5,Maize,19.44011497,15.29781246,62.01669312,248.2040253,31.72200012,7.054749966,24.66724968,21.40970802,18.99024963,22.21887589,16.10350037,865,232,3,117.9071884,593,15,202,31,1.170934085,1.378191576,0.571980114,0.4647,63,161, NA, NA
SEEDGWAS3651:MRG:4:250069768,-99.078377,21.337298,Maize,19.02205276,11.68539619,58.63660431,261.8295288,28.56225014,8.633749962,19.92850113,20.8097496,16.55587578,21.67954254,15.40133286,1058,234,21,81.93803406,542,67,373,74,0.365909278,-0.596469348,-0.081187315,0.5553,68,416,0.413435042,0.504810095
SEEDGWAS3652:MRG:4:250069769,-66.796452,-29.424059,Maize,19.60874939,14.34337521,46.33771133,597.3692017,34.0719986,3.118000031,30.95399857,25.16145897,11.84362507,26.31641769,11.84362507,388,85,3,90.85353088,225,12,220,12,3.254114194,2.144771753,-3.533463397,0.2016,77,90,0.440767914,0.251513213
SEEDGWAS3653:MRG:4:250069770,-102.411485,22.160244,Maize,16.56062508,15.87254143,62.13196182,286.6320801,28.98349953,3.437000036,25.54649925,19.13750076,15.79204178,19.72087479,12.71033287,521,130,2,101.8122177,323,14,237,38,3.100767146,0.396191185,0.114006389,0.2425,69,160,0.801886797,1.635480046
SEEDGWAS3654:MRG:4:250064493,-97.53333333,20.71666667,Maize,23.8138237,10.35318756,54.76790619,319.1105652,32.90299988,13.99925041,18.90374947,26.56629181,20.40562439,27.14829254,19.43445778,1194,226,39,61.04400253,536,125,380,147,-2.039542306,0.493499815,-1.980714695,0.8075,70,315, NA, NA
SEEDGWAS3655:MRG:4:250069771,-99.458144,18.272733,Maize,25.26938629,16.6201458,68.09024048,181.6984406,37.30924988,12.90025043,24.4090004,25.83383369,24.30566788,27.68054199,23.13212585,1050,223,3,110.2138672,649,15,298,26,-1.442539039,3.429831752,0.341206059,0.5124,75,204, NA,0.01139327
SEEDGWAS3656:MRG:4:250069772,-104.739704,21.221061,Maize,19.41662407,16.30158424,65.39926147,244.9523621,31.26300049,6.336750031,24.92625046,21.67791748,17.82487488,21.97224998,16.173666,1246,331,3,119.2440491,871,19,818,65,-0.186478524,0.634556622,1.261871868,0.6979,60,329, NA,0.0372601
SEEDGWAS3657:MRG:4:250069773,-104.739704,21.221061,Maize,19.41662407,16.30158424,65.39926147,244.9523621,31.26300049,6.336750031,24.92625046,21.67791748,17.82487488,21.97224998,16.173666,1246,331,3,119.2440491,871,19,818,65,-0.186478524,0.634556622,1.261871868,0.6979,60,329, NA,0.0372601
SEEDGWAS3658:MRG:4:250064494,-104.486205,21.063194,Maize,20.4515419,17.26258278,64.91584778,242.5778809,33.33924866,6.747000217,26.59224892,22.76874924,19.32954216,23.02258301,17.16125107,1046,286,3,118.2859573,710,18,487,52,0.327359915,1.66328343,0.707868672,0.5352,59,193, NA,0.0372601
SEEDGWAS3659:MRG:4:250064495,-99.78,18.4,Maize,21.44809341,13.51952076,66.88776398,159.044754,31.98399925,11.77175045,20.21224976,21.86345863,20.61383247,23.57416534,19.62395859,1108,233,4,107.5611954,679,17,319,34,-0.611440755,1.266366891,1.239693873,0.5932,67,251, NA,0.01139327
