PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT2G42590,HORVU.MOREX.r3.7HG0725980,,Zm00001eb142840,SORBI_3005G005600,AT3G12390,HORVU.MOREX.r3.7HG0636450,,Zm00001eb154560,SORBI_3006G248400,AT3G06760,HORVU.MOREX.r3.6HG0558810,,Zm00001eb135520,,AT3G17030,HORVU.MOREX.r3.5HG0528300,,Zm00001eb139130,SORBI_3006G260900,AT3G08710,HORVU.MOREX.r3.5HG0513960,,Zm00001eb118100,SORBI_3009G165300,AT1G80840,HORVU.MOREX.r3.7HG0663860,,Zm00001eb153630,,AT2G41430,,,Zm00001eb149740,,AT5G50800,,,,
AT2G44280,HORVU.MOREX.r3.7HG0726010,,Zm00001eb143550,SORBI_3005G005700,AT3G12580,HORVU.MOREX.r3.7HG0636750,,Zm00001eb157310,SORBI_3006G248500,AT3G07330,HORVU.MOREX.r3.6HG0558840,,Zm00001eb135550,,AT3G17070,HORVU.MOREX.r3.5HG0535350,,Zm00001eb140390,SORBI_3006G261300,AT3G08850,HORVU.MOREX.r3.5HG0515230,,Zm00001eb118920,SORBI_3009G165500,AT2G01450,HORVU.MOREX.r3.7HG0663870,,Zm00001eb153710,,AT2G41840,,,Zm00001eb149750,,AT5G50870,,,,
AT2G45910,HORVU.MOREX.r3.7HG0732290,,Zm00001eb145660,SORBI_3005G005800,AT3G14000,HORVU.MOREX.r3.7HG0636780,,Zm00001eb157360,SORBI_3006G248600,AT3G08530,HORVU.MOREX.r3.6HG0559230,,Zm00001eb137310,,AT3G17090,HORVU.MOREX.r3.5HG0535390,,Zm00001eb140530,SORBI_3006G261400,AT3G08890,HORVU.MOREX.r3.5HG0515880,,Zm00001eb119260,SORBI_3009G165700,AT2G01480,HORVU.MOREX.r3.7HG0665540,,Zm00001eb154100,,AT2G41860,,,Zm00001eb149810,,AT5G51460,,,,
AT2G46410,HORVU.MOREX.r3.7HG0735360,,Zm00001eb145670,SORBI_3005G037000,AT3G17020,HORVU.MOREX.r3.7HG0636800,,Zm00001eb157440,SORBI_3006G248700,AT3G08590,HORVU.MOREX.r3.6HG0560140,,Zm00001eb137860,,AT3G17100,HORVU.MOREX.r3.6HG0538780,,Zm00001eb140990,SORBI_3007G008300,AT3G08910,HORVU.MOREX.r3.5HG0515900,,Zm00001eb119270,SORBI_3009G170200,AT2G02180,HORVU.MOREX.r3.7HG0676860,,Zm00001eb154650,,AT2G41940,,,Zm00001eb150960,,AT5G51560,,,,
AT3G01590,HORVU.MOREX.r3.7HG0735500,,Zm00001eb145690,SORBI_3005G085200,AT3G17060,HORVU.MOREX.r3.7HG0639360,,Zm00001eb157520,SORBI_3006G280100,AT3G09520,HORVU.MOREX.r3.6HG0595030,,Zm00001eb137900,,AT3G17205,HORVU.MOREX.r3.6HG0538810,,Zm00001eb141000,SORBI_3007G008400,AT3G09220,HORVU.MOREX.r3.5HG0516400,,Zm00001eb119320,SORBI_3009G170500,AT2G02220,HORVU.MOREX.r3.7HG0687190,,Zm00001eb155350,,AT2G41970,,,Zm00001eb151280,,AT5G51570,,,,
AT3G03690,HORVU.MOREX.r3.7HG0736650,,Zm00001eb145890,SORBI_3005G087800,AT3G18630,HORVU.MOREX.r3.7HG0639980,,Zm00001eb157530,SORBI_3006G280400,AT3G10110,HORVU.MOREX.r3.6HG0604280,,Zm00001eb140270,,AT3G17410,HORVU.MOREX.r3.6HG0539180,,Zm00001eb141870,SORBI_3007G019600,AT3G09410,HORVU.MOREX.r3.5HG0516760,,Zm00001eb119430,SORBI_3009G170700,AT2G02800,HORVU.MOREX.r3.7HG0709440,,Zm00001eb155420,,AT2G42130,,,Zm00001eb151470,,AT5G54680,,,,
AT3G04010,HORVU.MOREX.r3.7HG0737080,,Zm00001eb146270,SORBI_3005G110436,AT3G19400,HORVU.MOREX.r3.7HG0640780,,Zm00001eb157850,SORBI_3007G035300,AT3G10330,HORVU.MOREX.r3.6HG0606340,,Zm00001eb140910,,AT3G17420,HORVU.MOREX.r3.6HG0539990,,Zm00001eb141880,SORBI_3007G077100,AT3G09740,HORVU.MOREX.r3.5HG0525620,,Zm00001eb119580,SORBI_3009G193300,AT2G03050,HORVU.MOREX.r3.7HG0709580,,Zm00001eb155450,,AT2G43640,,,Zm00001eb151480,,AT5G56150,,,,
AT3G04780,HORVU.MOREX.r3.7HG0737290,,Zm00001eb147120,SORBI_3005G110535,AT3G19480,HORVU.MOREX.r3.7HG0641080,,Zm00001eb159340,SORBI_3007G035500,AT3G11150,HORVU.MOREX.r3.6HG0610720,,Zm00001eb142430,,AT3G17440,HORVU.MOREX.r3.6HG0540480,,Zm00001eb142190,SORBI_3007G077200,AT3G09770,HORVU.MOREX.r3.5HG0525920,,Zm00001eb119790,SORBI_3009G193400,AT2G03890,HORVU.MOREX.r3.7HG0711310,,Zm00001eb156560,,AT2G43750,,,Zm00001eb152390,,AT5G57110,,,,
AT3G05160,HORVU.MOREX.r3.7HG0746550,,Zm00001eb147810,SORBI_3005G124200,AT3G19580,HORVU.MOREX.r3.7HG0641090,,Zm00001eb160160,SORBI_3007G088000,AT3G11260,HORVU.MOREX.r3.6HG0612680,,Zm00001eb142610,,AT3G17510,HORVU.MOREX.r3.6HG0541740,,Zm00001eb143200,SORBI_3007G077300,AT3G09880,HORVU.MOREX.r3.5HG0525940,,Zm00001eb119800,SORBI_3009G205300,AT2G04030,HORVU.MOREX.r3.7HG0715190,,Zm00001eb157310,,AT2G44620,,,Zm00001eb154130,,AT5G57440,,,,
AT3G05260,HORVU.MOREX.r3.7HG0746590,,Zm00001eb147830,SORBI_3006G028900,AT3G19930,HORVU.MOREX.r3.7HG0642050,,Zm00001eb160170,SORBI_3007G090200,AT3G12050,HORVU.MOREX.r3.6HG0618160,,Zm00001eb143070,,AT3G17690,HORVU.MOREX.r3.6HG0543100,,Zm00001eb143300,SORBI_3007G077400,AT3G09990,HORVU.MOREX.r3.5HG0525980,,Zm00001eb119990,SORBI_3009G205600,AT2G04032,HORVU.MOREX.r3.7HG0715200,,Zm00001eb157340,,AT2G44650,,,Zm00001eb154170,,AT5G57530,,,,
AT3G05510,HORVU.MOREX.r3.7HG0746670,,Zm00001eb147840,SORBI_3006G029000,AT3G20310,HORVU.MOREX.r3.7HG0647550,,Zm00001eb161780,SORBI_3007G125400,AT3G13060,HORVU.MOREX.r3.6HG0618250,,Zm00001eb143140,,AT3G17700,HORVU.MOREX.r3.6HG0543250,,Zm00001eb143360,SORBI_3007G088000,AT3G10080,HORVU.MOREX.r3.5HG0526110,,Zm00001eb120920,SORBI_3009G205700,AT2G04570,HORVU.MOREX.r3.7HG0719170,,Zm00001eb157520,,AT2G44680,,,Zm00001eb154350,,AT5G57550,,,,
AT3G06490,HORVU.MOREX.r3.7HG0752890,,Zm00001eb148270,SORBI_3006G075801,AT3G20800,HORVU.MOREX.r3.7HG0648080,,Zm00001eb161790,SORBI_3007G135301,AT3G13080,HORVU.MOREX.r3.6HG0619230,,Zm00001eb143560,,AT3G17730,HORVU.MOREX.r3.6HG0544350,,Zm00001eb143560,SORBI_3007G144600,AT3G10250,HORVU.MOREX.r3.5HG0526120,,Zm00001eb121270,SORBI_3009G248600,AT2G04740,HORVU.MOREX.r3.7HG0719250,,Zm00001eb157530,,AT2G44740,,,Zm00001eb154650,,AT5G57685,,,,
AT3G06720,HORVU.MOREX.r3.7HG0752950,,Zm00001eb149890,SORBI_3006G079300,AT3G20830,HORVU.MOREX.r3.7HG0648120,,Zm00001eb162570,SORBI_3007G136100,AT3G15730,HORVU.MOREX.r3.6HG0620920,,Zm00001eb143570,,AT3G18160,HORVU.MOREX.r3.6HG0547090,,Zm00001eb144240,SORBI_3007G151900,AT3G10260,HORVU.MOREX.r3.5HG0528020,,Zm00001eb124920,SORBI_3009G248900,AT2G05760,HORVU.MOREX.r3.7HG0719410,,Zm00001eb158690,,AT2G44750,,,Zm00001eb155450,,AT5G57810,,,,
AT3G08710,,,Zm00001eb150360,SORBI_3006G138200,AT3G20930,HORVU.MOREX.r3.7HG0648140,,Zm00001eb163460,SORBI_3007G144300,AT3G16500,HORVU.MOREX.r3.6HG0622130,,Zm00001eb144360,,AT3G19930,HORVU.MOREX.r3.6HG0557060,,Zm00001eb144930,SORBI_3007G160300,AT3G10290,HORVU.MOREX.r3.5HG0528320,,Zm00001eb124940,SORBI_3009G249000,AT2G05920,HORVU.MOREX.r3.7HG0719560,,Zm00001eb158800,,AT2G45190,,,Zm00001eb156040,,AT5G57850,,,,
AT3G08730,,,Zm00001eb150460,SORBI_3006G138500,AT3G21220,HORVU.MOREX.r3.7HG0648840,,Zm00001eb163480,SORBI_3007G144600,AT3G17060,HORVU.MOREX.r3.6HG0622140,,Zm00001eb144570,,AT3G20740,HORVU.MOREX.r3.6HG0557070,,Zm00001eb145080,SORBI_3007G167200,AT3G10380,HORVU.MOREX.r3.5HG0530970,,Zm00001eb125210,SORBI_3009G249100,AT2G06200,HORVU.MOREX.r3.7HG0721150,,Zm00001eb159080,,AT2G45200,,,Zm00001eb156850,,AT5G57940,,,,
AT3G09720,,,Zm00001eb150470,SORBI_3006G201000,AT3G21310,HORVU.MOREX.r3.7HG0648880,,Zm00001eb165010,SORBI_3007G151900,AT3G17070,HORVU.MOREX.r3.6HG0622300,,Zm00001eb147610,,AT3G20830,HORVU.MOREX.r3.6HG0557080,,Zm00001eb146710,SORBI_3007G188900,AT3G11200,HORVU.MOREX.r3.5HG0531260,,Zm00001eb125360,SORBI_3010G021800,AT2G06850,HORVU.MOREX.r3.7HG0722380,,Zm00001eb159400,,AT2G45290,,,Zm00001eb157080,,AT5G58380,,,,
AT3G09980,,,Zm00001eb150550,SORBI_3006G201200,AT3G23410,HORVU.MOREX.r3.7HG0650710,,Zm00001eb167240,SORBI_3007G165800,AT3G17090,HORVU.MOREX.r3.6HG0623070,,Zm00001eb147630,,AT3G21090,HORVU.MOREX.r3.6HG0593770,,Zm00001eb146720,SORBI_3008G002400,AT3G11320,HORVU.MOREX.r3.5HG0536110,,Zm00001eb125520,SORBI_3010G070000,AT2G10450,HORVU.MOREX.r3.7HG0725210,,Zm00001eb159580,,AT2G47440,,,Zm00001eb157310,,AT5G58430,,,,
AT3G10050,,,Zm00001eb150560,SORBI_3006G201400,AT3G23430,HORVU.MOREX.r3.7HG0650790,,Zm00001eb167830,SORBI_3007G182000,AT3G23000,HORVU.MOREX.r3.6HG0623120,,Zm00001eb147640,,AT3G21510,HORVU.MOREX.r3.6HG0606100,,Zm00001eb146740,SORBI_3008G002500,AT3G11780,HORVU.MOREX.r3.5HG0536740,,Zm00001eb125560,SORBI_3010G070100,AT2G13290,HORVU.MOREX.r3.7HG0735360,,Zm00001eb160600,,AT2G47600,,,Zm00001eb157870,,AT5G58440,,,,
AT3G10210,,,Zm00001eb150960,SORBI_3006G201500,AT3G23590,HORVU.MOREX.r3.7HG0651120,,Zm00001eb168220,SORBI_3007G200100,AT3G23050,HORVU.MOREX.r3.6HG0623790,,Zm00001eb147650,,AT3G22290,HORVU.MOREX.r3.6HG0606110,,Zm00001eb146750,SORBI_3008G002700,AT3G12060,HORVU.MOREX.r3.5HG0537290,,Zm00001eb125810,SORBI_3010G074600,AT2G14520,HORVU.MOREX.r3.7HG0742350,,Zm00001eb161200,,AT2G47840,,,Zm00001eb159580,,AT5G58460,,,,
AT3G11710,,,Zm00001eb151010,SORBI_3006G208900,AT3G23940,HORVU.MOREX.r3.7HG0651280,,Zm00001eb168830,SORBI_3008G013300,AT3G23940,HORVU.MOREX.r3.6HG0626050,,Zm00001eb147890,,AT3G22540,HORVU.MOREX.r3.6HG0607890,,Zm00001eb146850,SORBI_3008G003200,AT3G12130,HORVU.MOREX.r3.6HG0538810,,Zm00001eb125820,SORBI_3010G074900,AT2G14580,HORVU.MOREX.r3.7HG0748630,,Zm00001eb161280,,AT2G47850,,,Zm00001eb160330,,AT5G58490,,,,
AT3G11730,,,Zm00001eb151040,SORBI_3006G209000,AT3G23980,HORVU.MOREX.r3.7HG0651300,,Zm00001eb170530,SORBI_3008G024200,AT3G24670,HORVU.MOREX.r3.6HG0627420,,Zm00001eb147900,,AT3G23300,HORVU.MOREX.r3.6HG0607920,,Zm00001eb147480,SORBI_3008G003600,AT3G12390,HORVU.MOREX.r3.6HG0539990,,Zm00001eb125920,SORBI_3010G079600,AT2G17680,HORVU.MOREX.r3.7HG0748640,,Zm00001eb161310,,AT3G01040,,,Zm00001eb160380,,AT5G58500,,,,
AT3G12390,,,Zm00001eb151050,SORBI_3006G209300,AT3G24040,HORVU.MOREX.r3.7HG0651330,,Zm00001eb170720,SORBI_3008G024400,AT3G24690,HORVU.MOREX.r3.6HG0627440,,Zm00001eb149270,,AT3G23730,HORVU.MOREX.r3.6HG0607930,,Zm00001eb147950,SORBI_3008G024400,AT3G13235,HORVU.MOREX.r3.6HG0544350,,Zm00001eb126310,SORBI_3010G082800,AT2G18160,,,Zm00001eb161710,,AT3G01050,,,Zm00001eb161610,,AT5G58860,,,,
AT3G12400,,,Zm00001eb151450,SORBI_3006G209400,AT3G24340,HORVU.MOREX.r3.7HG0653450,,Zm00001eb176400,SORBI_3008G057900,AT3G25545,HORVU.MOREX.r3.6HG0628830,,Zm00001eb150090,,AT3G24420,HORVU.MOREX.r3.6HG0611640,,Zm00001eb147990,SORBI_3009G003700,AT3G14000,HORVU.MOREX.r3.6HG0546530,,Zm00001eb129440,SORBI_3010G083600,AT2G18220,,,Zm00001eb163510,,AT3G01060,,,Zm00001eb161640,,AT5G59150,,,,
AT3G12970,,,Zm00001eb152170,SORBI_3006G217100,AT3G25530,HORVU.MOREX.r3.7HG0653740,,Zm00001eb176880,SORBI_3008G119501,AT3G26650,HORVU.MOREX.r3.6HG0628890,,Zm00001eb150530,,AT3G24503,HORVU.MOREX.r3.6HG0611730,,Zm00001eb148000,SORBI_3009G003800,AT3G14350,HORVU.MOREX.r3.6HG0546550,,Zm00001eb130260,SORBI_3010G083700,AT2G18570,,,Zm00001eb163690,,AT3G01930,,,Zm00001eb161660,,AT5G59290,,,,
AT3G13040,,,Zm00001eb152460,SORBI_3006G217500,AT3G26340,HORVU.MOREX.r3.7HG0653830,,Zm00001eb179660,SORBI_3009G064200,AT3G26700,HORVU.MOREX.r3.6HG0628900,,Zm00001eb151250,,AT3G24670,HORVU.MOREX.r3.6HG0612110,,Zm00001eb148620,SORBI_3009G003900,AT3G15350,HORVU.MOREX.r3.6HG0546560,,Zm00001eb135700,SORBI_3010G099000,AT2G19830,,,Zm00001eb163700,,AT3G01980,,,Zm00001eb163270,,AT5G59490,,,,
AT3G13460,,,Zm00001eb152480,SORBI_3006G217800,AT3G26680,HORVU.MOREX.r3.7HG0653850,,Zm00001eb182940,SORBI_3009G088600,AT3G26720,HORVU.MOREX.r3.6HG0629000,,Zm00001eb151480,,AT3G25050,HORVU.MOREX.r3.6HG0613460,,Zm00001eb149530,SORBI_3009G009000,AT3G15360,HORVU.MOREX.r3.6HG0552470,,Zm00001eb138380,SORBI_3010G099400,AT2G24330,,,Zm00001eb164580,,AT3G02740,,,Zm00001eb163560,,AT5G59710,,,,
AT3G13600,,,Zm00001eb152650,SORBI_3006G217900,AT3G26690,HORVU.MOREX.r3.7HG0655100,,Zm00001eb185040,SORBI_3009G089000,AT3G27170,HORVU.MOREX.r3.6HG0631600,,Zm00001eb153660,,AT3G25500,HORVU.MOREX.r3.6HG0613720,,Zm00001eb151300,SORBI_3009G009200,AT3G16330,HORVU.MOREX.r3.6HG0557060,,Zm00001eb141920,SORBI_3010G151900,AT2G24360,,,Zm00001eb167530,,AT3G03480,,,Zm00001eb164310,,AT5G60700,,,,
AT3G13610,,,Zm00001eb152660,SORBI_3006G241000,AT3G26744,HORVU.MOREX.r3.7HG0658780,,Zm00001eb186260,SORBI_3009G135500,AT3G29350,HORVU.MOREX.r3.6HG0631660,,Zm00001eb154590,,AT3G25710,HORVU.MOREX.r3.6HG0617850,,Zm00001eb151310,SORBI_3009G013700,AT3G16510,HORVU.MOREX.r3.6HG0557070,,Zm00001eb141940,SORBI_3010G152000,AT2G24430,,,Zm00001eb168040,,AT3G03620,,,Zm00001eb165430,,AT5G61000,,,,
AT3G13682,,,Zm00001eb152940,SORBI_3006G241700,AT3G27020,HORVU.MOREX.r3.7HG0659020,,Zm00001eb186790,SORBI_3009G147700,AT3G42790,HORVU.MOREX.r3.6HG0633800,,Zm00001eb154790,,AT3G26520,HORVU.MOREX.r3.6HG0617950,,Zm00001eb151510,SORBI_3009G013900,AT3G17970,HORVU.MOREX.r3.6HG0557080,,Zm00001eb142190,SORBI_3010G156000,AT2G24530,,,Zm00001eb169130,,AT3G05120,,,Zm00001eb165450,,AT5G61130,,,,
AT3G13790,,,Zm00001eb153020,SORBI_3006G275000,AT3G28480,HORVU.MOREX.r3.7HG0659410,,Zm00001eb187240,SORBI_3009G200700,AT3G44220,HORVU.MOREX.r3.6HG0633900,,Zm00001eb156100,,AT3G26680,HORVU.MOREX.r3.6HG0618250,,Zm00001eb151530,SORBI_3009G014200,AT3G19000,HORVU.MOREX.r3.6HG0560140,,Zm00001eb142200,SORBI_3010G156100,AT2G24610,,,Zm00001eb169680,,AT3G07460,,,Zm00001eb166540,,AT5G61210,,,,
AT3G13880,,,Zm00001eb153770,SORBI_3007G022600,AT3G28710,HORVU.MOREX.r3.7HG0662690,,Zm00001eb187260,SORBI_3009G217200,AT3G44530,HORVU.MOREX.r3.7HG0639300,,Zm00001eb156130,,AT3G26830,HORVU.MOREX.r3.6HG0623700,,Zm00001eb151650,SORBI_3009G157800,AT3G20830,HORVU.MOREX.r3.6HG0572930,,Zm00001eb143960,SORBI_3010G161600,AT2G24762,,,Zm00001eb170930,,AT3G07470,,,Zm00001eb172390,,AT5G62170,,,,
AT3G14595,,,Zm00001eb154350,SORBI_3007G022700,AT3G29170,HORVU.MOREX.r3.7HG0663850,,Zm00001eb187440,SORBI_3009G217400,AT3G45640,HORVU.MOREX.r3.7HG0639980,,Zm00001eb157080,,AT3G26960,HORVU.MOREX.r3.6HG0623790,,Zm00001eb152710,SORBI_3009G158000,AT3G21270,HORVU.MOREX.r3.6HG0585920,,Zm00001eb144910,SORBI_3010G161700,AT2G24765,,,Zm00001eb171010,,AT3G07560,,,Zm00001eb172410,,AT5G62190,,,,
AT3G14600,,,Zm00001eb155450,SORBI_3007G036700,AT3G29350,HORVU.MOREX.r3.7HG0663860,,Zm00001eb187450,SORBI_3009G231400,AT3G45660,HORVU.MOREX.r3.7HG0640150,,Zm00001eb157520,,AT3G27020,HORVU.MOREX.r3.6HG0625600,,Zm00001eb152900,SORBI_3009G170100,AT3G21550,HORVU.MOREX.r3.6HG0597670,,Zm00001eb145080,SORBI_3010G161800,AT2G24800,,,Zm00001eb171020,,AT3G07565,,,Zm00001eb172420,,AT5G62230,,,,
AT3G15350,,,Zm00001eb156040,SORBI_3007G036800,AT3G42830,HORVU.MOREX.r3.7HG0663870,,Zm00001eb187650,SORBI_3009G231700,AT3G45680,HORVU.MOREX.r3.7HG0640480,,Zm00001eb157530,,AT3G27170,HORVU.MOREX.r3.6HG0625630,,Zm00001eb152940,SORBI_3009G193400,AT3G21870,HORVU.MOREX.r3.6HG0606110,,Zm00001eb146060,SORBI_3010G169300,AT2G25070,,,Zm00001eb174610,,AT3G08620,,,Zm00001eb173250,,AT5G62310,,,,
AT3G15360,,,Zm00001eb157120,SORBI_3007G038000,AT3G43630,HORVU.MOREX.r3.7HG0665680,,Zm00001eb187720,SORBI_3010G010900,AT3G46000,HORVU.MOREX.r3.7HG0640490,,Zm00001eb157900,,AT3G27260,HORVU.MOREX.r3.6HG0626000,,Zm00001eb153560,SORBI_3009G208100,AT3G21940,HORVU.MOREX.r3.6HG0610980,,Zm00001eb146070,SORBI_3010G197300,AT2G25340,,,Zm00001eb174620,,AT3G08690,,,Zm00001eb173390,,AT5G62420,,,,
AT3G16630,,,Zm00001eb157890,SORBI_3007G039100,AT3G44300,HORVU.MOREX.r3.7HG0666880,,Zm00001eb187910,SORBI_3010G052600,AT3G46180,HORVU.MOREX.r3.7HG0641950,,Zm00001eb159390,,AT3G29350,HORVU.MOREX.r3.6HG0627000,,Zm00001eb153620,SORBI_3009G208300,AT3G22270,HORVU.MOREX.r3.6HG0612090,,Zm00001eb146660,SORBI_3010G197500,AT2G26730,,,Zm00001eb177090,,AT3G08710,,,Zm00001eb173410,,AT5G62680,,,,
AT3G16700,,,Zm00001eb157900,SORBI_3007G039300,AT3G45130,HORVU.MOREX.r3.7HG0668730,,Zm00001eb189200,SORBI_3010G055000,AT3G47940,HORVU.MOREX.r3.7HG0641960,,Zm00001eb159820,,AT3G43210,HORVU.MOREX.r3.6HG0628510,,Zm00001eb153630,SORBI_3009G224100,AT3G23000,HORVU.MOREX.r3.6HG0612110,,Zm00001eb146690,SORBI_3010G205200,AT2G26870,,,Zm00001eb178370,,AT3G09010,,,Zm00001eb173420,,AT5G63170,,,,
AT3G17510,,,Zm00001eb158210,SORBI_3007G039400,AT3G45590,HORVU.MOREX.r3.7HG0674710,,Zm00001eb189290,SORBI_3010G055100,AT3G48140,HORVU.MOREX.r3.7HG0643200,,Zm00001eb160050,,AT3G43630,HORVU.MOREX.r3.6HG0630410,,Zm00001eb154270,SORBI_3009G224400,AT3G23030,HORVU.MOREX.r3.6HG0618920,,Zm00001eb146700,SORBI_3010G219500,AT2G26910,,,Zm00001eb178810,,AT3G09020,,,Zm00001eb176110,,AT5G63300,,,,
AT3G17609,,,Zm00001eb158240,SORBI_3007G059600,AT3G46830,HORVU.MOREX.r3.7HG0675190,,Zm00001eb190570,SORBI_3010G061800,AT3G49210,HORVU.MOREX.r3.7HG0645350,,Zm00001eb160620,,AT3G44150,HORVU.MOREX.r3.6HG0630640,,Zm00001eb154280,SORBI_3009G224600,AT3G23050,HORVU.MOREX.r3.6HG0618950,,Zm00001eb146710,SORBI_3010G219700,AT2G28070,,,Zm00001eb178840,,AT3G09220,,,Zm00001eb178270,,AT5G64200,,,,
AT3G17611,,,Zm00001eb159570,SORBI_3007G059900,AT3G48160,HORVU.MOREX.r3.7HG0687050,,Zm00001eb190590,SORBI_3010G064700,AT3G49360,HORVU.MOREX.r3.7HG0647990,,Zm00001eb160630,,AT3G44220,HORVU.MOREX.r3.6HG0630650,,Zm00001eb154290,SORBI_3009G246700,AT3G24790,HORVU.MOREX.r3.6HG0623790,,Zm00001eb146720,,AT2G28260,,,Zm00001eb180070,,AT3G09520,,,Zm00001eb178810,,AT5G64470,,,,
AT3G17700,,,Zm00001eb159580,SORBI_3007G125400,AT3G49210,HORVU.MOREX.r3.7HG0687760,,Zm00001eb191650,SORBI_3010G081700,AT3G49700,HORVU.MOREX.r3.7HG0648080,,Zm00001eb160640,,AT3G45680,HORVU.MOREX.r3.6HG0630660,,Zm00001eb154860,SORBI_3009G247100,AT3G25050,HORVU.MOREX.r3.6HG0627000,,Zm00001eb146730,,AT2G28305,,,Zm00001eb180720,,AT3G09600,,,Zm00001eb181410,,AT5G64500,,,,
AT3G17820,,,Zm00001eb159730,SORBI_3007G135301,AT3G50260,HORVU.MOREX.r3.7HG0702200,,Zm00001eb191710,SORBI_3010G081800,AT3G50260,HORVU.MOREX.r3.7HG0651280,,Zm00001eb161610,,AT3G47940,HORVU.MOREX.r3.6HG0631040,,Zm00001eb156530,SORBI_3009G249200,AT3G25160,HORVU.MOREX.r3.6HG0627040,,Zm00001eb146740,,AT2G29400,,,Zm00001eb183820,,AT3G11200,,,Zm00001eb182490,,AT5G64560,,,,
AT3G17830,,,Zm00001eb160170,SORBI_3008G053300,AT3G50330,HORVU.MOREX.r3.7HG0712330,,Zm00001eb192230,SORBI_3010G081900,AT3G50330,HORVU.MOREX.r3.7HG0651300,,Zm00001eb162210,,AT3G50260,HORVU.MOREX.r3.6HG0631660,,Zm00001eb158690,SORBI_3009G249500,AT3G26670,HORVU.MOREX.r3.6HG0627070,,Zm00001eb146750,,AT2G30080,,,Zm00001eb183830,,AT3G11600,,,Zm00001eb183820,,AT5G64740,,,,
AT3G17970,,,Zm00001eb160330,SORBI_3008G053600,AT3G50620,HORVU.MOREX.r3.7HG0715890,,Zm00001eb193090,SORBI_3010G082100,AT3G50620,HORVU.MOREX.r3.7HG0656100,,Zm00001eb162230,,AT3G50620,HORVU.MOREX.r3.6HG0631810,,Zm00001eb159420,SORBI_3010G052600,AT3G26680,HORVU.MOREX.r3.6HG0627110,,Zm00001eb147120,,AT2G30360,,,Zm00001eb184610,,AT3G12240,,,Zm00001eb183830,,AT5G65800,,,,
AT3G19340,,,Zm00001eb160340,SORBI_3008G118100,AT3G52190,HORVU.MOREX.r3.7HG0716180,,Zm00001eb193100,SORBI_3010G082300,AT3G50750,HORVU.MOREX.r3.7HG0662100,,Zm00001eb162620,,AT3G53430,HORVU.MOREX.r3.6HG0632080,,Zm00001eb159530,SORBI_3010G052700,AT3G26690,HORVU.MOREX.r3.6HG0629220,,Zm00001eb147480,,AT2G35600,,,Zm00001eb186490,,AT3G12500,,,Zm00001eb184610,,AT5G67180,,,,
AT3G19400,,,Zm00001eb160610,SORBI_3009G013700,AT3G52260,HORVU.MOREX.r3.7HG0716920,,Zm00001eb193680,SORBI_3010G082600,AT3G51420,HORVU.MOREX.r3.7HG0664030,,Zm00001eb162630,,AT3G53870,HORVU.MOREX.r3.6HG0632930,,Zm00001eb159710,SORBI_3010G064000,AT3G27170,HORVU.MOREX.r3.7HG0643620,,Zm00001eb147590,,AT2G37640,,,Zm00001eb187010,,AT3G12820,,,Zm00001eb186170,,AT5G67210,,,,
AT3G19450,,,Zm00001eb160620,SORBI_3009G013900,AT3G52880,HORVU.MOREX.r3.7HG0716940,,Zm00001eb194970,SORBI_3010G082700,AT3G51430,HORVU.MOREX.r3.7HG0664050,,Zm00001eb163160,,AT3G53930,HORVU.MOREX.r3.7HG0640150,,Zm00001eb159730,SORBI_3010G064600,AT3G27260,HORVU.MOREX.r3.7HG0643650,,Zm00001eb148270,,AT2G37680,,,Zm00001eb187260,,AT3G13510,,,Zm00001eb186790,,AT5G67560,,,,
AT3G19480,,,Zm00001eb161610,SORBI_3009G014000,AT3G53010,HORVU.MOREX.r3.7HG0718040,,Zm00001eb196030,SORBI_3010G088100,AT3G51440,HORVU.MOREX.r3.7HG0680680,,Zm00001eb163250,,AT3G53940,HORVU.MOREX.r3.7HG0644070,,Zm00001eb160050,SORBI_3010G071600,AT3G28180,HORVU.MOREX.r3.7HG0647310,,Zm00001eb148620,,AT2G37870,,,Zm00001eb187880,,AT3G13550,,,Zm00001eb187370,,,,,,
AT3G19490,,,Zm00001eb161660,SORBI_3009G014400,AT3G54130,HORVU.MOREX.r3.7HG0723940,,Zm00001eb196530,SORBI_3010G092700,AT3G52950,HORVU.MOREX.r3.7HG0682220,,Zm00001eb163260,,AT3G53980,HORVU.MOREX.r3.7HG0646060,,Zm00001eb160070,SORBI_3010G071700,AT3G29170,HORVU.MOREX.r3.7HG0649480,,Zm00001eb148670,,AT2G37900,,,Zm00001eb189380,,AT3G13610,,,Zm00001eb188280,,,,,,
