PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT4G12440,,LOC_Os05g12808,Zm00001eb412890,,AT4G27950,,LOC_Os06g30250,Zm00001eb412850,,AT4G16900,,LOC_Os05g35750,Zm00001eb410580,,AT4G36890,,LOC_Os04g56010,Zm00001eb415670,,AT4G18030,,LOC_Os09g02670,Zm00001eb369920,,AT3G27940,,LOC_Os06g30150,Zm00001eb418560,,AT4G03965,,LOC_Os07g13350,Zm00001eb405800,,AT4G15870,,LOC_Os04g49590,,
AT4G12530,,LOC_Os05g13300,Zm00001eb413740,,AT4G28000,,LOC_Os06g30420,Zm00001eb412860,,AT4G16915,,LOC_Os05g35800,Zm00001eb411430,,AT4G36900,,LOC_Os04g56030,Zm00001eb415690,,AT4G18110,,LOC_Os09g02690,Zm00001eb369930,,AT3G28007,,LOC_Os06g30160,Zm00001eb418570,,AT4G04402,,LOC_Os07g13390,Zm00001eb405820,,AT4G15880,,LOC_Os04g49890,,
AT4G12540,,LOC_Os05g13320,Zm00001eb413750,,AT4G28025,,LOC_Os06g30490,Zm00001eb412870,,AT4G16920,,LOC_Os05g36100,Zm00001eb412370,,AT4G36910,,LOC_Os04g56050,Zm00001eb415700,,AT4G18130,,LOC_Os09g02750,Zm00001eb369940,,AT3G28020,,LOC_Os06g30300,Zm00001eb418600,,AT4G04670,,LOC_Os07g13460,Zm00001eb405980,,AT4G15890,,LOC_Os04g49900,,
AT4G12545,,LOC_Os05g13330,Zm00001eb413760,,AT4G28150,,LOC_Os06g30530,Zm00001eb412880,,AT4G16930,,LOC_Os05g36350,Zm00001eb412390,,AT4G36925,,LOC_Os04g56060,Zm00001eb415760,,AT4G18150,,LOC_Os09g02760,Zm00001eb369950,,AT3G28030,,LOC_Os06g30310,Zm00001eb418610,,AT4G04690,,LOC_Os07g13490,Zm00001eb405990,,AT4G15900,,LOC_Os04g49970,,
AT4G12560,,LOC_Os05g13350,Zm00001eb413770,,AT4G28330,,LOC_Os06g30540,Zm00001eb412890,,AT4G16950,,LOC_Os05g37040,Zm00001eb413570,,AT4G36970,,LOC_Os04g56350,Zm00001eb415770,,AT4G18197,,LOC_Os09g02770,Zm00001eb369960,,AT3G28050,,LOC_Os06g30340,Zm00001eb418960,,AT4G04830,,LOC_Os07g13500,Zm00001eb406000,,AT4G15910,,LOC_Os04g50150,,
AT4G12570,,LOC_Os05g13370,Zm00001eb414110,,AT4G28370,,LOC_Os06g30670,Zm00001eb412940,,AT4G16960,,LOC_Os05g37110,Zm00001eb413630,,AT4G36980,,LOC_Os04g57130,Zm00001eb416390,,AT4G18250,,LOC_Os09g02780,Zm00001eb369970,,AT3G28080,,LOC_Os06g30380,Zm00001eb420730,,AT4G05020,,LOC_Os07g13660,Zm00001eb406010,,AT4G15920,,LOC_Os04g50670,,
AT4G12610,,LOC_Os05g13380,Zm00001eb414180,,AT4G28470,,LOC_Os06g30680,Zm00001eb413530,,AT4G16970,,LOC_Os05g37230,Zm00001eb413950,,AT4G36988,,LOC_Os04g57350,Zm00001eb416400,,AT4G18270,,LOC_Os09g02810,Zm00001eb370380,,AT3G28100,,LOC_Os06g30390,Zm00001eb420740,,AT4G05040,,LOC_Os07g13680,Zm00001eb406320,,AT4G15950,,LOC_Os04g50870,,
AT4G12617,,LOC_Os05g13400,Zm00001eb414190,,AT4G28490,,LOC_Os06g30690,Zm00001eb414080,,AT4G16980,,LOC_Os05g37560,Zm00001eb413960,,AT4G37010,,LOC_Os04g57830,Zm00001eb416420,,AT4G18310,,LOC_Os09g02870,Zm00001eb370400,,AT3G28120,,LOC_Os06g30440,Zm00001eb420750,,AT4G05048,,LOC_Os07g13690,Zm00001eb406340,,AT4G15953,,LOC_Os04g50890,,
AT4G12620,,LOC_Os05g13420,Zm00001eb414620,,AT4G28510,,LOC_Os06g30830,Zm00001eb414090,,AT4G17030,,LOC_Os05g37590,Zm00001eb414080,,AT4G37060,,LOC_Os04g57890,Zm00001eb416430,,AT4G18425,,LOC_Os09g02880,Zm00001eb370410,,AT3G28130,,LOC_Os06g30450,Zm00001eb420910,,AT4G05050,,LOC_Os07g14070,Zm00001eb406350,,AT4G15955,,LOC_Os04g50980,,
AT4G12640,,LOC_Os05g13430,Zm00001eb414630,,AT4G28570,,LOC_Os06g31020,Zm00001eb414100,,AT4G17040,,LOC_Os05g37620,Zm00001eb414090,,AT4G37070,,LOC_Os04g57920,Zm00001eb416440,,AT4G18430,,LOC_Os09g02890,Zm00001eb370980,,AT3G28140,,LOC_Os06g30460,Zm00001eb420920,,AT4G05070,,LOC_Os07g14590,Zm00001eb406460,,AT4G15970,,LOC_Os04g51120,,
AT4G12670,,LOC_Os05g13450,Zm00001eb414760,,AT4G28640,,LOC_Os06g31080,Zm00001eb414110,,AT4G17080,,LOC_Os05g37680,Zm00001eb414100,,AT4G37080,,LOC_Os04g58030,Zm00001eb416450,,AT4G18465,,LOC_Os09g02900,Zm00001eb370990,,AT3G28150,,LOC_Os06g30510,Zm00001eb420930,,AT4G05071,,LOC_Os07g14750,Zm00001eb406470,,AT4G15975,,LOC_Os04g51172,,
AT4G12720,,LOC_Os05g13460,Zm00001eb415210,,AT4G28670,,LOC_Os06g31100,Zm00001eb414570,,AT4G17085,,LOC_Os05g37730,Zm00001eb414130,,AT4G37095,,LOC_Os04g58160,Zm00001eb416560,,AT4G18480,,LOC_Os09g02910,Zm00001eb371000,,AT3G28155,,LOC_Os06g30580,Zm00001eb421650,,AT4G05080,,LOC_Os07g14770,Zm00001eb406480,,AT4G15980,,LOC_Os04g51290,,
AT4G12860,,LOC_Os05g13500,Zm00001eb415500,,AT4G28680,,LOC_Os06g31110,Zm00001eb414780,,AT4G17090,,LOC_Os05g37790,Zm00001eb414780,,AT4G37100,,LOC_Os04g58180,Zm00001eb416730,,AT4G18490,,LOC_Os09g02920,Zm00001eb371010,,AT3G28170,,LOC_Os06g30610,Zm00001eb423200,,AT4G05090,,LOC_Os07g14820,Zm00001eb406640,,AT4G15990,,LOC_Os04g51390,,
AT4G12960,,LOC_Os05g13520,Zm00001eb415510,,AT4G28703,,LOC_Os06g31150,Zm00001eb414790,,AT4G17098,,LOC_Os05g37800,Zm00001eb414790,,AT4G37110,,LOC_Os04g58210,Zm00001eb416740,,AT4G18501,,LOC_Os09g02930,Zm00001eb371140,,AT3G28190,,LOC_Os06g30620,Zm00001eb423830,,AT4G05095,,LOC_Os07g14830,Zm00001eb406650,,AT4G16000,,LOC_Os04g51430,,
AT4G13010,,LOC_Os05g13540,Zm00001eb415520,,AT4G28720,,LOC_Os06g31160,Zm00001eb414920,,AT4G17150,,LOC_Os05g37820,Zm00001eb414950,,AT4G37130,,LOC_Os04g58290,Zm00001eb416940,,AT4G18610,,LOC_Os09g03070,Zm00001eb371150,,AT3G28193,,LOC_Os06g30700,Zm00001eb423840,,AT4G05100,,LOC_Os07g14870,Zm00001eb406660,,AT4G16008,,LOC_Os04g51440,,
AT4G13030,,LOC_Os05g13570,Zm00001eb415630,,AT4G28770,,LOC_Os06g31170,Zm00001eb414940,,AT4G17160,,LOC_Os05g37830,Zm00001eb414960,,AT4G37140,,LOC_Os04g58300,Zm00001eb416950,,AT4G18700,,LOC_Os09g03130,Zm00001eb371160,,AT3G28200,,LOC_Os06g30730,Zm00001eb424400,,AT4G05105,,LOC_Os07g14880,Zm00001eb406670,,AT4G16024,,LOC_Os04g51490,,
AT4G13040,,LOC_Os05g13580,Zm00001eb415720,,AT4G28775,,LOC_Os06g31190,Zm00001eb415060,,AT4G17180,,LOC_Os05g37860,Zm00001eb414970,,AT4G37150,,LOC_Os04g58380,Zm00001eb417160,,AT4G18740,,LOC_Os09g03190,Zm00001eb371370,,AT3G28216,,LOC_Os06g30740,Zm00001eb424410,,AT4G05110,,LOC_Os07g14920,Zm00001eb406780,,AT4G16030,,LOC_Os04g51620,,
AT4G13050,,LOC_Os05g13590,Zm00001eb416020,,AT4G28800,,LOC_Os06g31200,Zm00001eb415220,,AT4G17300,,LOC_Os05g37880,Zm00001eb415210,,AT4G37160,,LOC_Os04g58390,Zm00001eb417170,,AT4G18880,,LOC_Os09g03200,Zm00001eb371380,,AT3G28220,,LOC_Os06g31090,Zm00001eb425020,,AT4G05120,,LOC_Os07g14950,Zm00001eb406820,,AT4G16040,,LOC_Os04g51640,,
AT4G13070,,LOC_Os05g13610,Zm00001eb416090,,AT4G28811,,LOC_Os06g31210,Zm00001eb415630,,AT4G17310,,LOC_Os05g37980,Zm00001eb415230,,AT4G37170,,LOC_Os04g58400,Zm00001eb417190,,AT4G18890,,LOC_Os09g03210,Zm00001eb371820,,AT3G28230,,LOC_Os06g31150,Zm00001eb425250,,AT4G05130,,LOC_Os07g14960,Zm00001eb406830,,AT4G16045,,LOC_Os04g51650,,
AT4G13100,,LOC_Os05g13910,Zm00001eb416110,,AT4G28840,,LOC_Os06g31220,Zm00001eb415690,,AT4G17330,,LOC_Os05g38160,Zm00001eb415240,,AT4G37175,,LOC_Os04g58420,Zm00001eb417510,,AT4G18960,,LOC_Os09g03220,Zm00001eb371830,,AT3G28243,,LOC_Os06g31170,Zm00001eb425260,,AT4G05140,,LOC_Os07g14970,Zm00001eb406840,,AT4G16050,,LOC_Os04g51660,,
AT4G13110,,LOC_Os05g13980,Zm00001eb416120,,AT4G28860,,LOC_Os06g31230,Zm00001eb415700,,AT4G17360,,LOC_Os05g38320,Zm00001eb415250,,AT4G37180,,LOC_Os04g58460,Zm00001eb417520,,AT4G19003,,LOC_Os09g03230,Zm00001eb371930,,AT3G28270,,LOC_Os06g31260,Zm00001eb425270,,AT4G05150,,LOC_Os07g14980,Zm00001eb406850,,AT4G16060,,LOC_Os04g51680,,
AT4G13150,,LOC_Os05g14010,Zm00001eb416130,,AT4G28880,,LOC_Os06g31250,Zm00001eb415930,,AT4G17440,,LOC_Os05g38360,Zm00001eb415270,,AT4G37240,,LOC_Os04g58480,Zm00001eb417760,,AT4G19006,,LOC_Os09g03250,Zm00001eb371940,,AT3G28280,,LOC_Os06g31480,Zm00001eb425280,,AT4G05160,,LOC_Os07g14990,Zm00001eb406860,,AT4G16070,,LOC_Os04g51700,,
AT4G13160,,LOC_Os05g14160,Zm00001eb417370,,AT4G28930,,LOC_Os06g31260,Zm00001eb415940,,AT4G17612,,LOC_Os05g38770,Zm00001eb415280,,AT4G37250,,LOC_Os04g58520,Zm00001eb417770,,AT4G19010,,LOC_Os09g03260,Zm00001eb371950,,AT3G28290,,LOC_Os06g31720,Zm00001eb425400,,AT4G05180,,LOC_Os07g15010,Zm00001eb406870,,AT4G16080,,LOC_Os04g51710,,
AT4G13170,,LOC_Os05g14230,Zm00001eb417380,,AT4G28950,,LOC_Os06g31270,Zm00001eb416190,,AT4G17615,,LOC_Os05g38950,Zm00001eb415290,,AT4G37260,,LOC_Os04g58550,Zm00001eb417780,,AT4G19020,,LOC_Os09g03270,Zm00001eb372320,,AT3G28321,,LOC_Os06g31780,Zm00001eb425410,,AT4G05190,,LOC_Os07g15040,Zm00001eb407210,,AT4G16090,,LOC_Os04g51720,,
AT4G13190,,LOC_Os05g14420,Zm00001eb417390,,AT4G29050,,LOC_Os06g31280,Zm00001eb416200,,AT4G17670,,LOC_Os05g38960,Zm00001eb415520,,AT4G37420,,LOC_Os04g58555,Zm00001eb417940,,AT4G19030,,LOC_Os09g03300,Zm00001eb372330,,AT3G28340,,LOC_Os06g31820,Zm00001eb425420,,AT4G05210,,LOC_Os07g15090,Zm00001eb407220,,AT4G16100,,LOC_Os04g51730,,
AT4G13200,,LOC_Os05g14430,Zm00001eb417620,,AT4G29100,,LOC_Os06g31290,Zm00001eb416210,,AT4G17680,,LOC_Os05g39040,Zm00001eb415630,,AT4G37430,,LOC_Os04g58610,Zm00001eb417950,,AT4G19150,,LOC_Os09g03310,Zm00001eb373090,,AT3G28345,,LOC_Os06g31840,Zm00001eb425430,,AT4G05240,,LOC_Os07g15110,Zm00001eb407240,,AT4G16105,,LOC_Os04g51740,,
AT4G13210,,LOC_Os05g14440,Zm00001eb417740,,AT4G29230,,LOC_Os06g31300,Zm00001eb416490,,AT4G17690,,LOC_Os05g39400,Zm00001eb416390,,AT4G37445,,LOC_Os04g58620,Zm00001eb418130,,AT4G19170,,LOC_Os09g03370,Zm00001eb373100,,AT3G28360,,LOC_Os06g31850,Zm00001eb425440,,AT4G05250,,LOC_Os07g15120,Zm00001eb407580,,AT4G16110,,LOC_Os04g51750,,
AT4G13220,,LOC_Os05g14750,Zm00001eb417750,,AT4G29250,,LOC_Os06g31310,Zm00001eb416830,,AT4G17695,,LOC_Os05g39570,Zm00001eb416400,,AT4G37490,,LOC_Os04g58630,Zm00001eb418140,,AT4G19180,,LOC_Os09g03380,Zm00001eb373110,,AT3G28370,,LOC_Os06g31900,Zm00001eb425870,,AT4G05260,,LOC_Os07g15130,Zm00001eb407590,,AT4G16130,,LOC_Os04g51760,,
AT4G13265,,LOC_Os05g14820,Zm00001eb417760,,AT4G29560,,LOC_Os06g31320,Zm00001eb416850,,AT4G17700,,LOC_Os05g39650,Zm00001eb417200,,AT4G37540,,LOC_Os04g58690,Zm00001eb418150,,AT4G19185,,LOC_Os09g03400,Zm00001eb373620,,AT3G28380,,LOC_Os06g32030,Zm00001eb425880,,AT4G05265,,LOC_Os07g15140,Zm00001eb407850,,AT4G16140,,LOC_Os04g51770,,
AT4G13290,,LOC_Os05g14950,Zm00001eb417940,,AT4G29580,,LOC_Os06g31350,Zm00001eb416860,,AT4G17710,,LOC_Os05g39750,Zm00001eb417370,,AT4G37608,,LOC_Os04g58700,Zm00001eb418160,,AT4G19220,,LOC_Os09g03420,Zm00001eb373630,,AT3G28390,,LOC_Os06g32050,Zm00001eb426250,,AT4G05270,,LOC_Os07g15150,Zm00001eb407860,,AT4G16141,,LOC_Os04g51830,,
AT4G13300,,LOC_Os05g14960,Zm00001eb417950,,AT4G29590,,LOC_Os06g31360,Zm00001eb416870,,AT4G17730,,LOC_Os05g39760,Zm00001eb417380,,AT4G37685,,LOC_Os04g58710,Zm00001eb418460,,AT4G19230,,LOC_Os09g03430,Zm00001eb373640,,AT3G28410,,LOC_Os06g32060,Zm00001eb426260,,AT4G05310,,LOC_Os07g15160,Zm00001eb407890,,AT4G16143,,LOC_Os04g51850,,
AT4G13350,,LOC_Os05g15000,Zm00001eb418410,,AT4G29610,,LOC_Os06g31390,Zm00001eb416880,,AT4G17740,,LOC_Os05g39840,Zm00001eb417390,,AT4G37740,,LOC_Os04g58720,Zm00001eb418630,,AT4G19350,,LOC_Os09g03440,Zm00001eb373920,,AT3G28415,,LOC_Os06g32080,Zm00001eb426490,,AT4G05430,,LOC_Os07g15170,Zm00001eb408010,,AT4G16144,,LOC_Os04g51870,,
AT4G13360,,LOC_Os05g15180,Zm00001eb418870,,AT4G29735,,LOC_Os06g31400,Zm00001eb416890,,AT4G17750,,LOC_Os05g39880,Zm00001eb417660,,AT4G37750,,LOC_Os04g58730,Zm00001eb418650,,AT4G19370,,LOC_Os09g03450,Zm00001eb373980,,AT3G28420,,LOC_Os06g32110,Zm00001eb426500,,AT4G05508,,LOC_Os07g15180,Zm00001eb408020,,AT4G16146,,LOC_Os04g51880,,
AT4G13370,,LOC_Os05g15340,Zm00001eb418880,,AT4G29790,,LOC_Os06g31410,Zm00001eb416910,,AT4G17770,,LOC_Os05g39900,Zm00001eb417670,,AT4G37810,,LOC_Os04g58734,Zm00001eb418870,,AT4G19500,,LOC_Os09g03460,Zm00001eb373990,,AT3G28430,,LOC_Os06g32200,Zm00001eb426510,,AT4G05590,,LOC_Os07g15190,Zm00001eb408100,,AT4G16150,,LOC_Os04g51890,,
AT4G13390,,LOC_Os05g15480,Zm00001eb418890,,AT4G29910,,LOC_Os06g31420,Zm00001eb416920,,AT4G17780,,LOC_Os05g40000,Zm00001eb417680,,AT4G37840,,LOC_Os04g58740,Zm00001eb418880,,AT4G19510,,LOC_Os09g03480,Zm00001eb374000,,AT3G28440,,LOC_Os06g32280,Zm00001eb426520,,AT4G05612,,LOC_Os07g15210,Zm00001eb408270,,AT4G16155,,LOC_Os04g51900,,
AT4G13400,,LOC_Os05g15560,Zm00001eb418910,,AT4G29920,,LOC_Os06g31430,Zm00001eb417270,,AT4G17785,,LOC_Os05g40010,Zm00001eb417690,,AT4G37850,,LOC_Os04g58750,Zm00001eb418890,,AT4G19520,,LOC_Os09g03500,Zm00001eb374010,,AT3G28455,,LOC_Os06g32390,Zm00001eb426530,,AT4G05620,,LOC_Os07g15250,Zm00001eb408430,,AT4G16162,,LOC_Os04g51920,,
AT4G13410,,LOC_Os05g15660,Zm00001eb419540,,AT4G30040,,LOC_Os06g31440,Zm00001eb417470,,AT4G17788,,LOC_Os05g40080,Zm00001eb417710,,AT4G37870,,LOC_Os04g58760,Zm00001eb418910,,AT4G19530,,LOC_Os09g03510,Zm00001eb374020,,AT3G28460,,LOC_Os06g32470,Zm00001eb426540,,AT4G05630,,LOC_Os07g15270,Zm00001eb409090,,AT4G16165,,LOC_Os04g51950,,
AT4G13420,,LOC_Os05g15750,Zm00001eb419550,,AT4G30050,,LOC_Os06g31450,Zm00001eb417480,,AT4G17790,,LOC_Os05g40200,Zm00001eb417720,,AT4G37880,,LOC_Os04g58780,Zm00001eb419360,,AT4G19940,,LOC_Os09g03520,Zm00001eb374030,,AT3G28480,,LOC_Os06g32490,Zm00001eb426550,,AT4G05632,,LOC_Os07g15350,Zm00001eb409220,,AT4G16180,,LOC_Os04g52164,,
AT4G13430,,LOC_Os05g16290,Zm00001eb420270,,AT4G30080,,LOC_Os06g31460,Zm00001eb417490,,AT4G17800,,LOC_Os05g40420,Zm00001eb417730,,AT4G37950,,LOC_Os04g58810,Zm00001eb419540,,AT4G20000,,LOC_Os09g03530,Zm00001eb374580,,AT3G28490,,LOC_Os06g32630,Zm00001eb426560,,AT4G06479,,LOC_Os07g15360,Zm00001eb409230,,AT4G16190,,LOC_Os04g52450,,
AT4G13440,,LOC_Os05g16300,Zm00001eb420280,,AT4G30097,,LOC_Os06g31470,Zm00001eb417760,,AT4G17810,,LOC_Os05g40440,Zm00001eb418410,,AT4G37980,,LOC_Os04g58820,Zm00001eb419550,,AT4G20030,,LOC_Os09g03550,Zm00001eb374600,,AT3G28500,,LOC_Os06g32660,Zm00001eb426570,,AT4G06490,,LOC_Os07g15370,Zm00001eb409250,,AT4G16195,,LOC_Os04g52460,,
AT4G13460,,LOC_Os05g16470,Zm00001eb420910,,AT4G30100,,LOC_Os06g31480,Zm00001eb417770,,AT4G17830,,LOC_Os05g40450,Zm00001eb418750,,AT4G38190,,LOC_Os04g58830,Zm00001eb420200,,AT4G20060,,LOC_Os09g03560,Zm00001eb374610,,AT3G28510,,LOC_Os06g32674,Zm00001eb427310,,AT4G06526,,LOC_Os07g15390,Zm00001eb409490,,AT4G16200,,LOC_Os04g52530,,
AT4G13480,,LOC_Os05g16490,Zm00001eb420920,,AT4G30110,,LOC_Os06g31500,Zm00001eb417780,,AT4G17860,,LOC_Os05g40650,Zm00001eb418760,,AT4G38200,,LOC_Os04g58850,Zm00001eb420910,,AT4G20310,,LOC_Os09g03570,Zm00001eb374660,,AT3G28530,,LOC_Os06g32690,Zm00001eb427320,,AT4G06536,,LOC_Os07g15400,Zm00001eb410850,,AT4G16230,,LOC_Os04g52660,,
AT4G13490,,LOC_Os05g16580,Zm00001eb420930,,AT4G30120,,LOC_Os06g31520,Zm00001eb418440,,AT4G17870,,LOC_Os05g40790,Zm00001eb418770,,AT4G38220,,LOC_Os04g58860,Zm00001eb420920,,AT4G20450,,LOC_Os09g03580,Zm00001eb374670,,AT3G28540,,LOC_Os06g32730,Zm00001eb427520,,AT4G06583,,LOC_Os07g15420,Zm00001eb411060,,AT4G16235,,LOC_Os04g52900,,
AT4G13494,,LOC_Os05g16600,Zm00001eb421080,,AT4G30150,,LOC_Os06g31540,Zm00001eb418870,,AT4G17880,,LOC_Os05g40840,Zm00001eb418780,,AT4G38230,,LOC_Os04g58870,Zm00001eb420930,,AT4G20480,,LOC_Os09g03590,Zm00001eb374680,,AT3G28550,,LOC_Os06g32740,Zm00001eb427540,,AT4G06598,,LOC_Os07g15430,Zm00001eb411450,,AT4G16240,,LOC_Os04g53070,,
AT4G13495,,LOC_Os05g16620,Zm00001eb421090,,AT4G30160,,LOC_Os06g31556,Zm00001eb418980,,AT4G17890,,LOC_Os05g40850,Zm00001eb418880,,AT4G38250,,LOC_Os04g58880,Zm00001eb421060,,AT4G21330,,LOC_Os09g03600,Zm00001eb374750,,AT3G28560,,LOC_Os06g32760,Zm00001eb427550,,AT4G06599,,LOC_Os07g15440,Zm00001eb411890,,AT4G16250,,LOC_Os04g53080,,
AT4G13500,,LOC_Os05g16660,Zm00001eb421100,,AT4G30170,,LOC_Os06g31589,Zm00001eb419040,,AT4G17895,,LOC_Os05g40860,Zm00001eb418890,,AT4G38260,,LOC_Os04g58920,Zm00001eb421070,,AT4G21362,,LOC_Os09g03610,Zm00001eb375050,,AT3G28580,,LOC_Os06g32770,Zm00001eb427560,,AT4G06634,,LOC_Os07g15450,Zm00001eb416090,,AT4G16265,,LOC_Os04g53360,,
AT4G13510,,LOC_Os05g16740,Zm00001eb421440,,AT4G30180,,LOC_Os06g31700,Zm00001eb419200,,AT4G17910,,LOC_Os05g40870,Zm00001eb418980,,AT4G38340,,LOC_Os04g59150,Zm00001eb421080,,AT4G21410,,LOC_Os09g03620,Zm00001eb375060,,AT3G28600,,LOC_Os06g32880,Zm00001eb427570,,AT4G06639,,LOC_Os07g15460,Zm00001eb416110,,AT4G16270,,LOC_Os04g53496,,
AT4G13520,,LOC_Os05g16800,Zm00001eb421450,,AT4G30200,,LOC_Os06g31740,Zm00001eb419300,,AT4G17920,,LOC_Os05g40880,Zm00001eb419010,,AT4G38350,,LOC_Os04g59180,Zm00001eb421140,,AT4G21430,,LOC_Os09g03650,Zm00001eb375070,,AT3G28610,,LOC_Os06g32890,Zm00001eb428080,,AT4G06676,,LOC_Os07g15470,Zm00001eb416120,,AT4G16280,,LOC_Os04g53510,,
AT4G13590,,LOC_Os05g17000,Zm00001eb421890,,AT4G30210,,LOC_Os06g31850,Zm00001eb419310,,AT4G17930,,LOC_Os05g41100,Zm00001eb419040,,AT4G38370,,LOC_Os04g59200,Zm00001eb421150,,AT4G21440,,LOC_Os09g03670,Zm00001eb375230,,AT3G28620,,LOC_Os06g32944,Zm00001eb428380,,AT4G06688,,LOC_Os07g15480,Zm00001eb416230,,AT4G16295,,LOC_Os04g53520,,
AT4G13600,,LOC_Os05g17010,Zm00001eb421910,,AT4G30220,,LOC_Os06g31900,Zm00001eb419320,,AT4G17960,,LOC_Os05g41166,Zm00001eb419530,,AT4G38390,,LOC_Os04g59320,Zm00001eb421160,,AT4G21490,,LOC_Os09g03680,Zm00001eb375240,,AT3G28640,,LOC_Os06g32980,Zm00001eb428390,,AT4G06701,,LOC_Os07g15490,Zm00001eb416240,,AT4G16310,,LOC_Os04g53544,,
AT4G13610,,LOC_Os05g17230,Zm00001eb421970,,AT4G30250,,LOC_Os06g31920,Zm00001eb419330,,AT4G17970,,LOC_Os05g41240,Zm00001eb419650,,AT4G38500,,LOC_Os05g00996,Zm00001eb421230,,AT4G21500,,LOC_Os09g03690,Zm00001eb375250,,AT3G28650,,LOC_Os06g33150,Zm00001eb428490,,AT4G06744,,LOC_Os07g15570,Zm00001eb416250,,AT4G16330,,LOC_Os04g53580,,
AT4G13615,,LOC_Os05g17260,Zm00001eb421980,,AT4G30280,,LOC_Os06g31940,Zm00001eb419380,,AT4G17980,,LOC_Os05g41290,Zm00001eb419660,,AT4G38530,,LOC_Os05g01020,Zm00001eb421240,,AT4G21510,,LOC_Os09g03700,Zm00001eb375360,,AT3G28660,,LOC_Os06g33160,Zm00001eb428510,,AT4G06746,,LOC_Os07g15580,Zm00001eb416390,,AT4G16340,,LOC_Os04g53590,,
AT4G13620,,LOC_Os05g17290,Zm00001eb421990,,AT4G30290,,LOC_Os06g31950,Zm00001eb420870,,AT4G17990,,LOC_Os05g41320,Zm00001eb419670,,AT4G38660,,LOC_Os05g01030,Zm00001eb421250,,AT4G21600,,LOC_Os09g03710,Zm00001eb375370,,AT3G28670,,LOC_Os06g33170,Zm00001eb428520,,AT4G07380,,LOC_Os07g15590,Zm00001eb416400,,AT4G16355,,LOC_Os04g53640,,
AT4G13700,,LOC_Os05g17340,Zm00001eb422070,,AT4G30340,,LOC_Os06g32040,Zm00001eb420880,,AT4G18000,,LOC_Os05g41410,Zm00001eb420130,,AT4G38730,,LOC_Os05g01130,Zm00001eb421270,,AT4G21680,,LOC_Os09g03740,Zm00001eb375380,,AT3G28690,,LOC_Os06g33180,Zm00001eb428530,,AT4G07410,,LOC_Os07g15600,Zm00001eb416760,,AT4G16360,,LOC_Os04g53650,,
AT4G13710,,LOC_Os05g17360,Zm00001eb422080,,AT4G30350,,LOC_Os06g32110,Zm00001eb421080,,AT4G18110,,LOC_Os05g41430,Zm00001eb420140,,AT4G38850,,LOC_Os05g01160,Zm00001eb421280,,AT4G21790,,LOC_Os09g03750,Zm00001eb375450,,AT3G28695,,LOC_Os06g33190,Zm00001eb429050,,AT4G07515,,LOC_Os07g15610,Zm00001eb416770,,AT4G16370,,LOC_Os04g53660,,
AT4G13890,,LOC_Os05g17410,Zm00001eb422560,,AT4G30370,,LOC_Os06g32160,Zm00001eb421090,,AT4G18120,,LOC_Os05g41550,Zm00001eb420150,,AT4G39180,,LOC_Os05g01190,Zm00001eb421330,,AT4G21820,,LOC_Os09g03780,Zm00001eb375550,,AT3G28700,,LOC_Os06g33210,Zm00001eb429070,,AT4G07526,,LOC_Os07g15620,Zm00001eb416820,,AT4G16380,,LOC_Os04g53670,,
AT4G13940,,LOC_Os05g17500,Zm00001eb422570,,AT4G30410,,LOC_Os06g32200,Zm00001eb421100,,AT4G18140,,LOC_Os05g41570,Zm00001eb420170,,AT4G39370,,LOC_Os05g01210,Zm00001eb421520,,AT4G21830,,LOC_Os09g03800,Zm00001eb375560,,AT3G28710,,LOC_Os06g33230,Zm00001eb429080,,AT4G07786,,LOC_Os07g15630,Zm00001eb417160,,AT4G16390,,LOC_Os04g53810,,
AT4G14000,,LOC_Os05g17550,Zm00001eb422840,,AT4G30420,,LOC_Os06g32220,Zm00001eb421550,,AT4G18150,,LOC_Os05g41760,Zm00001eb420270,,AT4G39380,,LOC_Os05g01230,Zm00001eb421630,,AT4G22030,,LOC_Os09g03810,Zm00001eb375640,,AT3G28715,,LOC_Os06g33240,Zm00001eb429090,,AT4G07825,,LOC_Os07g15640,Zm00001eb417170,,AT4G16400,,LOC_Os04g53830,,
