"Lines","Long","Lat","n_value","elevation_m"
"SEEDGWAS427:MRG:4:250059195",-65.175889,7.491857,202,57
"SEEDGWAS4270:MRG:4:250068665",-107.7,29.35,163,2179
"SEEDGWAS4271:MRG:4:250068666",-62.38333333,-38.16666667,311,220
"SEEDGWAS4272:MRG:4:250068667",-65.383235,-26.081481,149,1059
"SEEDGWAS4273:MRG:4:250062857",-107.74083,29.375447,154,2179
"SEEDGWAS4281:MRG:4:250095978",-97.407682,18.627026,287,2077
"SEEDGWAS4283:MRG:4:250095980",-94.6,16.58333333,205,202
"SEEDGWAS4283:MRG:4:250095981",-94.6,16.58333333,205,202
"SEEDGWAS4284:MRG:4:250095983",-103.661841,18.6781,238,352
"SEEDGWAS4285:MRG:4:250095985",-102.3,19.98333333,194,1829
"SEEDGWAS4286:MRG:4:250095986",-97.427292,18.483431,164,1680
"SEEDGWAS4287:MRG:4:250095987",-96.93361111,17.4311111,361,1949
"SEEDGWAS4288:MRG:4:250095990",-100.050632,20.765746,183,2054
"SEEDGWAS429:MRG:4:250059197",-60,-25,178,113
"SEEDGWAS4293:MRG:4:250095999",-103.5833333,19.88333333,167,1515
"SEEDGWAS4295:MRG:4:250096004",-100.15,20.2,261,2369
"SEEDGWAS4296:MRG:4:250096006",-99.8,20.7,213,2158
"SEEDGWAS4299:MRG:4:250096011",-104.69997,20.375341,294,1557
"SEEDGWAS430:MRG:4:250059198",-76.21666667,20.3,307,189
"SEEDGWAS4300:MRG:4:250096013",-102.85,21.18333333,200,1910
"SEEDGWAS4301:MRG:4:250096014",-105.5333333,22.36666667,470,4
"SEEDGWAS4302:MRG:4:250096016",-103.2,22.36666667,211,2123
"SEEDGWAS4303:MRG:4:250096018",-103.180173,20.321879,221,1616
"SEEDGWAS4309:MRG:4:250096026",-97.24166667,18.75027778,314,2031
"SEEDGWAS4311:MRG:4:250096029",-100.6222222,25.01805556,192,2030
"SEEDGWAS4313:MRG:4:250096031",-102.85,21.18333333,200,1910
"SEEDGWAS4316:MRG:4:250096035",-99.83,20.14,234,2579
"SEEDGWAS4318:MRG:4:250096039",-100.121224,19.412596,268,2637
"SEEDGWAS4319:MRG:4:250096040",-99.93333333,19.71666667,256,2599
"SEEDGWAS4321:MRG:4:250096043",-100.026879,19.260089,410,2331
"SEEDGWAS4322:MRG:4:250096045",-99.23333333,19.73333333,245,2359
"SEEDGWAS4323:MRG:4:250096046",-98.565183,19.329278,296,3070
"SEEDGWAS4324:MRG:4:250096048",-97.96,19.06,246,2459
"SEEDGWAS4325:MRG:4:250096051",-102,19.91666667,252,2213
"SEEDGWAS4326:MRG:4:250096052",-100.593265,19.652002,286,2362
"SEEDGWAS4327:MRG:4:250096053",-100.3833333,19.43333333,343,1791
"SEEDGWAS4328:MRG:4:250096054",-102.696335,19.998739,188,1862
"SEEDGWAS4329:MRG:4:250096055",-101.170589,19.779325,198,2082
"SEEDGWAS433:MRG:4:250059201",-74.273742,18.584597,622,227
"SEEDGWAS4331:MRG:4:250096057",-104.466667,24.766667,153,1853
"SEEDGWAS4332:MRG:4:250096058",-102.8,23.16,157,2128
"SEEDGWAS4333:MRG:4:250096059",-102.310212,22.199415,150,1963
"SEEDGWAS4334:MRG:4:250096060",-103.276895,21.783816,163,1990
"SEEDGWAS4335:MRG:4:250096061",-100.898334,21.150652,173,1973
"SEEDGWAS4336:MRG:4:250096062",-100.275105,20.382772,248,2234
"SEEDGWAS4337:MRG:4:250096063",-97.251249,19.539917,295,2507
"SEEDGWAS4338:MRG:4:250096064",-100.460026,20.560425,194,1902
"SEEDGWAS4339:MRG:4:250096065",-100.275105,20.382772,248,2234
"SEEDGWAS4340:MRG:4:250096097",-99.631435,21.141034,496,1752
"SEEDGWAS4341:MRG:4:250096100",-98.661356,20.592704,316,1811
"SEEDGWAS4346:MRG:4:250096105",-98,19.05,277,2459
"SEEDGWAS4353:MRG:4:250096115",-101.126482,20.200962,185,1790
"SEEDGWAS4354:MRG:4:250096116",-100.275105,20.382772,248,2234
"SEEDGWAS4355:MRG:4:250096117",-103.723087,20.143022,283,2298
"SEEDGWAS4356:MRG:4:250096118",-100.7558333,22.26916667,220,2008
"SEEDGWAS4358:MRG:4:250096121",-103.7333333,19.93333333,304,2175
"SEEDGWAS436:MRG:4:250059203",-97.2,20.13333333,314,277
"SEEDGWAS4363:MRG:4:250096127",-97.231739,19.761657,387,1998
"SEEDGWAS4364:MRG:4:250096129",-99.17,20.26,195,2069
"SEEDGWAS4366:MRG:4:250096134",-99.66666667,18.75,183,1851
"SEEDGWAS4367:MRG:4:250096135",-100.3,20.76,168,2042
"SEEDGWAS4369:MRG:4:250096139",-99.22,18.8,173,1107
"SEEDGWAS437:MRG:4:250059204",-63.668474,-21.951237,258,890
"SEEDGWAS4370:MRG:4:250096140",-99.23333333,18.76666667,193,1107
"SEEDGWAS4371:MRG:4:250096144",-99.604781,18.722675,209,1580
"SEEDGWAS4372:MRG:4:250096145",-99.604781,18.722675,209,1580
"SEEDGWAS4375:MRG:4:250096149",-99.76666667,18.71666667,347,1851
"SEEDGWAS4376:MRG:4:250096151",-102.3,19.98333333,194,1829
"SEEDGWAS4377:MRG:4:250096152",-103.796358,19.274552,184,502
"SEEDGWAS4379:MRG:4:250096155",-101.449639,20.920258,150,1799
"SEEDGWAS4380:MRG:4:250096158",-103.25,19.96666667,231,2045
"SEEDGWAS4381:MRG:4:250096161",-100.912902,22.037316,158,1971
"SEEDGWAS4385:MRG:4:250096170",-102.45,19.96666667,193,1911
"SEEDGWAS4386:MRG:4:250096171",-98.712616,21.399889,469,163
"SEEDGWAS4387:MRG:4:250096172",-101.082409,19.691693,232,1945
"SEEDGWAS4387:MRG:4:250096173",-101.082409,19.691693,232,1945
"SEEDGWAS4388:MRG:4:250096174",-101.082409,19.691693,232,1945
"SEEDGWAS4389:MRG:4:250096177",-101.4666667,19.33333333,335,1775
"SEEDGWAS4390:MRG:4:250096178",-101.9,19.82,298,2534
"SEEDGWAS4392:MRG:4:250096181",-101.726026,19.584345,273,2380
"SEEDGWAS4393:MRG:4:250096182",-97.25,19.56666667,293,2507
"SEEDGWAS4394:MRG:4:250096184",-97.15,19.35,486,2076
"SEEDGWAS4395:MRG:4:250096185",-97.08333333,19.61666667,460,2545
"SEEDGWAS4396:MRG:4:250096187",-97.28339,16.233634,301,1644
"SEEDGWAS4397:MRG:4:250096188",-97.216461,17.447871,213,2145
"SEEDGWAS4398:MRG:4:250096189",-97.957508,17.19135,414,2294
"SEEDGWAS4399:MRG:4:250096190",-96.911836,18.168377,503,1778
"SEEDGWAS4400:MRG:4:250096191",-96.911836,18.168377,503,1778
"SEEDGWAS4401:MRG:4:250096226",-96.950662,18.168563,401,1778
"SEEDGWAS4402:MRG:4:250096227",-96.879163,17.848135,363,1288
"SEEDGWAS4403:MRG:4:250096228",-96.172744,17.186388,358,1624
"SEEDGWAS4404:MRG:4:250096229",-97.867153,17.190837,313,2294
"SEEDGWAS4405:MRG:4:250096233",-96.919424,17.515762,226,1503
"SEEDGWAS4406:MRG:4:250096234",-96.879163,17.848135,363,1288
"SEEDGWAS4407:MRG:4:250096235",-96.78333333,17.76666667,361,1881
"SEEDGWAS4408:MRG:4:250096237",-96.549449,17.592724,537,1920
"SEEDGWAS4409:MRG:4:250096239",-96.556048,17.532596,393,1920
"SEEDGWAS4410:MRG:4:250096240",-97.957508,17.19135,414,2294
"SEEDGWAS4411:MRG:4:250096242",-97.867153,17.190837,313,2294
"SEEDGWAS4412:MRG:4:250096243",-97.867153,17.190837,313,2294
"SEEDGWAS4413:MRG:4:250096244",-97.867153,17.190837,313,2294
"SEEDGWAS4414:MRG:4:250096245",-97.867153,17.190837,313,2294
"SEEDGWAS4415:MRG:4:250096246",-96.879163,17.848135,363,1288
"SEEDGWAS4416:MRG:4:250096247",-96.78333333,17.76666667,361,1881
"SEEDGWAS4417:MRG:4:250096249",-97.677827,17.279413,270,2168
"SEEDGWAS4418:MRG:4:250096250",-97.816908,17.312798,308,2168
"SEEDGWAS4419:MRG:4:250096251",-96.549449,17.592724,537,1920
"SEEDGWAS4419:MRG:4:250096252",-96.549449,17.592724,537,1920
"SEEDGWAS442:MRG:4:250059209",-92.81666667,16.5666667,210,715
"SEEDGWAS4420:MRG:4:250096254",-97.816908,17.312798,308,2168
"SEEDGWAS4421:MRG:4:250096257",-108.1166667,29.21666667,186,2224
"SEEDGWAS4422:MRG:4:250096260",-108.3833333,28.2,535,1685
"SEEDGWAS4423:MRG:4:250096261",-106.35,26.96666667,190,1783
"SEEDGWAS4424:MRG:4:250096262",-107.0666667,26.83333333,308,2271
"SEEDGWAS4425:MRG:4:250096263",-107.0666667,26.83333333,308,2271
"SEEDGWAS4426:MRG:4:250096266",-107.75,28.85,173,2025
"SEEDGWAS4427:MRG:4:250096267",-107.75,28.85,173,2025
"SEEDGWAS4428:MRG:4:250096269",-108.3833333,28.2,535,1685
"SEEDGWAS4429:MRG:4:250096270",-106.95,26.03333333,670,2447
"SEEDGWAS4430:MRG:4:250096272",-106.95,26.03333333,670,2447
"SEEDGWAS4431:MRG:4:250096274",-106.964272,26.100125,501,2447
"SEEDGWAS4432:MRG:4:250096275",-107.305103,28.492774,205,2157
"SEEDGWAS4433:MRG:4:250096277",-105.7333333,25.33333333,193,2117
"SEEDGWAS4434:MRG:4:250096278",-106.567942,25.21539,564,1979
"SEEDGWAS4435:MRG:4:250096279",-104.7666667,24.21666667,255,2047
"SEEDGWAS4436:MRG:4:250096282",-104.393881,23.480832,168,1878
"SEEDGWAS4437:MRG:4:250096283",-104.395773,23.478827,152,1878
"SEEDGWAS4438:MRG:4:250096284",-104.395213,23.478886,168,1878
"SEEDGWAS4439:MRG:4:250096285",-104.682259,23.972408,217,2131
"SEEDGWAS444:MRG:4:250059211",-98.41666667,21.15,453,299
"SEEDGWAS4440:MRG:4:250096287",-103.903927,20.284838,201,1665
"SEEDGWAS4441:MRG:4:250096288",-103.7373,22.394537,167,1704
"SEEDGWAS4442:MRG:4:250096289",-103.25,22.11666667,160,1825
"SEEDGWAS4443:MRG:4:250096290",-103.25,22.11666667,160,1825
"SEEDGWAS4444:MRG:4:250096291",-103.25,22.11666667,160,1825
"SEEDGWAS4445:MRG:4:250096294",-103.685704,22.637382,284,1935
"SEEDGWAS4446:MRG:4:250096295",-103.685704,22.637382,284,1935
"SEEDGWAS4447:MRG:4:250096296",-103.55,22.3,206,2096
"SEEDGWAS4448:MRG:4:250096297",-103.55,22.3,206,2096
"SEEDGWAS4449:MRG:4:250096298",-103.55,22.3,206,2096
"SEEDGWAS445:MRG:4:250059212",-97.031108,19.060025,386,1888
"SEEDGWAS4450:MRG:4:250096300",-103.55,22.3,206,2096
"SEEDGWAS4451:MRG:4:250096303",-102.839957,22.160694,169,1887
"SEEDGWAS4454:MRG:4:250096309",-102.9833333,23.63333333,189,2113
"SEEDGWAS4455:MRG:4:250096310",-102.9833333,23.63333333,189,2113
"SEEDGWAS4456:MRG:4:250096312",-109.432449,28.155757,168,522
"SEEDGWAS4457:MRG:4:250096314",-98.03333333,19.03333333,243,2414
"SEEDGWAS4458:MRG:4:250096315",-98.03333333,19.03333333,243,2414
"SEEDGWAS446:MRG:4:250059213",-97.3,19.8,377,1998
"SEEDGWAS4460:MRG:4:250096318",-98.499901,19.244746,308,2287
"SEEDGWAS4461:MRG:4:250096351",-98.499901,19.244746,308,2287
"SEEDGWAS4462:MRG:4:250096352",-98.4,19.01666667,227,2302
"SEEDGWAS4464:MRG:4:250096358",-98.523863,19.268596,313,3070
"SEEDGWAS4465:MRG:4:250096359",-98.56666667,19.33333333,291,3070
"SEEDGWAS4466:MRG:4:250096360",-98.03333333,19.03333333,243,2414
"SEEDGWAS4467:MRG:4:250096365",-98.48333333,19.33333333,244,2287
"SEEDGWAS4468:MRG:4:250096366",-98.46666667,19.2,256,2287
"SEEDGWAS447:MRG:4:250059214",-89.732539,20.485433,359,52
"SEEDGWAS4470:MRG:4:250096370",-98.4,19.15,233,2302
"SEEDGWAS4471:MRG:4:250096371",-98.56666667,19.33333333,291,3070
"SEEDGWAS4472:MRG:4:250096372",-98.35,19.16666667,236,2287
"SEEDGWAS4473:MRG:4:250096373",-98.48333333,19.33333333,244,2287
"SEEDGWAS4474:MRG:4:250096374",-98.56666667,19.33333333,291,3070
"SEEDGWAS4475:MRG:4:250096375",-98.56666667,19.33333333,291,3070
"SEEDGWAS4477:MRG:4:250096379",-97.78333333,19.81666667,374,2309
"SEEDGWAS4478:MRG:4:250096381",-98.28333333,18.96666667,267,2106
"SEEDGWAS4479:MRG:4:250096382",-98.28333333,18.96666667,267,2106
"SEEDGWAS448:MRG:4:250059215",-88.28333333,21.01666667,813,24
"SEEDGWAS4480:MRG:4:250096384",-97.883367,18.967821,213,2139
"SEEDGWAS4481:MRG:4:250096388",-97.883367,18.967821,213,2139
"SEEDGWAS4482:MRG:4:250096389",-97.883367,18.967821,213,2139
"SEEDGWAS4483:MRG:4:250096391",-97.883367,18.967821,213,2139
"SEEDGWAS4484:MRG:4:250096392",-97.883367,18.967821,213,2139
"SEEDGWAS4487:MRG:4:250096398",-107.9333333,30.38333333,118,1467
"SEEDGWAS4488:MRG:4:250096399",-108.1166667,29.21666667,186,2224
"SEEDGWAS4489:MRG:4:250096401",-107.0666667,26.83333333,308,2271
"SEEDGWAS449:MRG:4:250059216",-57.309104,-23.267981,175,135
"SEEDGWAS4490:MRG:4:250096402",-106.384789,24.892673,468,1356
"SEEDGWAS4491:MRG:4:250096403",-106.302375,26.035565,426,2854
"SEEDGWAS4492:MRG:4:250096404",-105.7333333,25.33333333,193,2117
"SEEDGWAS4493:MRG:4:250096405",-104.682259,23.972408,217,2131
"SEEDGWAS4494:MRG:4:250096406",-104.682259,23.972408,217,2131
"SEEDGWAS4495:MRG:4:250096407",-104.65351,23.972644,189,1954
"SEEDGWAS4497:MRG:4:250096409",-102.4,19.41666667,308,1996
"SEEDGWAS4498:MRG:4:250096410",-102.5166667,19.71666667,237,1741
"SEEDGWAS4500:MRG:4:250096412",-102.1666667,19.9,212,1829
"SEEDGWAS4501:MRG:4:250096415",-101.4833333,19.28333333,321,1775
"SEEDGWAS4502:MRG:4:250096416",-101.9,19.82,298,2534
"SEEDGWAS4503:MRG:4:250096417",-101.255262,19.652464,191,2156
"SEEDGWAS4504:MRG:4:250096418",-97.216461,17.447871,213,2145
"SEEDGWAS4504:MRG:4:250096419",-97.216461,17.447871,213,2145
"SEEDGWAS4508:MRG:4:250096425",-98.75,20.13333333,294,2469
"SEEDGWAS4509:MRG:4:250096426",-98.75,20.13333333,294,2469
"SEEDGWAS451:MRG:4:250059217",-57.81666667,-30.05,242,67
"SEEDGWAS4511:MRG:4:250096430",-98.857468,19.521431,231,2281
"SEEDGWAS4512:MRG:4:250096431",-98.857468,19.521431,231,2281
"SEEDGWAS4513:MRG:4:250096432",-98.857468,19.521431,231,2281
"SEEDGWAS4514:MRG:4:250096433",-98.857468,19.521431,231,2281
"SEEDGWAS4515:MRG:4:250096434",-98.857468,19.521431,231,2281
"SEEDGWAS4516:MRG:4:250096435",-98.857468,19.521431,231,2281
"SEEDGWAS4517:MRG:4:250096438",-98.73333333,19.71666667,257,2448
"SEEDGWAS4518:MRG:4:250096439",-98.914614,19.622791,233,2281
"SEEDGWAS4519:MRG:4:250096443",-98.914614,19.622791,233,2281
"SEEDGWAS4520:MRG:4:250096478",-99.11666667,19.81666667,208,2255
"SEEDGWAS4520:MRG:4:250096479",-99.11666667,19.81666667,208,2255
"SEEDGWAS453:MRG:4:250059219",-59.110072,-25.716416,243,86
"SEEDGWAS4530:MRG:4:250096494",-98.85,19.22,265,2307
"SEEDGWAS4531:MRG:4:250096495",-98.81666667,19.58333333,287,2638
"SEEDGWAS4532:MRG:4:250096496",-98.81666667,19.58333333,287,2638
"SEEDGWAS4533:MRG:4:250096497",-98.865944,19.211077,247,2307
"SEEDGWAS4534:MRG:4:250096498",-98.81666667,19.58333333,287,2638
"SEEDGWAS4535:MRG:4:250096499",-98.81666667,19.58333333,287,2638
"SEEDGWAS4538:MRG:4:250096504",-98.583348,19.578317,290,2666
"SEEDGWAS4539:MRG:4:250096505",-98.583348,19.578317,290,2666
"SEEDGWAS454:MRG:4:250059220",-88.690321,14.946917,471,867
"SEEDGWAS4544:MRG:4:250096511",-96.172744,17.186388,358,1624
"SEEDGWAS4545:MRG:4:250096512",-101.9166667,19.66666667,329,2534
"SEEDGWAS4546:MRG:4:250096513",-106.384789,24.892673,468,1356
"SEEDGWAS4547:MRG:4:250096515",-98.45563,18.89488,186,1955
"SEEDGWAS4548:MRG:4:250096517",-97.445161,19.350685,199,2374
"SEEDGWAS4549:MRG:4:250096518",-97.573162,18.226185,246,1907
"SEEDGWAS455:MRG:4:250059221",-97.45,19.88333333,411,1351
"SEEDGWAS4550:MRG:4:250096520",-99.23333333,19.73333333,245,2359
"SEEDGWAS4551:MRG:4:250096521",-99.943026,18.969661,384,2469
"SEEDGWAS4552:MRG:4:250096522",-98.83333333,19.16666667,309,2921
"SEEDGWAS4553:MRG:4:250096523",-101.143579,20.381461,183,1741
"SEEDGWAS4554:MRG:4:250096525",-102.7333333,20.81666667,189,1843
"SEEDGWAS4555:MRG:4:250096526",-103.65,23.63333333,224,2303
"SEEDGWAS4556:MRG:4:250096529",-100.8666667,21.46666667,147,2106
"SEEDGWAS4558:MRG:4:250096531",-102.622283,22.875871,155,2260
"SEEDGWAS4559:MRG:4:250096532",-102.7333333,20.81666667,189,1843
"SEEDGWAS4560:MRG:4:250096533",-98.457589,19.128367,234,2302
"SEEDGWAS4561:MRG:4:250096534",-98.11666667,19.43333333,255,2495
"SEEDGWAS4562:MRG:4:250096537",-100.761898,20.699376,168,2003
"SEEDGWAS4563:MRG:4:250096538",-97.76666667,19.3,232,2394
"SEEDGWAS4564:MRG:4:250096539",-103.25,19.966667,231,2045
"SEEDGWAS4565:MRG:4:250096540",-100.8666667,21.46666667,147,2106
"SEEDGWAS4569:MRG:4:250096544",-101.6666667,20.63333333,140,2094
"SEEDGWAS4570:MRG:4:250096545",-100.9833333,20.65,156,1765
"SEEDGWAS4571:MRG:4:250096548",-93.751723,16.454601,172,717
"SEEDGWAS4572:MRG:4:250096549",-92.5,16.83333333,373,2109
"SEEDGWAS4573:MRG:4:250096551",-100.0333333,19.03333333,630,2100
"SEEDGWAS4574:MRG:4:250096553",-102.319883,20.290769,181,1615
"SEEDGWAS4575:MRG:4:250096554",-97.21666667,17.45,213,2145
"SEEDGWAS4576:MRG:4:250096555",-97.21666667,17.45,213,2145
"SEEDGWAS4577:MRG:4:250096556",-97.692737,17.26968,274,2168
"SEEDGWAS4578:MRG:4:250096559",-98.11666667,19.43333333,255,2495
"SEEDGWAS4579:MRG:4:250096560",-98.1,19.35,280,2495
"SEEDGWAS458:MRG:4:250059223",-88.05,19.58333333,448,20
"SEEDGWAS4580:MRG:4:250096562",-98.16666667,19.35,229,2491
"SEEDGWAS4581:MRG:4:250096563",-97.95,19.11666667,289,2459
"SEEDGWAS4582:MRG:4:250096564",-96.83333333,19.7,432,1367
"SEEDGWAS4582:MRG:4:250096566",-96.83333333,19.7,432,1367
"SEEDGWAS4583:MRG:4:250096567",-96.83333333,19.7,432,1367
"SEEDGWAS4584:MRG:4:250096568",-103.565458,22.787547,179,2001
"SEEDGWAS4585:MRG:4:250096570",-68.203015,-22.920698,187,2479
"SEEDGWAS4591:MRG:4:250096611",-105.537833,26.447593,182,1846
"SEEDGWAS4592:MRG:4:250096612",-100.7333333,20.91666667,185,2003
"SEEDGWAS4593:MRG:4:250096613",-98.41666667,19.71666667,313,2614
"SEEDGWAS4594:MRG:4:250096614",-101.9166667,21.36666667,208,1937
"SEEDGWAS4595:MRG:4:250096615",-101.9166667,21.36666667,208,1937
"SEEDGWAS4596:MRG:4:250096616",-97.423952,17.545934,308,2389
"SEEDGWAS4597:MRG:4:250096617",-96.58333333,16.28333333,181,1934
"SEEDGWAS4598:MRG:4:250096623",-97.21666667,19.65,331,2507
"SEEDGWAS4599:MRG:4:250096624",-97.25,19.76666667,418,1998
"SEEDGWAS46:MRG:4:250054477",-93.176559,16.782368,224,855
"SEEDGWAS4600:MRG:4:250096625",-97.231739,19.761657,387,1998
"SEEDGWAS4601:MRG:4:250096626",-92.708848,16.757656,316,2065
"SEEDGWAS4603:MRG:4:250096628",-97.03333333,19.08333333,443,1888
"SEEDGWAS4605:MRG:4:250096633",-103.6,21.98333333,162,1808
"SEEDGWAS4606:MRG:4:250096635",-100.325052,21.151459,146,2115
"SEEDGWAS4607:MRG:4:250096636",-98.41666667,19.71666667,313,2614
"SEEDGWAS4608:MRG:4:250096637",-101.5833333,21.88333333,170,2217
"SEEDGWAS461:MRG:4:250059227",-102.297839,18.370701,227,943
"SEEDGWAS4610:MRG:4:250096640",-99.23333333,19.73333333,245,2359
"SEEDGWAS4611:MRG:4:250096642",-97.6,19.583333,261,2467
"SEEDGWAS4613:MRG:4:250096645",-100.7333333,20.91666667,185,2003
"SEEDGWAS4615:MRG:4:250096648",-98.16666667,18.61666667,174,1311
"SEEDGWAS4616:MRG:4:250096649",-103.55,20.23333333,156,1515
"SEEDGWAS4617:MRG:4:250096651",-99.217527,19.835255,199,2265
"SEEDGWAS4618:MRG:4:250096653",-99.21872,19.73749,220,2359
"SEEDGWAS4619:MRG:4:250096656",-97.76666667,19.25,259,2394
"SEEDGWAS462:MRG:4:250059228",-75.63,5.33,502,1312
"SEEDGWAS4620:MRG:4:250096657",-98.914614,19.622791,233,2281
"SEEDGWAS4622:MRG:4:250096661",-98.91666667,18.98333333,268,1623
"SEEDGWAS4624:MRG:4:250096666",-96.934364,17.476579,291,1949
"SEEDGWAS4625:MRG:4:250096667",-102.35,20.71666667,187,2038
"SEEDGWAS4627:MRG:4:250096671",-71.75,-35.58333333,321,120
"SEEDGWAS4628:MRG:4:250096674",-100.21527,22.031961,175,1318
"SEEDGWAS4629:MRG:4:250096676",-108.1166667,29.2,203,2224
"SEEDGWAS4630:MRG:4:250096677",-105.537833,26.447593,182,1846
"SEEDGWAS4631:MRG:4:250096679",-100.913794,21.253292,156,1975
"SEEDGWAS4632:MRG:4:250096681",-98.81666667,19.88333333,225,2407
"SEEDGWAS4633:MRG:4:250096683",-102.370596,20.691381,188,2038
"SEEDGWAS4634:MRG:4:250096684",-102.3333333,20.53333333,170,1958
"SEEDGWAS4635:MRG:4:250096686",-98.991083,19.760847,192,2351
"SEEDGWAS4636:MRG:4:250096687",-98.88333333,19.81666667,219,2351
"SEEDGWAS4636:MRG:4:250096688",-98.88333333,19.81666667,219,2351
"SEEDGWAS4638:MRG:4:250096689",-99.1,19.76666667,186,2255
"SEEDGWAS4639:MRG:4:250096691",-99.93333333,19.71666667,256,2599
"SEEDGWAS4641:MRG:4:250096694",-97.35,17.53333333,255,2389
"SEEDGWAS4642:MRG:4:250096695",-97.36666667,18.86666667,257,2571
"SEEDGWAS4643:MRG:4:250096699",-98.23333333,19.21666667,232,2263
"SEEDGWAS4645:MRG:4:250096734",-98.513073,19.567345,271,2666
"SEEDGWAS4647:MRG:4:250096737",-97.63333333,19.15,274,2473
"SEEDGWAS4648:MRG:4:250096738",-97.31666667,18.9,282,2739
"SEEDGWAS4649:MRG:4:250096739",-97.08333333,19.61666667,460,2545
"SEEDGWAS4650:MRG:4:250096740",-97.21666667,19.65,331,2507
"SEEDGWAS4651:MRG:4:250096742",-97.25,19.76666667,418,1998
"SEEDGWAS4652:MRG:4:250096743",-97.3,19.8,377,1998
"SEEDGWAS4653:MRG:4:250096744",-103.049823,23.822117,180,1959
"SEEDGWAS4654:MRG:4:250096745",-102.4,19.95,176,1911
"SEEDGWAS4655:MRG:4:250096746",-98.290118,25.412966,179,75
"SEEDGWAS4656:MRG:4:250096747",-96.58333333,16.28333333,181,1934
"SEEDGWAS4657:MRG:4:250096748",-97.48333333,17.66666667,261,2214
"SEEDGWAS4658:MRG:4:250096750",-97.575639,17.467088,232,2257
"SEEDGWAS4659:MRG:4:250096751",-97.56666667,17.46666667,242,2257
"SEEDGWAS4660:MRG:4:250096752",-102.764636,21.851035,182,1915
"SEEDGWAS4661:MRG:4:250096753",-108.1166667,29.2,203,2224
"SEEDGWAS4662:MRG:4:250096754",-107.74083,29.375447,154,2179
"SEEDGWAS4663:MRG:4:250096756",-101.991028,21.836255,164,2159
"SEEDGWAS4664:MRG:4:250096757",-98.805501,19.046412,270,2733
"SEEDGWAS4665:MRG:4:250096758",-99.266942,19.678005,233,2359
"SEEDGWAS4666:MRG:4:250096760",-99.52,19.97,230,2644
"SEEDGWAS4667:MRG:4:250096761",-99.55,19.4,261,2637
"SEEDGWAS4667:MRG:4:250096762",-99.55,19.4,261,2637
"SEEDGWAS4668:MRG:4:250096764",-98.914614,19.622791,233,2281
"SEEDGWAS4669:MRG:4:250096765",-98.75,19.12,313,2733
"SEEDGWAS4669:MRG:4:250096766",-98.75,19.12,313,2733
"SEEDGWAS4669:MRG:4:250096768",-98.75,19.12,313,2733
"SEEDGWAS4672:MRG:4:250096770",-97.3,19.8,377,1998
"SEEDGWAS4674:MRG:4:250096772",-103.7,24.88333333,147,1595
"SEEDGWAS4676:MRG:4:250096774",-101.284292,20.926311,190,1977
"SEEDGWAS4677:MRG:4:250096775",-97.55,18.56666667,178,1980
"SEEDGWAS4678:MRG:4:250096776",-97.427292,18.483431,164,1680
"SEEDGWAS4680:MRG:4:250096779",-97.091068,18.691454,457,1758
"SEEDGWAS4681:MRG:4:250096780",-103.7,24.88333333,147,1595
"SEEDGWAS4682:MRG:4:250096781",-103.869057,24.446054,152,2091
"SEEDGWAS4684:MRG:4:250096785",-97.63333333,19.15,274,2473
"SEEDGWAS4685:MRG:4:250096787",-97.21666667,17.45,213,2145
"SEEDGWAS4689:MRG:4:250096797",-104.099147,24.465353,161,1998
"SEEDGWAS469:MRG:4:250059233",-97.381224,19.812923,417,2524
"SEEDGWAS4690:MRG:4:250096798",-99.61666667,19.15,314,2696
"SEEDGWAS4692:MRG:4:250096801",-103.556214,22.772752,158,2001
"SEEDGWAS4693:MRG:4:250096802",-97.28333333,17.45,237,2145
"SEEDGWAS4695:MRG:4:250096804",-99.945421,20.725107,233,2037
"SEEDGWAS4696:MRG:4:250096805",-98.33333333,19.46666667,260,2491
"SEEDGWAS4697:MRG:4:250096806",-92.63333333,16.75,274,2369
"SEEDGWAS4698:MRG:4:250096807",-99.52,19.97,230,2644
"SEEDGWAS4699:MRG:4:250096808",-99.95,19.05,330,2715
"SEEDGWAS4700:MRG:4:250096809",-100.121334,19.199446,398,2331
"SEEDGWAS4702:MRG:4:250096814",-97.9,19.2,325,2633
"SEEDGWAS4703:MRG:4:250096815",-97.08333333,19.11666667,442,1888
"SEEDGWAS4704:MRG:4:250096816",-98.2,20.15,348,2372
"SEEDGWAS4705:MRG:4:250096817",-98.2,20.15,348,2372
"SEEDGWAS4706:MRG:4:250096818",-97.6,19.583333,261,2467
"SEEDGWAS4707:MRG:4:250096819",-101.5,21.65,213,2250
"SEEDGWAS4709:MRG:4:250096822",-98.2,20.15,348,2372
"SEEDGWAS471:MRG:4:250059235",-97.381224,19.812923,417,2524
"SEEDGWAS4710:MRG:4:250096823",-102.45,21.16666667,180,1781
"SEEDGWAS4711:MRG:4:250096824",-102.45,21.16666667,180,1781
"SEEDGWAS4713:MRG:4:250096827",-102.95,20.78333333,195,1703
"SEEDGWAS4714:MRG:4:250096859",-102.95,20.78333333,195,1703
"SEEDGWAS4716:MRG:4:250096861",-97.45,19.88333333,411,1351
"SEEDGWAS4717:MRG:4:250096864",-98.8,18.68333333,187,1575
"SEEDGWAS4718:MRG:4:250096865",-102.95,20.78333333,195,1703
