"Lines","Long","Lat","crop","n_value","log_n","elevation_m"
"SEEDGWAS4944:MRG:4:250096782",-100.9833333,20.51666667,"maize",170,2.23044892137827,1765
"SEEDGWAS4945:MRG:4:250096786",-100.0333333,19.03333333,"maize",630,2.79934054945358,2100
"SEEDGWAS4946:MRG:4:250096826",-97.03333333,19.08333333,"maize",443,2.64640372622307,1888
"SEEDGWAS4947:MRG:4:250096862",-102.45,21.16666667,"maize",180,2.25527250510331,1781
"SEEDGWAS4948:MRG:4:250096871",-96.876585,17.258284,"maize",184,2.26481782300954,1898
"SEEDGWAS4949:MRG:4:250096874",-96.261935,16.8965,"maize",424,2.62736585659273,1753
"SEEDGWAS4950:MRG:4:250096878",-96.874589,16.789356,"maize",220,2.34242268082221,2030
"SEEDGWAS4951:MRG:4:250096895",-97.03333333,19.08333333,"maize",443,2.64640372622307,1888
"SEEDGWAS4953:MRG:4:250096924",-102.1666667,21.01666667,"maize",161,2.20682587603185,1941
"SEEDGWAS4954:MRG:4:250104997",-97.692737,17.26968,"maize",274,2.43775056282039,2168
"SEEDGWAS4955:MRG:4:250105016",-97.692737,17.26968,"maize",274,2.43775056282039,2168
"SEEDGWAS4956:MRG:4:250105018",-100,21.93333333,"maize",137,2.13672056715641,1011
"SEEDGWAS4957:MRG:4:250105115",-102.243902,22.269581,"maize",156,2.19312459835446,1963
"SEEDGWAS4960:MRG:4:250095991",-99.631435,21.141034,"maize",496,2.6954816764902,1752
"SEEDGWAS4964:MRG:4:250096037",-99.7,19.88333333,"maize",279,2.4456042032736,2721
"SEEDGWAS4965:MRG:4:250096038",-99.51666667,19.96666667,"maize",266,2.42488163663107,2644
"SEEDGWAS4966:MRG:4:250096044",-99.51666667,19.96666667,"maize",266,2.42488163663107,2644
"SEEDGWAS4967:MRG:4:250096047",-98.35,19.16666667,"maize",236,2.37291200297011,2287
"SEEDGWAS4971:MRG:4:250096119",-101.116546,23.135074,"maize",154,2.18752072083646,1965
"SEEDGWAS4972:MRG:4:250096128",-97.231739,19.761657,"maize",387,2.58771096501891,1998
"SEEDGWAS4973:MRG:4:250096156",-98.9,20.26666667,"maize",220,2.34242268082221,2167
"SEEDGWAS4974:MRG:4:250096162",-97.08333333,19.61666667,"maize",460,2.66275783168157,2545
"SEEDGWAS4975:MRG:4:250096175",-101.255262,19.652464,"maize",191,2.28103336724773,2156
"SEEDGWAS4976:MRG:4:250096176",-101.5333333,19.41666667,"maize",444,2.64738297011462,2501
"SEEDGWAS4977:MRG:4:250096179",-101.9,19.82,"maize",298,2.47421626407626,2534
"SEEDGWAS4978:MRG:4:250096183",-97.15,19.35,"maize",486,2.68663626926229,2076
"SEEDGWAS4980:MRG:4:250096224",-96.950662,18.168563,"maize",401,2.60314437262018,1778
"SEEDGWAS4980:MRG:4:250096225",-96.950662,18.168563,"maize",401,2.60314437262018,1778
"SEEDGWAS4981:MRG:4:250096230",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4982:MRG:4:250096231",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4983:MRG:4:250096232",-96.919424,17.515762,"maize",226,2.3541084391474,1503
"SEEDGWAS4984:MRG:4:250096248",-97.677827,17.279413,"maize",270,2.43136376415899,2168
"SEEDGWAS4985:MRG:4:250096253",-96.462174,17.114912,"maize",452,2.65513843481138,2571
"SEEDGWAS4986:MRG:4:250096258",-107.7333333,29.36666667,"maize",162,2.20951501454263,2179
"SEEDGWAS4986:MRG:4:250096259",-107.7333333,29.36666667,"maize",162,2.20951501454263,2179
"SEEDGWAS4988:MRG:4:250096265",-107.75,28.85,"maize",173,2.2380461031288,2025
"SEEDGWAS4989:MRG:4:250096276",-107.305103,28.492774,"maize",205,2.31175386105575,2157
"SEEDGWAS4990:MRG:4:250096286",-106.5333333,25.13333333,"maize",686,2.83632411570675,1442
"SEEDGWAS4991:MRG:4:250096293",-103.566312,22.790665,"maize",186,2.26951294421792,2001
"SEEDGWAS4992:MRG:4:250096301",-102.8833333,22.33333333,"maize",170,2.23044892137827,1952
"SEEDGWAS4993:MRG:4:250096316",-98.4,19.01666667,"maize",227,2.35602585719312,2302
"SEEDGWAS4998:MRG:4:250096362",-98.3,19.1,"maize",265,2.42324587393681,2174
"SEEDGWAS4999:MRG:4:250096363",-97.86666667,18.91666667,"maize",205,2.31175386105575,2139
"SEEDGWAS5:MRG:4:250054449",-99.537659,17.167363,"maize",289,2.46089784275655,611
"SEEDGWAS500:MRG:4:250059293",-97.998902,22.43833,"maize",179,2.25285303097989,12
"SEEDGWAS5000:MRG:4:250096364",-98.287568,19.04153,"maize",263,2.41995574848976,2174
"SEEDGWAS5002:MRG:4:250096369",-98.4,19.15,"maize",233,2.36735592102602,2302
"SEEDGWAS5003:MRG:4:250096380",-97.78333333,19.81666667,"maize",374,2.57287160220048,2309
"SEEDGWAS5004:MRG:4:250096383",-98.33333333,19.15,"maize",254,2.40483371661994,2174
"SEEDGWAS5005:MRG:4:250096386",-98.01666667,18.95,"maize",237,2.3747483460101,2125
"SEEDGWAS5009:MRG:4:250096395",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS501:MRG:4:250059294",-99.01666667,23.3,"maize",305,2.48429983934679,470
"SEEDGWAS5010:MRG:4:250096397",-101.7,19.2,"maize",299,2.47567118832443,1721
"SEEDGWAS5011:MRG:4:250096413",-102.1666667,19.9,"maize",212,2.32633586092875,1829
"SEEDGWAS5012:MRG:4:250096414",-102.1666667,19.9,"maize",212,2.32633586092875,1829
"SEEDGWAS5014:MRG:4:250096437",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS5015:MRG:4:250096440",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS5016:MRG:4:250096441",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS5017:MRG:4:250096442",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS5018:MRG:4:250096444",-98.91666667,19.55,"maize",207,2.31597034545692,2281
"SEEDGWAS502:MRG:4:250059295",-89.080905,19.670577,"maize",323,2.5092025223311,71
"SEEDGWAS5023:MRG:4:250096492",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS5023:MRG:4:250096493",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS5024:MRG:4:250096514",-101.219653,19.518555,"maize",231,2.36361197989214,2156
"SEEDGWAS5025:MRG:4:250096516",-97.431577,18.619245,"maize",291,2.46389298898591,2077
"SEEDGWAS5027:MRG:4:250096528",-99.88333333,20.51666667,"maize",195,2.29003461136252,1965
"SEEDGWAS5029:MRG:4:250096558",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS503:MRG:4:250059296",-89.080905,19.670577,"maize",323,2.5092025223311,71
"SEEDGWAS5030:MRG:4:250096561",-98.11666667,19.43333333,"maize",255,2.40654018043396,2495
"SEEDGWAS5032:MRG:4:250096607",-100.07212,21.135163,"maize",205,2.31175386105575,1984
"SEEDGWAS5033:MRG:4:250096608",-100.07212,21.135163,"maize",205,2.31175386105575,1984
"SEEDGWAS5034:MRG:4:250096609",-97.23333333,19.78333333,"maize",403,2.60530504614111,1998
"SEEDGWAS5035:MRG:4:250096618",-98.27,17.85,"maize",157,2.19589965240923,1329
"SEEDGWAS5037:MRG:4:250096621",-97.407682,18.627026,"maize",287,2.45788189673399,2077
"SEEDGWAS5039:MRG:4:250096641",-98.882179,19.572939,"maize",232,2.3654879848909,2281
"SEEDGWAS504:MRG:4:250059297",-89.080905,19.670577,"maize",323,2.5092025223311,71
"SEEDGWAS5041:MRG:4:250096652",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS5043:MRG:4:250096655",-98.73333333,19.73333333,"maize",230,2.36172783601759,2448
"SEEDGWAS5044:MRG:4:250096658",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS5045:MRG:4:250096660",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS5047:MRG:4:250096668",-101.1166667,23.13333333,"maize",154,2.18752072083646,1965
"SEEDGWAS5049:MRG:4:250096685",-98.73333333,19.73333333,"maize",230,2.36172783601759,2448
"SEEDGWAS5050:MRG:4:250096690",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS5051:MRG:4:250096692",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS5052:MRG:4:250096696",-99.927547,20.474247,"maize",195,2.29003461136252,2076
"SEEDGWAS5052:MRG:4:250096697",-99.927547,20.474247,"maize",195,2.29003461136252,2076
"SEEDGWAS5053:MRG:4:250096732",-98.21666667,19.16666667,"maize",242,2.38381536598043,2263
"SEEDGWAS5054:MRG:4:250096733",-98.3,19.25,"maize",269,2.42975228000241,2263
"SEEDGWAS5055:MRG:4:250096735",-98.513073,19.567345,"maize",271,2.43296929087441,2666
"SEEDGWAS5056:MRG:4:250096749",-97.28333333,17.45,"maize",237,2.3747483460101,2145
"SEEDGWAS5057:MRG:4:250096778",-97.08333333,18.78333333,"maize",428,2.63144376901317,1758
"SEEDGWAS5058:MRG:4:250096788",-97.35,17.53333333,"maize",255,2.40654018043396,2389
"SEEDGWAS506:MRG:4:250059298",-88.05,19.58333333,"maize",448,2.65127801399814,20
"SEEDGWAS5060:MRG:4:250096796",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS5061:MRG:4:250096799",-98.513073,19.567345,"maize",271,2.43296929087441,2666
"SEEDGWAS5062:MRG:4:250096812",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS5063:MRG:4:250096813",-98.23333333,19.25,"maize",293,2.46686762035411,2263
"SEEDGWAS5066:MRG:4:250096873",-96.26666667,16.9,"maize",334,2.52374646681156,1753
"SEEDGWAS5067:MRG:4:250096876",-96.261935,16.8965,"maize",424,2.62736585659273,1753
"SEEDGWAS5068:MRG:4:250096893",-98.3,19.25,"maize",269,2.42975228000241,2263
"SEEDGWAS5069:MRG:4:250096913",-98.805501,19.046412,"maize",270,2.43136376415899,2733
"SEEDGWAS507:MRG:4:250059299",-88.710606,19.733923,"maize",428,2.63144376901317,41
"SEEDGWAS5070:MRG:4:250096917",-92.457989,16.714786,"maize",352,2.54654266347813,2109
"SEEDGWAS5071:MRG:4:250096918",-92.457989,16.714786,"maize",352,2.54654266347813,2109
"SEEDGWAS5072:MRG:4:250096919",-92.68,16.78,"maize",276,2.44090908206522,2065
"SEEDGWAS5073:MRG:4:250096922",-102.5,21.41666667,"maize",164,2.2148438480477,1775
"SEEDGWAS5074:MRG:4:250096928",-102.1666667,21.21666667,"maize",210,2.32221929473392,1837
"SEEDGWAS5075:MRG:4:250096943",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS5077:MRG:4:250096945",-102.622283,22.875871,"maize",155,2.19033169817029,2260
"SEEDGWAS508:MRG:4:250059300",-89.249339,20.883144,"maize",595,2.77451696572855,15
"SEEDGWAS5080:MRG:4:250096951",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS5082:MRG:4:250104986",-98.85,19.22,"maize",265,2.42324587393681,2307
"SEEDGWAS5086:MRG:4:250105002",-97.45,19.86666667,"maize",382,2.58206336291171,1351
"SEEDGWAS5088:MRG:4:250105012",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS509:MRG:4:250059301",-88.05,19.58333333,"maize",448,2.65127801399814,20
"SEEDGWAS5090:MRG:4:250105035",-98.1,19.35,"maize",280,2.44715803134222,2495
"SEEDGWAS5091:MRG:4:250105049",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS5092:MRG:4:250105050",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS5093:MRG:4:250105056",-98.96666667,19.71666667,"maize",168,2.22530928172586,2351
"SEEDGWAS5094:MRG:4:250105059",-103,20.61666667,"maize",144,2.15836249209525,1792
"SEEDGWAS5095:MRG:4:250105060",-98.43333333,20.15,"maize",253,2.40312052117582,2301
"SEEDGWAS5096:MRG:4:250105062",-100.376967,20.184461,"maize",229,2.35983548233989,2330
"SEEDGWAS5098:MRG:4:250105065",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS5099:MRG:4:250105067",-98.96666667,19.71666667,"maize",168,2.22530928172586,2351
"SEEDGWAS510:MRG:4:250059302",-96.85,19.73333333,"maize",458,2.66086547800387,1677
"SEEDGWAS5100:MRG:4:250105075",-99.32,19.41,"maize",325,2.51188336097887,2428
"SEEDGWAS5101:MRG:4:250105076",-98.894349,19.607411,"maize",181,2.25767857486918,2281
"SEEDGWAS5103:MRG:4:250105138",-97.342947,17.517894,"maize",235,2.37106786227174,2389
"SEEDGWAS5104:MRG:4:250105143",-102.212362,22.233853,"maize",135,2.13033376849501,1963
"SEEDGWAS5105:MRG:4:250105144",-103.680049,19.796015,"maize",357,2.55266821611219,1700
"SEEDGWAS5106:MRG:4:250105149",-103.506517,20.030919,"maize",166,2.22010808804005,1864
"SEEDGWAS5107:MRG:4:250105154",-101.7,22.58,"maize",150,2.17609125905568,2132
"SEEDGWAS5108:MRG:4:250105156",-103.515374,19.988464,"maize",180,2.25527250510331,1515
"SEEDGWAS5109:MRG:4:250105164",-102.229694,22.287284,"maize",179,2.25285303097989,1963
"SEEDGWAS5110:MRG:4:250105165",-98.846801,19.155854,"maize",283,2.45178643552429,2624
"SEEDGWAS5111:MRG:4:250105167",-99.166836,19.677872,"maize",211,2.32428245529769,2359
"SEEDGWAS5112:MRG:4:250105168",-101.055509,20.100817,"maize",283,2.45178643552429,1928
"SEEDGWAS5113:MRG:4:250105170",-103.6,20.03,"maize",283,2.45178643552429,1864
"SEEDGWAS5114:MRG:4:250105173",-92.5,16.83,"maize",373,2.57170883180869,2109
"SEEDGWAS5114:MRG:4:250105174",-92.5,16.83,"maize",373,2.57170883180869,2109
"SEEDGWAS5115:MRG:4:250105178",-92.575401,16.795065,"maize",410,2.61278385671974,2369
"SEEDGWAS5116:MRG:4:250105179",-92.68,16.78,"maize",276,2.44090908206522,2065
"SEEDGWAS5117:MRG:4:250105180",-92.63,16.75,"maize",274,2.43775056282039,2369
"SEEDGWAS5118:MRG:4:250105182",-92.63,16.75,"maize",274,2.43775056282039,2369
"SEEDGWAS5119:MRG:4:250105183",-92.47,16.77,"maize",421,2.62428209583567,2109
"SEEDGWAS5120:MRG:4:250105184",-92.710791,16.756442,"maize",316,2.4996870826184,2065
"SEEDGWAS5121:MRG:4:250105185",-92.710791,16.756442,"maize",316,2.4996870826184,2065
"SEEDGWAS5122:MRG:4:250105188",-92.68,16.78,"maize",276,2.44090908206522,2065
"SEEDGWAS5123:MRG:4:250105189",-98.77,19.03,"maize",328,2.51587384371168,2733
"SEEDGWAS5124:MRG:4:250105190",-98.75,19.12,"maize",313,2.49554433754645,2733
"SEEDGWAS5125:MRG:4:250105192",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS5127:MRG:4:250096634",-104.470092,24.771032,"maize",144,2.15836249209525,1853
"SEEDGWAS5128:MRG:4:250096678",-100.913794,21.253292,"maize",156,2.19312459835446,1975
"SEEDGWAS513:MRG:4:250059305",-96.831814,17.528084,"maize",185,2.26717172840301,1905
"SEEDGWAS5131:MRG:4:250105019",-104.760042,24.50251,"maize",198,2.29666519026153,2011
"SEEDGWAS5132:MRG:4:250105081",-102.411485,22.160244,"maize",160,2.20411998265592,2127
"SEEDGWAS5136:MRG:4:250096268",-107.8333333,28.96666667,"maize",161,2.20682587603185,2025
"SEEDGWAS5137:MRG:4:250096271",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS5138:MRG:4:250096273",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS5139:MRG:4:250096299",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS5140:MRG:4:250096354",-98.523863,19.268596,"maize",313,2.49554433754645,3070
"SEEDGWAS5141:MRG:4:250096376",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS5142:MRG:4:250096420",-99.11666667,19.81666667,"maize",208,2.31806333496276,2255
"SEEDGWAS5143:MRG:4:250096421",-98.928459,19.552262,"maize",194,2.28780172993023,2281
"SEEDGWAS5145:MRG:4:250096527",-103.832054,23.739833,"maize",254,2.40483371661994,2372
"SEEDGWAS5146:MRG:4:250096557",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS5147:MRG:4:250096639",-99.217527,19.835255,"maize",199,2.29885307640971,2265
"SEEDGWAS5148:MRG:4:250096663",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS5150:MRG:4:250096792",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS5151:MRG:4:250096794",-97.613864,19.366031,"maize",198,2.29666519026153,2387
"SEEDGWAS5152:MRG:4:250096898",-97.45,19.11666667,"maize",296,2.47129171105894,2715
"SEEDGWAS5153:MRG:4:250096902",-101.5,21.88333333,"maize",160,2.20411998265592,2232
"SEEDGWAS5154:MRG:4:250096942",-101.699038,22.139738,"maize",146,2.16435285578444,2250
"SEEDGWAS5155:MRG:4:250105028",-102.362002,22.231913,"maize",143,2.15533603746506,2170
"SEEDGWAS5156:MRG:4:250105030",-104.716667,24.516667,"maize",216,2.33445375115093,2011
"SEEDGWAS5158:MRG:4:250105046",-101.5,22.3,"maize",246,2.39093510710338,2257
"SEEDGWAS5159:MRG:4:250105048",-98.43333333,20.15,"maize",253,2.40312052117582,2301
"SEEDGWAS5160:MRG:4:250096255",-107.9333333,30.38333333,"maize",118,2.07188200730613,1467
"SEEDGWAS5162:MRG:4:250096755",-104.7,24.52,"maize",220,2.34242268082221,2011
"SEEDGWAS5163:MRG:4:250105042",-102.3333333,22.48333333,"maize",163,2.21218760440396,2019
"SEEDGWAS5164:MRG:4:250105069",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS5165:MRG:4:250096400",-108.3833333,28.2,"maize",535,2.72835378202123,1685
"SEEDGWAS5166:MRG:4:250096882",-108.1166667,29.2,"maize",203,2.30749603791321,2224
"SEEDGWAS5167:MRG:4:250096741",-97.031108,19.060025,"maize",386,2.58658730467176,1888
"SEEDGWAS5171:MRG:4:250105017",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS5172:MRG:4:250105066",-96.85,19.73333333,"maize",458,2.66086547800387,1677
"SEEDGWAS5173:MRG:4:250105117",-96.85,19.73333333,"maize",458,2.66086547800387,1677
"SEEDGWAS5187:MRG:4:250105202",-103.165492,18.761556,"maize",333,2.52244423350632,1581
"SEEDGWAS5190:MRG:4:250105205",-97.427292,18.483431,"maize",164,2.2148438480477,1680
"SEEDGWAS5191:MRG:4:250105206",-100.777428,20.59568,"maize",172,2.23552844690755,1813
"SEEDGWAS5192:MRG:4:250105207",-104.2,19.8,"maize",189,2.27646180417324,1011
"SEEDGWAS5193:MRG:4:250105208",-104.6,21.43333333,"maize",178,2.25042000230889,824
"SEEDGWAS5194:MRG:4:250105367",-104.69997,20.375341,"maize",294,2.46834733041216,1557
"SEEDGWAS5195:MRG:4:250105368",-99.9322222,21.79805556,"maize",134,2.12710479836481,1114
"SEEDGWAS5197:MRG:4:250105370",-104.466667,24.766667,"maize",153,2.1846914308176,1853
"SEEDGWAS52:MRG:4:250054481",-88.137823,21.15474,"maize",845,2.92685670894969,23
"SEEDGWAS5201:MRG:4:250105374",-99.66666667,18.75,"maize",183,2.26245108973043,1851
"SEEDGWAS5205:MRG:4:250105378",-99.3,18.68,"maize",200,2.30102999566398,1107
"SEEDGWAS5206:MRG:4:250105379",-99.58333333,19.73333333,"maize",391,2.59217675739587,2784
"SEEDGWAS5207:MRG:4:250105380",-102.3,19.98333333,"maize",194,2.28780172993023,1829
"SEEDGWAS5208:MRG:4:250105381",-100.833333,25.45,"maize",173,2.2380461031288,2245
"SEEDGWAS5209:MRG:4:250105382",-92.466667,16.55,"maize",315,2.4983105537896,2219
"SEEDGWAS5210:MRG:4:250105383",-105.4166667,26.93333333,"maize",145,2.16136800223497,1653
"SEEDGWAS5234:MRG:4:250105409",-106.35,26.96666667,"maize",190,2.27875360095283,1783
"SEEDGWAS5235:MRG:4:250105410",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS5236:MRG:4:250105411",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS5237:MRG:4:250105412",-104.395773,23.478827,"maize",152,2.18184358794477,1878
"SEEDGWAS5238:MRG:4:250105413",-103.25,22.11666667,"maize",160,2.20411998265592,1825
"SEEDGWAS526:MRG:4:250059318",-93.3,17.13333333,"maize",481,2.68214507637383,846
"SEEDGWAS5263:MRG:4:250105439",-92.73333333,15.86666667,"maize",284,2.45331834004704,803
"SEEDGWAS5265:MRG:4:250105441",-100.9833333,20.65,"maize",156,2.19312459835446,1765
"SEEDGWAS5266:MRG:4:250105442",-92.72,17.06,"maize",511,2.70842090013471,1142
"SEEDGWAS5267:MRG:4:250105443",-102.3,20.33333333,"maize",180,2.25527250510331,1615
"SEEDGWAS5268:MRG:4:250105444",-102.319883,20.290769,"maize",181,2.25767857486918,1615
"SEEDGWAS5269:MRG:4:250105445",-96.282141,18.390306,"maize",257,2.40993312333129,43
"SEEDGWAS527:MRG:4:250059319",-93.38333333,16.76666667,"maize",203,2.30749603791321,856
"SEEDGWAS5270:MRG:4:250105446",-97.95,19.11666667,"maize",289,2.46089784275655,2459
"SEEDGWAS5271:MRG:4:250105447",-97.15,19.35,"maize",486,2.68663626926229,2076
"SEEDGWAS528:MRG:4:250059320",-89,19.62,"maize",446,2.64933485871214,95
"SEEDGWAS5284:MRG:4:250105460",-102.716667,19.966667,"maize",205,2.31175386105575,1862
"SEEDGWAS5285:MRG:4:250105461",-97.11666667,19.35,"maize",428,2.63144376901317,2076
"SEEDGWAS5286:MRG:4:250105462",-91.783754,16.529039,"maize",544,2.73559889969818,1221
"SEEDGWAS5287:D17PEACXX:3:250098128",-105.537833,26.447593,"maize",182,2.26007138798507,1846
"SEEDGWAS5287:D17PEACXX:3:250098215",-105.537833,26.447593,"maize",182,2.26007138798507,1846
"SEEDGWAS5288:D17PEACXX:3:250098129",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS5288:D17PEACXX:3:250098216",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS5289:D17PEACXX:3:250098130",-91.943308,16.328624,"maize",283,2.45178643552429,1534
"SEEDGWAS5289:D17PEACXX:3:250098217",-91.943308,16.328624,"maize",283,2.45178643552429,1534
"SEEDGWAS529:MRG:4:250059321",-90.23914,20.054799,"maize",664,2.82216807936802,16
"SEEDGWAS5290:D17PEACXX:3:250098131",-93.38333333,16.76666667,"maize",203,2.30749603791321,856
"SEEDGWAS5290:D17PEACXX:3:250098218",-93.38333333,16.76666667,"maize",203,2.30749603791321,856
"SEEDGWAS5291:D17PEACXX:3:250098132",-92.113768,16.25436,"maize",234,2.36921585741014,1630
"SEEDGWAS5291:D17PEACXX:3:250098219",-92.113768,16.25436,"maize",234,2.36921585741014,1630
"SEEDGWAS5292:D17PEACXX:3:250098133",-92.1,15.7,"maize",244,2.38738982633873,696
"SEEDGWAS5292:D17PEACXX:3:250098220",-92.1,15.7,"maize",244,2.38738982633873,696
"SEEDGWAS5293:D17PEACXX:3:250098134",-102.6166667,20.3,"maize",178,2.25042000230889,1530
"SEEDGWAS5293:D17PEACXX:3:250098221",-102.6166667,20.3,"maize",178,2.25042000230889,1530
"SEEDGWAS5294:D17PEACXX:3:250098135",-101.395424,20.966316,"maize",188,2.27415784926368,1799
"SEEDGWAS5294:D17PEACXX:3:250098222",-101.395424,20.966316,"maize",188,2.27415784926368,1799
"SEEDGWAS5296:D17PEACXX:3:250098137",-103.6,21.98333333,"maize",162,2.20951501454263,1808
"SEEDGWAS5297:D17PEACXX:3:250098138",-99.217527,19.835255,"maize",199,2.29885307640971,2265
"SEEDGWAS5298:D17PEACXX:3:250098139",-97.81666667,18.4,"maize",186,2.26951294421792,1971
"SEEDGWAS5299:D17PEACXX:3:250098140",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS53:MRG:4:250054483",-89.31613,19.841513,"maize",356,2.55144999797288,137
"SEEDGWAS530:MRG:4:250059322",-105.2,21.82,"maize",355,2.55022835305509,10
"SEEDGWAS5300:D17PEACXX:3:250098141",-98.16666667,18.61666667,"maize",174,2.2405492482826,1311
"SEEDGWAS5301:D17PEACXX:3:250098142",-102.35,20.71666667,"maize",187,2.2718416065365,2038
"SEEDGWAS5302:D17PEACXX:3:250098143",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS5303:D17PEACXX:3:250098144",-86.91666667,20.51666667,"maize",837,2.92272545799326,8
"SEEDGWAS5304:D17PEACXX:3:250098145",-100.21527,22.031961,"maize",175,2.24303804868629,1318
"SEEDGWAS5305:D17PEACXX:3:250098146",-110.367266,29.43544,"maize",111,2.04532297878666,411
"SEEDGWAS5306:D17PEACXX:3:250098147",-100.913794,21.253292,"maize",156,2.19312459835446,1975
"SEEDGWAS5307:D17PEACXX:3:250098148",-102.471716,20.686914,"maize",178,2.25042000230889,2038
"SEEDGWAS5308:D17PEACXX:3:250098149",-102.370596,20.691381,"maize",188,2.27415784926368,2038
"SEEDGWAS5309:D17PEACXX:3:250098150",-102.3333333,20.53333333,"maize",170,2.23044892137827,1958
"SEEDGWAS531:MRG:4:250059323",-92.81666667,17.6,"maize",561,2.74896286125616,59
"SEEDGWAS5310:D17PEACXX:3:250098151",-100.6833333,22.45,"maize",221,2.34439227368511,1849
"SEEDGWAS5311:D17PEACXX:3:250098152",-97.08333333,19.61666667,"maize",460,2.66275783168157,2545
"SEEDGWAS5312:D17PEACXX:3:250098153",-97.633333,19.916667,"maize",497,2.69635638873333,1596
"SEEDGWAS5313:D17PEACXX:3:250098154",-97.55,18.56666667,"maize",178,2.25042000230889,1980
"SEEDGWAS5314:D17PEACXX:3:250098155",-100,21.96666667,"maize",131,2.11727129565576,1011
"SEEDGWAS5315:D17PEACXX:3:250098156",-103.7,24.88333333,"maize",147,2.16731733474818,1595
"SEEDGWAS5316:D17PEACXX:3:250098157",-100.9833333,20.51666667,"maize",170,2.23044892137827,1765
"SEEDGWAS5317:D17PEACXX:3:250098158",-92.1,15.7,"maize",244,2.38738982633873,696
"SEEDGWAS5318:D17PEACXX:3:250098159",-102.4,19.95,"maize",176,2.24551266781415,1911
"SEEDGWAS5319:D17PEACXX:3:250098160",-98.290118,25.412966,"maize",179,2.25285303097989,75
"SEEDGWAS5323:D17PEACXX:3:250098165",-104.367239,24.5296,"maize",160,2.20411998265592,2041
"SEEDGWAS5324:D17PEACXX:3:250098166",-100.0333333,19.03333333,"maize",630,2.79934054945358,2100
"SEEDGWAS5325:D17PEACXX:3:250098167",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS5327:D17PEACXX:3:250098169",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS5328:D17PEACXX:3:250098170",-97.08333333,19.11666667,"maize",442,2.64542226934909,1888
"SEEDGWAS5329:D17PEACXX:3:250098171",-102.45,21.16666667,"maize",180,2.25527250510331,1781
"SEEDGWAS5330:D17PEACXX:3:250098172",-102.45,21.16666667,"maize",180,2.25527250510331,1781
"SEEDGWAS5331:D17PEACXX:3:250098173",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS5332:D17PEACXX:3:250098174",-102.95,20.78333333,"maize",195,2.29003461136252,1703
