,ZM_PC1,ZMPC2,ZM_PC3
SEEDGWAS4021:MRG:4:250065651,-1.642139737,3.108095888,-0.157662779
SEEDGWAS4022:MRG:4:250065652,1.368588781,1.575100366,0.036082124
SEEDGWAS4023:MRG:4:250064795,1.85975995,2.611610587,-5.362304091
SEEDGWAS4024:MRG:4:250064796,-1.088093295,1.518981788,1.096250171
SEEDGWAS4025:MRG:4:250064798,-1.088093295,1.518981788,1.096250171
SEEDGWAS4026:MRG:4:250064799,-1.088093295,1.518981788,1.096250171
SEEDGWAS4027:MRG:4:250064800,-1.088093295,1.518981788,1.096250171
SEEDGWAS4029:MRG:4:250064801,0.123737675,1.676893481,0.571882777
SEEDGWAS403:MRG:4:250059175,-0.269962802,0.198705227,1.252471995
SEEDGWAS4030:MRG:4:250064802,-1.238135435,-3.588480463,-4.042446441
SEEDGWAS4031:MRG:4:250064803,2.197398757,1.334651325,-2.746674097
SEEDGWAS4032:MRG:4:250064804,3.040473247,-0.1968115,-2.761095076
SEEDGWAS4033:MRG:4:250064805,3.495593794,-0.155595918,-3.617369416
SEEDGWAS4034:MRG:4:250064806,0.886145808,1.863274002,-3.594370702
SEEDGWAS4039:MRG:4:250064809,1.589675092,1.110528871,0.186838809
SEEDGWAS404:MRG:4:250059176,-1.728183931,-0.853297376,0.319084069
SEEDGWAS4040:MRG:4:250064811,0.265105242,1.827998277,0.6374864
SEEDGWAS4041:MRG:4:250064812,0.265105242,1.827998277,0.6374864
SEEDGWAS4042:MRG:4:250064813,-0.457872536,2.126940631,1.158913929
SEEDGWAS4045:MRG:4:250064814,1.248909599,1.897865117,-1.492521532
SEEDGWAS4046:MRG:4:250064815,1.183774829,2.310460822,-1.69121042
SEEDGWAS4051:MRG:4:250064820,0.265105242,1.827998277,0.6374864
SEEDGWAS4053:MRG:4:250064821,3.989449196,0.150388536,-0.0932364
SEEDGWAS4054:MRG:4:250064822,0.455419225,1.426444963,0.915971027
SEEDGWAS4055:MRG:4:250069932,0.013278643,1.562628083,0.890487198
SEEDGWAS4056:MRG:4:250064823,-0.107382415,0.551708813,1.484966405
SEEDGWAS4057:MRG:4:250069933,3.640796941,-2.663035559,2.214868882
SEEDGWAS4058:MRG:4:250064824,0.667344529,0.085191474,1.550207086
SEEDGWAS4059:MRG:4:250064825,1.389079334,1.630548283,-1.463924327
SEEDGWAS4060:MRG:4:250064826,1.424472428,1.405834868,-0.887447894
SEEDGWAS4069:MRG:4:250064836,1.248909599,1.897865117,-1.492521532
SEEDGWAS407:MRG:4:250059177,-1.623636021,0.155817727,1.477726267
SEEDGWAS4070:MRG:4:250064837,1.067530798,1.686575272,-1.173178205
SEEDGWAS409:MRG:4:250059178,-2.808354378,0.399523248,1.837115921
SEEDGWAS4110:MRG:4:250064867,0.311379963,-2.596830572,-4.842192569
SEEDGWAS4111:MRG:4:250069938,4.662356416,2.048047758,-3.627713605
SEEDGWAS4112:MRG:4:250069939,2.775098488,0.880259228,-0.165626852
SEEDGWAS4113:MRG:4:250064868,0.630733544,2.690123934,-0.271241639
SEEDGWAS4114:MRG:4:250064869,0.327359915,1.66328343,0.707868672
SEEDGWAS4128:MRG:4:250064877,0.844481416,-1.894488002,-4.550128637
SEEDGWAS4137:MRG:4:250069947,3.128241552,-0.023889558,0.127263527
SEEDGWAS414:MRG:4:250059182,-1.937230791,-0.251707954,0.799070733
SEEDGWAS4140:MRG:4:250064882,0.455419225,1.426444963,0.915971027
SEEDGWAS4141:MRG:4:250064883,1.064859516,-3.045330369,1.198734486
SEEDGWAS4150:MRG:4:250068605,1.339681923,-0.051372583,-0.009468611
SEEDGWAS4151:MRG:4:250069951,5.239997452,-0.273483599,-3.573872822
SEEDGWAS4152:MRG:4:250069952,1.170934085,1.378191576,0.571980114
SEEDGWAS4153:MRG:4:250069953,1.170934085,1.378191576,0.571980114
SEEDGWAS4154:MRG:4:250069954,2.297935832,-0.963905924,1.045875305
SEEDGWAS4156:MRG:4:250068607,1.225958511,1.687024203,0.451413018
SEEDGWAS4157:MRG:4:250068608,1.539370598,-1.791012537,2.031358229
SEEDGWAS4158:MRG:4:250068609,0.635775716,3.032774191,-1.230526234
SEEDGWAS4159:MRG:4:250068610,1.721768196,1.095691191,-1.207651682
SEEDGWAS416:MRG:4:250059184,-3.721528282,0.852521162,1.222149304
SEEDGWAS4160:MRG:4:250068611,1.600824948,1.011753443,-1.083686859
SEEDGWAS4161:MRG:4:250069955,3.775595519,1.092458246,-0.557447693
SEEDGWAS4162:MRG:4:250068612,1.199301733,2.094731512,0.307764857
SEEDGWAS4164:MRG:4:250069957,3.775595519,1.092458246,-0.557447693
SEEDGWAS4165:MRG:4:250069958,3.775595519,1.092458246,-0.557447693
SEEDGWAS417:MRG:4:250059186,-5.252895539,-1.026203489,1.690117693
SEEDGWAS4170:MRG:4:250069959,5.232677046,-0.045989604,-0.926617524
SEEDGWAS4171:MRG:4:250069960,0.455419225,1.426444963,0.915971027
SEEDGWAS4172:MRG:4:250069961,-0.169493805,2.623679564,0.511732784
SEEDGWAS4173:MRG:4:250068617,-0.913567859,1.943940243,1.2185893
SEEDGWAS4174:MRG:4:250069962,-0.531707329,3.435261292,0.201418609
SEEDGWAS4175:MRG:4:250069963,1.381958561,1.62524699,0.373113171
SEEDGWAS4176:MRG:4:250069964,1.381958561,1.62524699,0.373113171
SEEDGWAS4177:MRG:4:250068619,1.381958561,1.62524699,0.373113171
SEEDGWAS4178:MRG:4:250069965,2.391305841,2.892379934,-1.670486947
SEEDGWAS4179:MRG:4:250069966,2.947891028,1.549965384,-0.006407049
SEEDGWAS418:MRG:4:250059187,-4.289235173,1.384672798,0.875575261
SEEDGWAS4180:MRG:4:250068620,3.066941875,1.420843357,-0.008801449
SEEDGWAS4181:MRG:4:250069967,1.374184572,1.945469829,0.276233572
SEEDGWAS4182:MRG:4:250069968,1.738215372,1.292581704,0.482422548
SEEDGWAS4183:MRG:4:250069969,1.738215372,1.292581704,0.482422548
SEEDGWAS4184:MRG:4:250068621,2.820221019,3.236796908,-3.489308759
SEEDGWAS4185:MRG:4:250068622,-0.688074819,1.360725915,-1.063125633
SEEDGWAS4186:MRG:4:250069970,3.370645314,0.67958791,-0.26145241
SEEDGWAS4187:MRG:4:250062821,5.477940532,0.56996993,-2.398871849
SEEDGWAS4188:MRG:4:250062822,3.775595519,1.092458246,-0.557447693
SEEDGWAS4189:MRG:4:250068623,-1.651869259,1.991027803,0.900338548
SEEDGWAS419:MRG:4:250059188,-2.186556475,2.050008119,0.870042866
SEEDGWAS4190:MRG:4:250062823,4.641406273,1.077094879,-2.074937537
SEEDGWAS4191:MRG:4:250062824,3.870924148,1.17332688,-2.557446379
SEEDGWAS4192:MRG:4:250068624,0.327359915,1.66328343,0.707868672
SEEDGWAS4195:MRG:4:250068626,-4.351690262,-2.469577101,-1.840546062
SEEDGWAS421:MRG:4:250059190,-1.591491478,-3.052368389,0.033920052
SEEDGWAS4210:MRG:4:250068639,2.163135422,1.357281331,-0.087284208
SEEDGWAS4211:MRG:4:250068640,2.100668261,1.489706775,-0.218086299
SEEDGWAS4214:MRG:4:250068643,3.673223405,2.665535245,-3.425919029
SEEDGWAS4216:MRG:4:250068644,-5.160660595,-5.320150127,1.583323725
SEEDGWAS4217:MRG:4:250062829,2.14642883,0.544903365,0.836062197
SEEDGWAS4218:MRG:4:250068645,3.73383192,0.757800669,-0.14368633
SEEDGWAS4219:MRG:4:250068646,3.091968858,0.372014815,0.056170311
SEEDGWAS4223:MRG:4:250068648,0.093923335,1.291328172,0.173721845
SEEDGWAS4224:MRG:4:250068649,4.331573737,1.934870857,-2.893316599
SEEDGWAS4225:MRG:4:250062830,2.656583377,0.205671985,-1.009498915
SEEDGWAS4226:MRG:4:250062831,4.122812334,-0.434058623,-0.113318686
SEEDGWAS4227:MRG:4:250062832,4.122812334,-0.434058623,-0.113318686
SEEDGWAS4228:MRG:4:250068650,1.197636784,-1.297304179,0.411235333
SEEDGWAS4229:MRG:4:250068651,3.73383192,0.757800669,-0.14368633
SEEDGWAS423:MRG:4:250059192,0.70775011,0.533700341,-0.515116724
SEEDGWAS4230:MRG:4:250062833,4.111320641,0.809805627,-0.647779422
SEEDGWAS4231:MRG:4:250062834,2.464002325,0.242244068,-1.64572918
SEEDGWAS4232:MRG:4:250062835,2.656583377,0.205671985,-1.009498915
SEEDGWAS4233:MRG:4:250068652,1.706323841,1.177487556,0.464451391
SEEDGWAS4234:MRG:4:250062836,-0.013518091,0.651591284,0.047374511
SEEDGWAS4235:MRG:4:250062837,2.103293752,1.730229272,-0.190765238
SEEDGWAS4236:MRG:4:250062838,1.782573231,1.380402956,0.338667376
SEEDGWAS4237:MRG:4:250062839,2.788207594,0.984761358,-0.116803678
SEEDGWAS4238:MRG:4:250062840,3.73383192,0.757800669,-0.14368633
SEEDGWAS4239:MRG:4:250062841,2.703957316,-4.32107688,0.124399014
SEEDGWAS4240:MRG:4:250062842,3.359089218,-1.125543208,1.672077928
SEEDGWAS4241:MRG:4:250062843,2.788207594,0.984761358,-0.116803678
SEEDGWAS4242:MRG:4:250068654,-0.283181492,-3.011899894,2.368467124
SEEDGWAS4243:MRG:4:250062844,5.265743446,-0.768715961,-1.756926748
SEEDGWAS4244:MRG:4:250062845,3.732741961,1.105257532,-0.81578034
SEEDGWAS4245:MRG:4:250062846,2.788207594,0.984761358,-0.116803678
SEEDGWAS4246:MRG:4:250062847,1.337942368,1.911543313,-0.102717822
SEEDGWAS4247:MRG:4:250062848,2.43752085,0.484743938,0.221785244
SEEDGWAS4249:MRG:4:250062849,1.782573231,1.380402956,0.338667376
SEEDGWAS425:MRG:4:250059193,-4.430440415,-0.099758405,-0.476197102
SEEDGWAS4250:MRG:4:250068655,1.381958561,1.62524699,0.373113171
SEEDGWAS4251:MRG:4:250068656,0.351697827,-2.578905224,0.403572635
SEEDGWAS4253:MRG:4:250062850,-1.354253643,-1.147563928,2.529274919
SEEDGWAS4254:MRG:4:250068657,5.265743446,-0.768715961,-1.756926748
SEEDGWAS4255:MRG:4:250062851,2.788207594,0.984761358,-0.116803678
SEEDGWAS4257:MRG:4:250062852,3.14662334,0.860035506,-0.077098162
SEEDGWAS4258:MRG:4:250068658,3.147922842,0.841399484,-0.077949665
SEEDGWAS4259:MRG:4:250062853,3.128241552,-0.023889558,0.127263527
SEEDGWAS426:MRG:4:250059194,2.108698399,-4.972971922,3.487408878
SEEDGWAS4260:MRG:4:250068659,1.738215372,1.292581704,0.482422548
SEEDGWAS4262:MRG:4:250068660,0.351697827,-2.578905224,0.403572635
SEEDGWAS4263:MRG:4:250068661,-1.354253643,-1.147563928,2.529274919
SEEDGWAS4264:MRG:4:250068662,2.163135422,1.357281331,-0.087284208
SEEDGWAS4265:MRG:4:250068663,2.11558705,1.040995898,0.144503882
SEEDGWAS4266:MRG:4:250062854,3.623265576,0.252086044,-0.041941698
SEEDGWAS4267:MRG:4:250062855,3.406445058,-2.742011302,2.372431302
SEEDGWAS4268:MRG:4:250062856,5.477940532,0.56996993,-2.398871849
SEEDGWAS4269:MRG:4:250068664,5.477940532,0.56996993,-2.398871849
SEEDGWAS427:MRG:4:250059195,-6.014354604,0.707758462,1.519814832
SEEDGWAS4270:MRG:4:250068665,5.477940532,0.56996993,-2.398871849
SEEDGWAS4271:MRG:4:250068666,4.016310557,-1.146892183,-3.517435211
SEEDGWAS4272:MRG:4:250068667,2.60819765,0.822349059,-1.133754872
SEEDGWAS4273:MRG:4:250062857,5.477940532,0.56996993,-2.398871849
SEEDGWAS4281:MRG:4:250095978,2.953555965,-0.862649715,1.118969086
SEEDGWAS4283:MRG:4:250095980,-2.999258257,2.850594598,0.777607056
SEEDGWAS4283:MRG:4:250095981,-2.999258257,2.850594598,0.777607056
SEEDGWAS4284:MRG:4:250095983,-2.543707301,2.533589511,1.515003378
SEEDGWAS4285:MRG:4:250095985,1.706323841,1.177487556,0.464451391
SEEDGWAS4286:MRG:4:250095986,1.589675092,1.110528871,0.186838809
SEEDGWAS4287:MRG:4:250095987,1.438467072,-0.115599725,0.96840935
SEEDGWAS4288:MRG:4:250095990,3.091968858,0.372014815,0.056170311
SEEDGWAS429:MRG:4:250059197,-0.172330121,1.323928664,-2.748750524
SEEDGWAS4293:MRG:4:250095999,1.126191825,1.324133956,0.206244107
SEEDGWAS4295:MRG:4:250096004,3.106646485,-0.757346463,1.108493254
SEEDGWAS4296:MRG:4:250096006,2.968526411,0.004055743,0.159707821
SEEDGWAS4297:MRG:4:250096007,2.84788812,-0.837952882,0.766633259
SEEDGWAS4299:MRG:4:250096011,0.944613215,-0.009977175,1.30713552
SEEDGWAS430:MRG:4:250059198,-3.180249891,0.465680055,-0.432628583
SEEDGWAS4300:MRG:4:250096013,2.060483222,1.083591465,0.37897573
SEEDGWAS4301:MRG:4:250096014,-2.561199129,3.108783243,0.570880491
SEEDGWAS4302:MRG:4:250096016,3.260081853,0.393576758,0.23652251
SEEDGWAS4303:MRG:4:250096018,0.605299097,0.489180357,0.807166059
SEEDGWAS4309:MRG:4:250096026,2.493381078,-2.057200814,1.144974706
SEEDGWAS431:MRG:4:250059199,-1.618916451,1.890109916,0.520266668
SEEDGWAS4311:MRG:4:250096029,3.792065898,-0.734947228,-0.590642261
SEEDGWAS4313:MRG:4:250096031,2.060483222,1.083591465,0.37897573
SEEDGWAS4314:MRG:4:250096032,3.386480446,-1.735810116,2.040418119
SEEDGWAS4315:MRG:4:250096033,3.386480446,-1.735810116,2.040418119
SEEDGWAS4316:MRG:4:250096035,3.585395308,-1.569975019,1.565456691
SEEDGWAS4317:MRG:4:250096036,3.144056717,-0.506554163,1.191218782
SEEDGWAS4318:MRG:4:250096039,3.568972905,-2.48676497,1.930794547
SEEDGWAS4319:MRG:4:250096040,3.929457814,-1.829107803,1.644399273
SEEDGWAS4320:MRG:4:250096042,3.398428415,-0.89060574,1.30466885
SEEDGWAS4321:MRG:4:250096043,2.465350272,-1.833576603,2.046182171
SEEDGWAS4322:MRG:4:250096045,3.398428415,-0.89060574,1.30466885
SEEDGWAS4323:MRG:4:250096046,3.702704156,-3.393089802,2.638347956
SEEDGWAS4324:MRG:4:250096048,3.729918165,-1.40973395,1.699963419
SEEDGWAS4325:MRG:4:250096051,2.384677037,0.402185781,0.675365385
SEEDGWAS4326:MRG:4:250096052,2.32426597,-1.664169135,2.013857732
SEEDGWAS4327:MRG:4:250096053,1.365078272,0.237760936,1.095404925
SEEDGWAS4328:MRG:4:250096054,1.4783338,0.97770086,0.538684496
SEEDGWAS4329:MRG:4:250096055,2.410007655,0.382184281,0.879380402
SEEDGWAS433:MRG:4:250059201,-4.407892637,-1.175851001,-0.514149466
SEEDGWAS4331:MRG:4:250096057,3.041679916,2.078969469,-1.086329804
SEEDGWAS4332:MRG:4:250096058,3.88845374,0.540777882,-0.337831026
SEEDGWAS4333:MRG:4:250096059,3.32632784,0.835879652,-0.175072737
SEEDGWAS4334:MRG:4:250096060,2.389062234,0.678394042,0.437957152
SEEDGWAS4335:MRG:4:250096061,3.07134105,0.557706938,-0.107162124
SEEDGWAS4336:MRG:4:250096062,2.866230328,-0.21125523,1.061243438
SEEDGWAS4337:MRG:4:250096063,3.670037974,-2.401901643,1.280370996
SEEDGWAS4338:MRG:4:250096064,2.648335309,0.803724307,0.14925093
SEEDGWAS4339:MRG:4:250096065,2.866230328,-0.21125523,1.061243438
SEEDGWAS4340:MRG:4:250096097,2.033937139,0.170192017,-0.246090245
SEEDGWAS4341:MRG:4:250096100,1.078630403,-1.108136967,0.609788635
SEEDGWAS4346:MRG:4:250096105,3.729918165,-1.40973395,1.699963419
SEEDGWAS4353:MRG:4:250096115,2.080048356,0.902005232,0.435723777
SEEDGWAS4354:MRG:4:250096116,2.866230328,-0.21125523,1.061243438
SEEDGWAS4355:MRG:4:250096117,2.292235341,-1.476498828,1.250951175
SEEDGWAS4356:MRG:4:250096118,3.068901218,0.247132572,-0.557358474
SEEDGWAS4358:MRG:4:250096121,2.297935832,-0.963905924,1.045875305
SEEDGWAS436:MRG:4:250059203,-3.336963077,-1.528845918,-1.909015633
SEEDGWAS4362:MRG:4:250096125,2.701647085,-0.243012652,0.945890858
SEEDGWAS4363:MRG:4:250096127,1.965554962,-2.845206201,0.508994847
SEEDGWAS4364:MRG:4:250096129,3.335210013,-0.275241905,0.405714032
SEEDGWAS4366:MRG:4:250096134,0.667344529,0.085191474,1.550207086
SEEDGWAS4367:MRG:4:250096135,3.019481659,0.458605582,0.133959714
SEEDGWAS4368:MRG:4:250096138,-0.761898502,3.029215443,0.209932775
SEEDGWAS4369:MRG:4:250096139,-0.761898502,3.029215443,0.209932775
SEEDGWAS437:MRG:4:250059204,-0.023888694,1.272267489,-1.102311058
SEEDGWAS4370:MRG:4:250096140,-0.761898502,3.029215443,0.209932775
SEEDGWAS4371:MRG:4:250096144,0.129702938,1.061882605,1.138537661
SEEDGWAS4372:MRG:4:250096145,0.129702938,1.061882605,1.138537661
SEEDGWAS4373:MRG:4:250096147,0.667344529,0.085191474,1.550207086
SEEDGWAS4374:MRG:4:250096148,0.667344529,0.085191474,1.550207086
SEEDGWAS4375:MRG:4:250096149,0.667344529,0.085191474,1.550207086
SEEDGWAS4376:MRG:4:250096151,1.706323841,1.177487556,0.464451391
SEEDGWAS4377:MRG:4:250096152,-1.955999135,3.333407028,1.121901672
SEEDGWAS4378:MRG:4:250096154,2.727726728,0.35284095,0.239482344
SEEDGWAS4379:MRG:4:250096155,2.103293752,1.730229272,-0.190765238
SEEDGWAS4380:MRG:4:250096158,1.66268976,-0.353693778,0.842015247
SEEDGWAS4381:MRG:4:250096161,3.089944867,0.270117303,-0.562520814
SEEDGWAS4383:MRG:4:250096165,-2.868303125,-0.147293623,-2.214724703
SEEDGWAS4385:MRG:4:250096170,1.618859451,1.028404512,0.447160656
SEEDGWAS4386:MRG:4:250096171,-3.056453138,0.545074187,-2.044320931
SEEDGWAS4387:MRG:4:250096172,2.14642883,0.544903365,0.836062197
SEEDGWAS4387:MRG:4:250096173,2.14642883,0.544903365,0.836062197
SEEDGWAS4388:MRG:4:250096174,2.14642883,0.544903365,0.836062197
SEEDGWAS4389:MRG:4:250096177,0.918894108,0.569405928,1.391745892
SEEDGWAS4390:MRG:4:250096178,2.683332346,-0.978147035,1.279601577
SEEDGWAS4391:MRG:4:250096180,0.96000401,0.851718795,0.876868828
SEEDGWAS4392:MRG:4:250096181,2.559897889,-0.703063196,1.310942366
SEEDGWAS4393:MRG:4:250096182,3.670037974,-2.401901643,1.280370996
SEEDGWAS4394:MRG:4:250096184,1.493772821,-3.477548168,1.148290538
SEEDGWAS4395:MRG:4:250096185,2.379965852,-4.253953331,1.648653738
SEEDGWAS4396:MRG:4:250096187,-1.144991375,-0.60803375,2.608854351
SEEDGWAS4397:MRG:4:250096188,2.370745449,-0.292191482,1.431346597
SEEDGWAS4398:MRG:4:250096189,1.50817821,-1.008448045,2.140887497
SEEDGWAS4399:MRG:4:250096190,-1.068295726,-2.259775593,1.436865519
SEEDGWAS4400:MRG:4:250096191,-1.068295726,-2.259775593,1.436865519
SEEDGWAS4401:MRG:4:250096226,-1.068295726,-2.259775593,1.436865519
SEEDGWAS4402:MRG:4:250096227,-0.928224152,1.039924623,0.075890294
SEEDGWAS4403:MRG:4:250096228,-1.166602512,-1.819935293,1.025404856
SEEDGWAS4404:MRG:4:250096229,1.50817821,-1.008448045,2.140887497
SEEDGWAS4405:MRG:4:250096233,0.093923335,1.291328172,0.173721845
SEEDGWAS4406:MRG:4:250096234,-0.928224152,1.039924623,0.075890294
SEEDGWAS4407:MRG:4:250096235,-0.167994146,-1.807553109,1.334059028
SEEDGWAS4408:MRG:4:250096237,-0.43665444,-1.957462781,1.312076432
SEEDGWAS4409:MRG:4:250096239,-0.43665444,-1.957462781,1.312076432
SEEDGWAS441:MRG:4:250059208,-1.618916451,1.890109916,0.520266668
SEEDGWAS4410:MRG:4:250096240,1.50817821,-1.008448045,2.140887497
SEEDGWAS4411:MRG:4:250096242,1.50817821,-1.008448045,2.140887497
SEEDGWAS4412:MRG:4:250096243,1.50817821,-1.008448045,2.140887497
SEEDGWAS4413:MRG:4:250096244,1.50817821,-1.008448045,2.140887497
SEEDGWAS4414:MRG:4:250096245,1.50817821,-1.008448045,2.140887497
SEEDGWAS4415:MRG:4:250096246,-0.928224152,1.039924623,0.075890294
SEEDGWAS4416:MRG:4:250096247,-0.167994146,-1.807553109,1.334059028
SEEDGWAS4417:MRG:4:250096249,1.554859769,-0.349886057,1.819572867
SEEDGWAS4418:MRG:4:250096250,1.554859769,-0.349886057,1.819572867
SEEDGWAS4419:MRG:4:250096251,-0.43665444,-1.957462781,1.312076432
SEEDGWAS4419:MRG:4:250096252,-0.43665444,-1.957462781,1.312076432
SEEDGWAS442:MRG:4:250059209,-1.779285505,1.953104121,0.396706812
SEEDGWAS4420:MRG:4:250096254,1.554859769,-0.349886057,1.819572867
SEEDGWAS4421:MRG:4:250096257,5.265743446,-0.768715961,-1.756926748
SEEDGWAS4422:MRG:4:250096260,2.464002325,0.242244068,-1.64572918
SEEDGWAS4423:MRG:4:250096261,3.035656292,1.740073694,-1.721420915
SEEDGWAS4424:MRG:4:250096262,2.656583377,0.205671985,-1.009498915
SEEDGWAS4425:MRG:4:250096263,2.656583377,0.205671985,-1.009498915
SEEDGWAS4426:MRG:4:250096266,5.141270438,0.719996716,-2.125034644
SEEDGWAS4427:MRG:4:250096267,5.141270438,0.719996716,-2.125034644
SEEDGWAS4428:MRG:4:250096269,2.464002325,0.242244068,-1.64572918
SEEDGWAS4429:MRG:4:250096270,3.708524798,-1.551882838,0.204816986
SEEDGWAS443:MRG:4:250059210,-3.89953475,0.828037009,-0.30985912
SEEDGWAS4430:MRG:4:250096272,3.708524798,-1.551882838,0.204816986
SEEDGWAS4431:MRG:4:250096274,3.708524798,-1.551882838,0.204816986
SEEDGWAS4432:MRG:4:250096275,5.394507541,0.109276126,-1.483671613
SEEDGWAS4433:MRG:4:250096277,4.122812334,-0.434058623,-0.113318686
SEEDGWAS4434:MRG:4:250096278,1.197636784,-1.297304179,0.411235333
SEEDGWAS4435:MRG:4:250096279,3.763497074,0.598948136,-0.29377906
SEEDGWAS4436:MRG:4:250096282,2.775098488,0.880259228,-0.165626852
SEEDGWAS4437:MRG:4:250096283,2.775098488,0.880259228,-0.165626852
SEEDGWAS4438:MRG:4:250096284,2.775098488,0.880259228,-0.165626852
SEEDGWAS4439:MRG:4:250096285,3.747223665,0.082480974,-0.048298203
SEEDGWAS444:MRG:4:250059211,-2.728938381,-0.319480588,-1.867548779
SEEDGWAS4440:MRG:4:250096287,1.348470588,0.555711618,0.709909385
SEEDGWAS4441:MRG:4:250096288,2.455976844,1.923798259,-0.571205734
SEEDGWAS4442:MRG:4:250096289,2.415917597,1.42448998,0.012696647
SEEDGWAS4443:MRG:4:250096290,2.415917597,1.42448998,0.012696647
SEEDGWAS4444:MRG:4:250096291,2.415917597,1.42448998,0.012696647
SEEDGWAS4445:MRG:4:250096294,3.104176573,1.13284777,-0.135969623
SEEDGWAS4446:MRG:4:250096295,3.104176573,1.13284777,-0.135969623
SEEDGWAS4447:MRG:4:250096296,2.956165069,0.383577357,0.342813783
SEEDGWAS4448:MRG:4:250096297,2.956165069,0.383577357,0.342813783
SEEDGWAS4449:MRG:4:250096298,2.956165069,0.383577357,0.342813783
SEEDGWAS445:MRG:4:250059212,1.064859516,-3.045330369,1.198734486
SEEDGWAS4450:MRG:4:250096300,2.956165069,0.383577357,0.342813783
SEEDGWAS4451:MRG:4:250096303,2.386683453,1.209009144,0.043391387
SEEDGWAS4452:MRG:4:250096305,2.014772507,1.303685536,0.170846651
SEEDGWAS4453:MRG:4:250096306,2.014772507,1.303685536,0.170846651
SEEDGWAS4454:MRG:4:250096309,4.111320641,0.809805627,-0.647779422
SEEDGWAS4455:MRG:4:250096310,4.111320641,0.809805627,-0.647779422
SEEDGWAS4456:MRG:4:250096312,0.857734732,3.962096525,-2.705249972
SEEDGWAS4457:MRG:4:250096314,3.359089218,-1.125543208,1.672077928
SEEDGWAS4458:MRG:4:250096315,3.359089218,-1.125543208,1.672077928
SEEDGWAS4459:MRG:4:250096317,3.148680218,-0.498214207,1.417995097
SEEDGWAS446:MRG:4:250059213,1.965554962,-2.845206201,0.508994847
SEEDGWAS4460:MRG:4:250096318,3.148680218,-0.498214207,1.417995097
SEEDGWAS4461:MRG:4:250096351,3.148680218,-0.498214207,1.417995097
SEEDGWAS4462:MRG:4:250096352,2.790363394,-0.451755703,1.535298042
SEEDGWAS4463:MRG:4:250096355,3.148680218,-0.498214207,1.417995097
SEEDGWAS4464:MRG:4:250096358,3.702704156,-3.393089802,2.638347956
SEEDGWAS4465:MRG:4:250096359,3.702704156,-3.393089802,2.638347956
SEEDGWAS4466:MRG:4:250096360,3.359089218,-1.125543208,1.672077928
SEEDGWAS4467:MRG:4:250096365,3.148680218,-0.498214207,1.417995097
SEEDGWAS4468:MRG:4:250096366,3.148680218,-0.498214207,1.417995097
SEEDGWAS447:MRG:4:250059214,-2.136993822,2.234199112,-0.734074662
SEEDGWAS4470:MRG:4:250096370,2.790363394,-0.451755703,1.535298042
SEEDGWAS4471:MRG:4:250096371,3.702704156,-3.393089802,2.638347956
SEEDGWAS4472:MRG:4:250096372,3.148680218,-0.498214207,1.417995097
SEEDGWAS4473:MRG:4:250096373,3.148680218,-0.498214207,1.417995097
SEEDGWAS4474:MRG:4:250096374,3.702704156,-3.393089802,2.638347956
SEEDGWAS4475:MRG:4:250096375,3.702704156,-3.393089802,2.638347956
SEEDGWAS4476:MRG:4:250096377,2.183018019,-0.061835355,1.490982467
SEEDGWAS4476:MRG:4:250096378,2.183018019,-0.061835355,1.490982467
SEEDGWAS4477:MRG:4:250096379,3.285927086,-2.222463108,1.190124117
SEEDGWAS4478:MRG:4:250096381,2.183018019,-0.061835355,1.490982467
SEEDGWAS4479:MRG:4:250096382,2.183018019,-0.061835355,1.490982467
