rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
Chr1_6784939.0	1	6784939	0.0002941746	6	AT1G19620;AT1G19630;AT1G19610;AT1G19600;AT1G19640;AT1G19580	AT1G19620	AT1G19620	0
Chr3_15876741.0	3	15876741	0.0002943448	6	AT3G44115;AT3G44120;AT3G44130;AT3G44110;AT3G44140;AT3G44100	AT3G44115	AT3G44115	1299
Chr5_3421203.0	5	3421203	0.0002943897	8	AT5G10820;AT5G10810;AT5G10830;AT5G10800;AT5G10840;AT5G10860;AT5G10790;AT5G10870	AT5G10820	AT5G10820	0
Chr5_3422642.0	5	3422642	0.0002943897	7	AT5G10820;AT5G10830;AT5G10810;AT5G10840;AT5G10800;AT5G10860;AT5G10870	AT5G10820	AT5G10820	0
Chr5_10053984.0	5	10053984	0.0002944579	2	AT5G28052;AT5G28050	AT5G28052	AT5G28052	3667
Chr3_22219214.0	3	22219214	0.000294519	4	AT3G60140;AT3G60150;AT3G60160;AT3G60130	AT3G60140	AT3G60140	0
Chr1_18554442.0	1	18554442	0.0002946615	9	AT1G50080;AT1G50090;AT1G50070;AT1G50060;AT1G50100;AT1G50110;AT1G50055;AT1G50050;AT1G50120	AT1G50080	AT1G50080	166
Chr3_20393186.0	3	20393186	0.0002947237	8	AT3G55020;AT3G55030;AT3G55010;AT3G55040;AT3G55005;AT3G55050;AT3G55000;AT3G55060	AT3G55020	AT3G55020	0
Chr1_19385301.0	1	19385301	0.0002948978	2	AT1G52100;AT1G52110	AT1G52100	AT1G52100	0
Chr4_6132680.0	4	6132680	0.000295085	5	AT4G09720;AT4G09730;AT4G09690;AT4G09731;AT4G09680	AT4G09720	AT4G09720	157
Chr1_7752185.0	1	7752185	0.0002953837	5	AT1G22015;AT1G22010;AT1G22020;AT1G22000;AT1G22030	AT1G22015	AT1G22015	0
Chr2_6468694.0	2	6468694	0.0002954155	0	NA	NA	NA	NA
Chr2_6470714.0	2	6470714	0.0002954155	0	NA	NA	NA	NA
Chr5_10259293.0	5	10259293	0.0002955638	0	NA	NA	NA	NA
Chr4_9775979.0	4	9775979	0.000295587	9	AT4G17540;AT4G17530;AT4G17550;AT4G17520;AT4G17560;AT4G17565;AT4G17510;AT4G17570;AT4G17505	AT4G17540	AT4G17540	0
Chr3_13440282.0	3	13440282	0.0002958181	0	NA	NA	NA	NA
Chr5_16937623.0	5	16937623	0.0002959718	6	AT5G42360;AT5G42370;AT5G42350;AT5G42380;AT5G42340;AT5G42390	AT5G42360	AT5G42360	0
Chr3_19803344.0	3	19803344	0.0002959902	8	AT3G53420;AT3G53410;AT3G53400;AT3G53402;AT3G53430;AT3G53390;AT3G53440;AT3G53450	AT3G53420	AT3G53420	311
Chr3_20685581.0	3	20685581	0.0002960649	6	AT3G55730;AT3G55720;AT3G55734;AT3G55735;AT3G55710;AT3G55740	AT3G55730	AT3G55730	1528
Chr3_16590484.0	3	16590484	0.0002962757	3	AT3G45252;AT3G45260;AT3G45248	AT3G45252	AT3G45252	4120
Chr1_26638234.0	1	26638234	0.0002962923	8	AT1G70650;AT1G70645;AT1G70640;AT1G70660;AT1G70630;AT1G70670;AT1G70620;AT1G70680	AT1G70650	AT1G70650	0
Chr5_14732209.0	5	14732209	0.000296373	7	AT5G37210;AT5G37220;AT5G37230;AT5G37200;AT5G37240;AT5G37190;AT5G37180	AT5G37210	AT5G37210	701
Chr5_21044233.0	5	21044233	0.0002964491	4	AT5G51795;AT5G51790;AT5G51800;AT5G51780	AT5G51795	AT5G51795	39
Chr1_22876989.0	1	22876989	0.0002966819	2	AT1G61900;AT1G61890	AT1G61900	AT1G61900	5226
Chr1_10963303.0	1	10963303	0.0002967666	2	AT1G30825;AT1G30830	AT1G30825	AT1G30825	121
Chr3_18470235.0	3	18470235	0.0002968212	6	AT3G49790;AT3G49796;AT3G49800;AT3G49780;AT3G49810;AT3G49770	AT3G49790	AT3G49790	472
Chr4_5126122.0	4	5126122	0.0002968823	1	AT4G08140	AT4G08140	AT4G08140	9551
Chr4_2393760.0	4	2393760	0.0002971231	6	AT4G04720;AT4G04710;AT4G04700;AT4G04730;AT4G04695;AT4G04740	AT4G04720	AT4G04720	698
Chr3_14352345.0	3	14352345	0.0002971244	0	NA	NA	NA	NA
Chr2_8123211.0	2	8123211	0.0002974523	8	AT2G18740;AT2G18735;AT2G18730;AT2G18750;AT2G18760;AT2G18721;AT2G18720;AT2G18710	AT2G18740	AT2G18740	0
Chr3_8517922.0	3	8517922	0.0002974877	6	AT3G23660;AT3G23670;AT3G23650;AT3G23640;AT3G23680;AT3G23685	AT3G23660	AT3G23660	132
Chr1_16727164.0	1	16727164	0.000297733	2	AT1G44030;AT1G44020	AT1G44030	AT1G44030	521
Chr1_7715408.0	1	7715408	0.0002977347	6	AT1G21940;AT1G21930;AT1G21928;AT1G21925;AT1G21950;AT1G21920	AT1G21940	AT1G21940	0
Chr5_10974394.0	5	10974394	0.0002978599	0	NA	NA	NA	NA
Chr5_10981314.0	5	10981314	0.0002978599	0	NA	NA	NA	NA
Chr5_11035732.0	5	11035732	0.0002978599	0	NA	NA	NA	NA
Chr5_11349407.0	5	11349407	0.0002978599	0	NA	NA	NA	NA
Chr5_11377399.0	5	11377399	0.0002978599	1	AT5G30495	AT5G30495	AT5G30495	2602
Chr2_3872534.0	2	3872534	0.0002978938	0	NA	NA	NA	NA
Chr5_20774444.0	5	20774444	0.0002979384	9	AT5G51100;AT5G51090;AT5G51105;AT5G51080;AT5G51110;AT5G51120;AT5G51070;AT5G51130;AT5G51140	AT5G51100	AT5G51100	0
Chr2_8566682.0	2	8566682	0.0002981844	4	AT2G19850;AT2G19860;AT2G19830;AT2G19870	AT2G19850	AT2G19850	1887
Chr3_11226538.0	3	11226538	0.0002982053	2	AT3G29270;AT3G29260	AT3G29270	AT3G29270	7704
Chr2_14001886.0	2	14001886	0.0002982504	6	AT2G32990;AT2G32980;AT2G33000;AT2G32970;AT2G33006;AT2G33010	AT2G32990	AT2G32990	1364
Chr1_22791371.0	1	22791371	0.0002982677	8	AT1G61720;AT1G61710;AT1G61730;AT1G61700;AT1G61732;AT1G61690;AT1G61740;AT1G61688	AT1G61720	AT1G61720	0
Chr4_2290666.0	4	2290666	0.0002983038	2	AT4G04570;AT4G04580	AT4G04570	AT4G04570	0
Chr4_2291449.0	4	2291449	0.0002983038	2	AT4G04570;AT4G04580	AT4G04570	AT4G04570	0
Chr4_2293080.0	4	2293080	0.0002983038	2	AT4G04570;AT4G04580	AT4G04570	AT4G04570	325
Chr4_2294296.0	4	2294296	0.0002983038	2	AT4G04580;AT4G04570	AT4G04580	AT4G04580	0
Chr4_2294732.0	4	2294732	0.0002983038	2	AT4G04580;AT4G04570	AT4G04580	AT4G04580	0
Chr4_2295305.0	4	2295305	0.0002983038	2	AT4G04580;AT4G04570	AT4G04580	AT4G04580	399
Chr4_2296932.0	4	2296932	0.0002983038	2	AT4G04580;AT4G04570	AT4G04580	AT4G04580	2026
Chr4_2298340.0	4	2298340	0.0002983038	2	AT4G04580;AT4G04570	AT4G04580	AT4G04580	3434
Chr4_2303211.0	4	2303211	0.0002983038	2	AT4G04601;AT4G04580	AT4G04601	AT4G04601	6202
Chr4_2305008.0	4	2305008	0.0002983038	1	AT4G04601	AT4G04601	AT4G04601	4405
Chr4_2308353.0	4	2308353	0.0002983038	1	AT4G04601	AT4G04601	AT4G04601	1060
Chr4_7137915.0	4	7137915	0.0002984177	7	AT4G11860;AT4G11870;AT4G11876;AT4G11850;AT4G11880;AT4G11845;AT4G11890	AT4G11860	AT4G11860	0
Chr1_8729147.0	1	8729147	0.0002985295	5	AT1G24625;AT1G24620;AT1G24650;AT1G24610;AT1G24600	AT1G24625	AT1G24625	1935
Chr1_4771809.0	1	4771809	0.000298669	5	AT1G13950;AT1G13960;AT1G13940;AT1G13970;AT1G13930	AT1G13950	AT1G13950	1767
Chr3_8232053.0	3	8232053	0.000298923	4	AT3G23120;AT3G23125;AT3G23100;AT3G23110	AT3G23120	AT3G23120	2477
Chr5_24415449.0	5	24415449	0.0002989681	3	AT5G60710;AT5G60720;AT5G60730	AT5G60710	AT5G60710	381
Chr5_24416433.0	5	24416433	0.0002989681	4	AT5G60710;AT5G60720;AT5G60730;AT5G60740	AT5G60710	AT5G60710	1365
Chr5_13754041.0	5	13754041	0.0002989963	3	AT5G35570;AT5G35560;AT5G35580	AT5G35570	AT5G35570	583
Chr5_7178212.0	5	7178212	0.0002990677	7	AT5G21105;AT5G21110;AT5G21120;AT5G21125;AT5G21100;AT5G21130;AT5G21140	AT5G21105	AT5G21105	371
Chr2_12174250.0	2	12174250	0.0002992214	5	AT2G28470;AT2G28480;AT2G28490;AT2G28460;AT2G28450	AT2G28470	AT2G28470	571
Chr4_2389126.0	4	2389126	0.0002993236	4	AT4G04710;AT4G04700;AT4G04695;AT4G04720	AT4G04710	AT4G04710	472
Chr3_13341701.0	3	13341701	0.0002996293	0	NA	NA	NA	NA
Chr3_1523199.0	3	1523199	0.0002996487	8	AT3G05345;AT3G05340;AT3G05330;AT3G05350;AT3G05327;AT3G05360;AT3G05320;AT3G05310	AT3G05345	AT3G05345	0
Chr2_9869519.0	2	9869519	0.0002998412	6	AT2G23171;AT2G23170;AT2G23180;AT2G23160;AT2G23190;AT2G23200	AT2G23171	AT2G23171	2727
Chr4_4881853.0	4	4881853	0.0002998692	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	2995
Chr4_4882443.0	4	4882443	0.0002998692	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	2405
Chr4_4882801.0	4	4882801	0.0002998692	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	2047
Chr4_4883966.0	4	4883966	0.0002998692	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	882
Chr1_16780199.0	1	16780199	0.0003003521	4	AT1G44125;AT1G44120;AT1G44110;AT1G44130	AT1G44125	AT1G44125	407
Chr1_16783423.0	1	16783423	0.0003003521	4	AT1G44120;AT1G44125;AT1G44130;AT1G44110	AT1G44120	AT1G44120	0
Chr1_16784761.0	1	16784761	0.0003003521	4	AT1G44120;AT1G44125;AT1G44130;AT1G44110	AT1G44120	AT1G44120	0
Chr1_24553763.0	1	24553763	0.0003006407	5	AT1G65960;AT1G65950;AT1G65970;AT1G65980;AT1G65985	AT1G65960	AT1G65960	0
Chr1_24555096.0	1	24555096	0.0003006407	5	AT1G65960;AT1G65970;AT1G65950;AT1G65980;AT1G65985	AT1G65960	AT1G65960	0
Chr5_19982667.0	5	19982667	0.000301047	5	AT5G49290;AT5G49300;AT5G49280;AT5G49270;AT5G49310	AT5G49290	AT5G49290	0
Chr1_15852590.0	1	15852590	0.0003011969	0	NA	NA	NA	NA
Chr3_9611918.0	3	9611918	0.000301442	3	AT3G26250;AT3G26240;AT3G26235	AT3G26250	AT3G26250	0
Chr1_7987648.0	1	7987648	0.0003016946	4	AT1G22600;AT1G22590;AT1G22610;AT1G22570	AT1G22600	AT1G22600	0
Chr5_8427952.0	5	8427952	0.0003020014	8	AT5G24610;AT5G24620;AT5G24630;AT5G24600;AT5G24593;AT5G24640;AT5G24590;AT5G24650	AT5G24610	AT5G24610	126
Chr4_2243128.0	4	2243128	0.0003020638	3	AT4G04510;AT4G04500;AT4G04490	AT4G04510	AT4G04510	0
Chr4_2244907.0	4	2244907	0.0003020638	2	AT4G04510;AT4G04500	AT4G04510	AT4G04510	0
Chr4_2246707.0	4	2246707	0.0003020638	2	AT4G04510;AT4G04500	AT4G04510	AT4G04510	1777
Chr4_2246878.0	4	2246878	0.0003020638	2	AT4G04510;AT4G04500	AT4G04510	AT4G04510	1948
Chr4_2247810.0	4	2247810	0.0003020638	2	AT4G04510;AT4G04500	AT4G04510	AT4G04510	2880
Chr4_2248012.0	4	2248012	0.0003020638	2	AT4G04510;AT4G04500	AT4G04510	AT4G04510	3082
Chr4_2250492.0	4	2250492	0.0003020638	3	AT4G04510;AT4G04540;AT4G04500	AT4G04510	AT4G04510	5562
Chr4_2250839.0	4	2250839	0.0003020638	3	AT4G04510;AT4G04540;AT4G04500	AT4G04510	AT4G04510	5909
Chr4_2251334.0	4	2251334	0.0003020638	2	AT4G04510;AT4G04540	AT4G04510	AT4G04510	6404
Chr4_2253508.0	4	2253508	0.0003020638	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	6072
Chr4_2253839.0	4	2253839	0.0003020638	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	5741
Chr4_2254398.0	4	2254398	0.0003020638	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	5182
Chr4_2254606.0	4	2254606	0.0003020638	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	4974
Chr4_2254703.0	4	2254703	0.0003020638	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	4877
Chr4_2255480.0	4	2255480	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	4100
Chr4_2256015.0	4	2256015	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	3565
Chr4_2256222.0	4	2256222	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	3358
Chr4_2256287.0	4	2256287	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	3293
Chr4_2256563.0	4	2256563	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	3017
Chr4_2256774.0	4	2256774	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	2806
Chr4_2257101.0	4	2257101	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	2479
Chr4_2257410.0	4	2257410	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	2170
Chr4_2258173.0	4	2258173	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	1407
Chr4_2259085.0	4	2259085	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	495
Chr4_2259264.0	4	2259264	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	316
Chr4_2259319.0	4	2259319	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	261
Chr4_2260022.0	4	2260022	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	0
Chr4_2260377.0	4	2260377	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	0
Chr4_2263205.0	4	2263205	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	1067
Chr4_2263553.0	4	2263553	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	1415
Chr4_2265046.0	4	2265046	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	2908
Chr4_2265120.0	4	2265120	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	2982
Chr4_2266882.0	4	2266882	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	4744
Chr4_2271220.0	4	2271220	0.0003020638	1	AT4G04540	AT4G04540	AT4G04540	9082
Chr4_2272508.0	4	2272508	0.0003020638	0	NA	NA	NA	NA
Chr4_2273088.0	4	2273088	0.0003020638	0	NA	NA	NA	NA
Chr4_2276705.0	4	2276705	0.0003020638	0	NA	NA	NA	NA
Chr4_2276740.0	4	2276740	0.0003020638	0	NA	NA	NA	NA
Chr4_2282945.0	4	2282945	0.0003020638	1	AT4G04570	AT4G04570	AT4G04570	7014
Chr4_2282975.0	4	2282975	0.0003020638	1	AT4G04570	AT4G04570	AT4G04570	6984
Chr4_2285886.0	4	2285886	0.0003020638	2	AT4G04570;AT4G04580	AT4G04570	AT4G04570	4073
Chr4_2285931.0	4	2285931	0.0003020638	2	AT4G04570;AT4G04580	AT4G04570	AT4G04570	4028
Chr4_1558034.0	4	1558034	0.0003022897	6	AT4G03510;AT4G03505;AT4G03500;AT4G03520;AT4G03490;AT4G03480	AT4G03510	AT4G03510	0
Chr4_1558076.0	4	1558076	0.0003022897	6	AT4G03510;AT4G03505;AT4G03500;AT4G03520;AT4G03490;AT4G03480	AT4G03510	AT4G03510	0
Chr1_17557706.0	1	17557706	0.0003023343	4	AT1G47710;AT1G47720;AT1G47730;AT1G47740	AT1G47710	AT1G47710	503
Chr1_15885355.0	1	15885355	0.0003024946	2	AT1G42430;AT1G42440	AT1G42430	AT1G42430	6016
Chr1_19502015.0	1	19502015	0.0003025735	8	AT1G52360;AT1G52350;AT1G52347;AT1G52370;AT1G52343;AT1G52380;AT1G52342;AT1G52390	AT1G52360	AT1G52360	0
Chr3_9613060.0	3	9613060	0.0003025878	2	AT3G26250;AT3G26240	AT3G26250	AT3G26250	0
Chr3_9180227.0	3	9180227	0.0003025888	6	AT3G25210;AT3G25200;AT3G25220;AT3G25190;AT3G25221;AT3G25230	AT3G25210	AT3G25210	121
Chr1_11447262.0	1	11447262	0.0003028672	5	AT1G31880;AT1G31885;AT1G31875;AT1G31870;AT1G31910	AT1G31880	AT1G31880	0
Chr5_9956912.0	5	9956912	0.0003032204	1	AT5G27930	AT5G27930	AT5G27930	1178
Chr2_16010831.0	2	16010831	0.0003033382	7	AT2G38220;AT2G38230;AT2G38240;AT2G38210;AT2G38195;AT2G38250;AT2G38185	AT2G38220	AT2G38220	0
Chr5_4173112.0	5	4173112	0.0003034495	6	AT5G13150;AT5G13140;AT5G13130;AT5G13160;AT5G13170;AT5G13120	AT5G13150	AT5G13150	0
Chr1_14297734.0	1	14297734	0.0003035837	2	AT1G38131;AT1G38065	AT1G38131	AT1G38131	1543
Chr2_4453817.0	2	4453817	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	1429
Chr2_4454063.0	2	4454063	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	1675
Chr2_4454165.0	2	4454165	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	1777
Chr2_4455052.0	2	4455052	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	2664
Chr2_4455388.0	2	4455388	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	3000
Chr2_4455561.0	2	4455561	0.0003037748	1	AT2G11200	AT2G11200	AT2G11200	3173
Chr1_4421419.0	1	4421419	0.0003038415	6	AT1G12950;AT1G12960;AT1G12970;AT1G12940;AT1G12980;AT1G12938	AT1G12950	AT1G12950	0
Chr4_7803224.0	4	7803224	0.0003039817	4	AT4G13430;AT4G13420;AT4G13440;AT4G13410	AT4G13430	AT4G13430	709
Chr5_7383883.0	5	7383883	0.0003040301	7	AT5G22310;AT5G22300;AT5G22315;AT5G22320;AT5G22290;AT5G22330;AT5G22280	AT5G22310	AT5G22310	0
Chr4_4251949.0	4	4251949	0.0003040705	0	NA	NA	NA	NA
Chr1_12922918.0	1	12922918	0.0003043209	4	AT1G35240;AT1G35230;AT1G35220;AT1G35242	AT1G35240	AT1G35240	4539
Chr1_3885405.0	1	3885405	0.0003043313	10	AT1G11572;AT1G11570;AT1G11560;AT1G11580;AT1G11550;AT1G11545;AT1G11590;AT1G11540;AT1G11592;AT1G11530	AT1G11572	AT1G11572	453
Chr5_8130473.0	5	8130473	0.0003044078	6	AT5G24060;AT5G24050;AT5G24040;AT5G24070;AT5G24030;AT5G24080	AT5G24060	AT5G24060	0
Chr5_8130883.0	5	8130883	0.0003044078	6	AT5G24060;AT5G24050;AT5G24070;AT5G24040;AT5G24030;AT5G24080	AT5G24060	AT5G24060	0
Chr5_8137502.0	5	8137502	0.0003044078	5	AT5G24070;AT5G24080;AT5G24060;AT5G24090;AT5G24050	AT5G24070	AT5G24070	1511
Chr3_12041678.0	3	12041678	0.0003044604	0	NA	NA	NA	NA
Chr5_8378661.0	5	8378661	0.0003046069	5	AT5G24530;AT5G24520;AT5G24540;AT5G24510;AT5G24500	AT5G24530	AT5G24530	172
Chr2_7553494.0	2	7553494	0.0003046335	7	AT2G17380;AT2G17370;AT2G17390;AT2G17360;AT2G17410;AT2G17350;AT2G17340	AT2G17380	AT2G17380	0
Chr5_12142659.0	5	12142659	0.0003046672	0	NA	NA	NA	NA
Chr3_22680007.0	3	22680007	0.0003047983	6	AT3G61270;AT3G61280;AT3G61260;AT3G61290;AT3G61250;AT3G61300	AT3G61270	AT3G61270	0
Chr5_9560668.0	5	9560668	0.0003048002	2	AT5G27150;AT5G27170	AT5G27150	AT5G27150	3155
Chr3_7345147.0	3	7345147	0.0003048081	7	AT3G20960;AT3G20950;AT3G20966;AT3G20970;AT3G20940;AT3G20978;AT3G20935	AT3G20960	AT3G20960	289
Chr5_23235862.0	5	23235862	0.0003049972	5	AT5G57350;AT5G57345;AT5G57360;AT5G57340;AT5G57370	AT5G57350	AT5G57350	0
Chr3_22679265.0	3	22679265	0.0003051221	7	AT3G61270;AT3G61280;AT3G61260;AT3G61290;AT3G61250;AT3G61300;AT3G61240	AT3G61270	AT3G61270	0
Chr3_22679322.0	3	22679322	0.0003051221	7	AT3G61270;AT3G61280;AT3G61260;AT3G61290;AT3G61250;AT3G61300;AT3G61240	AT3G61270	AT3G61270	0
Chr3_15913664.0	3	15913664	0.0003054095	2	AT3G44200;AT3G44210	AT3G44200	AT3G44200	2190
Chr5_8166111.0	5	8166111	0.0003054864	4	AT5G24140;AT5G24130;AT5G24120;AT5G24150	AT5G24140	AT5G24140	0
Chr1_22777127.0	1	22777127	0.0003057714	6	AT1G61680;AT1G61688;AT1G61670;AT1G61690;AT1G61667;AT1G61700	AT1G61680	AT1G61680	2407
Chr4_8113336.0	4	8113336	0.0003058825	6	AT4G14070;AT4G14060;AT4G14080;AT4G14100;AT4G14050;AT4G14090	AT4G14070	AT4G14070	0
Chr4_8124016.0	4	8124016	0.0003058825	9	AT4G14090;AT4G14096;AT4G14100;AT4G14103;AT4G14080;AT4G14104;AT4G14105;AT4G14070;AT4G14110	AT4G14090	AT4G14090	181
Chr3_15803581.0	3	15803581	0.0003060762	3	AT3G44020;AT3G44010;AT3G44006	AT3G44020	AT3G44020	851
Chr3_15807169.0	3	15807169	0.0003060762	2	AT3G44020;AT3G44010	AT3G44020	AT3G44020	4439
Chr4_9490941.0	4	9490941	0.0003061752	5	AT4G16860;AT4G16880;AT4G16855;AT4G16850;AT4G16890	AT4G16860	AT4G16860	0
Chr2_6445092.0	2	6445092	0.0003061974	1	AT2G14960	AT2G14960	AT2G14960	6280
Chr3_21883349.0	3	21883349	0.0003063798	7	AT3G59180;AT3G59190;AT3G59170;AT3G59200;AT3G59210;AT3G59160;AT3G59150	AT3G59180	AT3G59180	890
Chr1_16870742.0	1	16870742	0.0003065924	3	AT1G44575;AT1G44542;AT1G44608	AT1G44575	AT1G44575	954
Chr1_22883041.0	1	22883041	0.0003066779	3	AT1G61900;AT1G61910;AT1G61920	AT1G61900	AT1G61900	0
Chr4_18187216.0	4	18187216	0.0003067813	5	AT4G39030;AT4G39040;AT4G39020;AT4G39050;AT4G39010	AT4G39030	AT4G39030	0
Chr4_18187217.0	4	18187217	0.0003067813	5	AT4G39030;AT4G39040;AT4G39020;AT4G39050;AT4G39010	AT4G39030	AT4G39030	0
Chr2_4165724.0	2	4165724	0.0003067925	0	NA	NA	NA	NA
Chr2_19107803.0	2	19107803	0.0003070558	6	AT2G46530;AT2G46535;AT2G46540;AT2G46550;AT2G46520;AT2G46560	AT2G46530	AT2G46530	0
Chr1_22780693.0	1	22780693	0.0003071183	6	AT1G61688;AT1G61690;AT1G61680;AT1G61700;AT1G61710;AT1G61670	AT1G61688	AT1G61688	40
Chr1_22781184.0	1	22781184	0.0003071183	7	AT1G61688;AT1G61690;AT1G61700;AT1G61680;AT1G61710;AT1G61670;AT1G61720	AT1G61688	AT1G61688	0
Chr1_22782249.0	1	22782249	0.0003071183	7	AT1G61690;AT1G61688;AT1G61700;AT1G61710;AT1G61680;AT1G61720;AT1G61670	AT1G61690	AT1G61690	358
Chr1_22783310.0	1	22783310	0.0003071183	7	AT1G61690;AT1G61688;AT1G61700;AT1G61710;AT1G61720;AT1G61680;AT1G61730	AT1G61690	AT1G61690	0
Chr4_8208155.0	4	8208155	0.0003071637	8	AT4G14250;AT4G14240;AT4G14230;AT4G14251;AT4G14260;AT4G14226;AT4G14225;AT4G14220	AT4G14250	AT4G14250	593
Chr5_8290201.0	5	8290201	0.0003072787	4	AT5G24320;AT5G24330;AT5G24318;AT5G24340	AT5G24320	AT5G24320	2162
Chr2_19058417.0	2	19058417	0.000307407	5	AT2G46430;AT2G46420;AT2G46440;AT2G46450;AT2G46410	AT2G46430	AT2G46430	0
Chr3_9223569.0	3	9223569	0.0003074168	7	AT3G25430;AT3G25440;AT3G25420;AT3G25410;AT3G25460;AT3G25400;AT3G25470	AT3G25430	AT3G25430	0
Chr4_14324915.0	4	14324915	0.0003074347	5	AT4G29080;AT4G29070;AT4G29060;AT4G29050;AT4G29090	AT4G29080	AT4G29080	0
Chr3_2131558.0	3	2131558	0.0003077562	7	AT3G06760;AT3G06750;AT3G06770;AT3G06740;AT3G06730;AT3G06720;AT3G06778	AT3G06760	AT3G06760	1200
Chr4_17564361.0	4	17564361	0.0003081215	8	AT4G37330;AT4G37340;AT4G37320;AT4G37360;AT4G37310;AT4G37370;AT4G37380;AT4G37300	AT4G37330	AT4G37330	0
Chr5_13080259.0	5	13080259	0.0003081215	1	AT5G34871	AT5G34871	AT5G34871	4778
Chr5_13080527.0	5	13080527	0.0003081215	1	AT5G34871	AT5G34871	AT5G34871	4510
Chr5_13084900.0	5	13084900	0.0003081215	2	AT5G34871;AT5G34828	AT5G34871	AT5G34871	137
Chr5_13088793.0	5	13088793	0.0003081215	2	AT5G34871;AT5G34828	AT5G34871	AT5G34871	2228
Chr5_13089273.0	5	13089273	0.0003081215	2	AT5G34871;AT5G34828	AT5G34871	AT5G34871	2708
Chr5_13095134.0	5	13095134	0.0003081215	2	AT5G34828;AT5G34871	AT5G34828	AT5G34828	790
Chr1_19671316.0	1	19671316	0.0003081361	8	AT1G52827;AT1G52825;AT1G52820;AT1G52830;AT1G52810;AT1G52800;AT1G52790;AT1G52780	AT1G52827	AT1G52827	132
Chr5_14046130.0	5	14046130	0.000308274	1	AT5G35917	AT5G35917	AT5G35917	2993
Chr5_10687473.0	5	10687473	0.0003083323	2	AT5G28660;AT5G28650	AT5G28660	AT5G28660	3547
Chr3_13402501.0	3	13402501	0.0003083573	0	NA	NA	NA	NA
Chr4_5369433.0	4	5369433	0.000308392	3	AT4G08450;AT4G08455;AT4G08460	AT4G08450	AT4G08450	0
Chr2_1637402.0	2	1637402	0.0003089755	5	AT2G04675;AT2G04680;AT2G04690;AT2G04660;AT2G04700	AT2G04675	AT2G04675	81
Chr1_13299893.0	1	13299893	0.0003089777	1	AT1G35820	AT1G35820	AT1G35820	8226
Chr3_1151.0	3	1151	0.0003090829	5	AT3G01015;AT3G01010;AT3G01020;AT3G01030;AT3G01040	AT3G01015	AT3G01015	502
Chr3_4035.0	3	4035	0.0003090829	6	AT3G01015;AT3G01010;AT3G01020;AT3G01030;AT3G01040;AT3G01050	AT3G01015	AT3G01015	0
Chr1_12247869.0	1	12247869	0.000309142	4	AT1G33780;AT1G33770;AT1G33790;AT1G33760	AT1G33780	AT1G33780	1681
Chr5_18209137.0	5	18209137	0.0003091428	3	AT5G45095;AT5G45090;AT5G45100	AT5G45095	AT5G45095	92
Chr5_18209147.0	5	18209147	0.0003091428	3	AT5G45095;AT5G45090;AT5G45100	AT5G45095	AT5G45095	102
Chr3_511921.0	3	511921	0.0003091888	10	AT3G02470;AT3G02468;AT3G02480;AT3G02490;AT3G02460;AT3G02493;AT3G02450;AT3G02500;AT3G02440;AT3G02510	AT3G02470	AT3G02470	360
Chr3_16588407.0	3	16588407	0.000309423	4	AT3G45252;AT3G45248;AT3G45260;AT3G45245	AT3G45252	AT3G45252	2043
Chr5_5188901.0	5	5188901	0.0003095424	7	AT5G15890;AT5G15900;AT5G15880;AT5G15870;AT5G15910;AT5G15920;AT5G15860	AT5G15890	AT5G15890	0
