rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
S3_235363309	3	235363309	0.003080559	7	Zm00001eb163300;Zm00001eb163290;Zm00001eb163310;Zm00001eb163320;Zm00001eb163330;Zm00001eb163280;Zm00001eb163270	Zm00001eb163300	Zm00001eb163300	0
S5_61313012	5	61313012	0.003082517	3	RPL30_2;Zm00001eb227640;Zm00001eb227650	RPL30_2	Zm00001eb227660	3514
S4_50773012	4	50773012	0.003083512	1	Zm00001eb175610	Zm00001eb175610	Zm00001eb175610	0
S10_113756084	10	113756084	0.003085989	0	NA	NA	NA	NA
S9_146480189	9	146480189	0.003086019	4	Zm00001eb397950;Zm00001eb397940;Zm00001eb397930;Zm00001eb397920	Zm00001eb397950	Zm00001eb397950	0
S7_146671309	7	146671309	0.003087031	3	VIP1_3;Zm00001eb318750;RF2a_1	VIP1_3	Zm00001eb318740	0
S1_35879544	1	35879544	0.003087398	2	Zm00001eb011150;Zm00001eb011160	Zm00001eb011150	Zm00001eb011150	0
S7_132069842	7	132069842	0.00309233	3	Zm00001eb315100;Zm00001eb315110;Zm00001eb315120	Zm00001eb315100	Zm00001eb315100	987
S4_1285409	4	1285409	0.003102011	2	Zm00001eb164400;Zm00001eb164410	Zm00001eb164400	Zm00001eb164400	0
S2_182101793	2	182101793	0.003103905	1	Zm00001eb098650	Zm00001eb098650	Zm00001eb098650	0
S9_82883262	9	82883262	0.003104829	1	Zm00001eb384990	Zm00001eb384990	Zm00001eb384990	0
S7_182740706	7	182740706	0.003107082	5	Zm00001eb330920;Zm00001eb330910;Zm00001eb330930;Zm00001eb330940;Zm00001eb330950	Zm00001eb330920	Zm00001eb330920	620
S8_56881795	8	56881795	0.003107994	3	Zm00001eb341770;Zm00001eb341780;Zm00001eb341790	Zm00001eb341770	Zm00001eb341770	3791
S2_17030605	2	17030605	0.00310809	1	Zm00001eb073530	Zm00001eb073530	Zm00001eb073530	0
S5_89130869	5	89130869	0.003112772	3	Zm00001eb233420;Zm00001eb233430;Zm00001eb233440	Zm00001eb233420	Zm00001eb233420	4233
S5_50331051	5	50331051	0.003113597	3	Zm00001eb225430;Zm00001eb225440;Zm00001eb225450	Zm00001eb225430	Zm00001eb225430	0
S6_84502026	6	84502026	0.00312029	0	NA	NA	NA	NA
S2_73632275	2	73632275	0.003121004	1	Zm00001eb085520	Zm00001eb085520	Zm00001eb085520	95
S1_20263100	1	20263100	0.003122957	3	Zm00001eb007000;Zm00001eb007010;Zm00001eb007020	Zm00001eb007000	Zm00001eb007000	2355
S2_218069488	2	218069488	0.00312403	3	Zm00001eb109270;Zm00001eb109260;Zm00001eb109250	Zm00001eb109270	Zm00001eb109270	0
S4_10789552	4	10789552	0.003125973	2	Zm00001eb167740;Zm00001eb167750	Zm00001eb167740	Zm00001eb167740	0
S2_184001648	2	184001648	0.003127447	2	Zm00001eb099150;Zm00001eb099160	Zm00001eb099150	Zm00001eb099150	475
S3_170392269	3	170392269	0.003129612	3	Zm00001eb144250;Zm00001eb144260;ALF_1	Zm00001eb144250	Zm00001eb144250	0
S6_161990709	6	161990709	0.003131026	1	Zm00001eb289450	Zm00001eb289450	Zm00001eb289450	1455
S6_11504145	6	11504145	0.003135242	2	Os08g0118900;RGA3_18	Os08g0118900	Zm00001eb261190	0
S10_87121186	10	87121186	0.003135755	2	MYB134;Zm00001eb417180	MYB134	Zm00001eb417190	0
S1_115847566	1	115847566	0.003140262	1	Zm00001eb026050	Zm00001eb026050	Zm00001eb026050	0
S7_184186043	7	184186043	0.003140825	5	Zm00001eb331730;Zm00001eb331740;Zm00001eb331710;Zm00001eb331720;Zm00001eb331700	Zm00001eb331730	Zm00001eb331730	0
S8_57918002	8	57918002	0.003143031	1	Zm00001eb341890	Zm00001eb341890	Zm00001eb341890	0
S3_235368124	3	235368124	0.003146843	7	Zm00001eb163310;Zm00001eb163300;Zm00001eb163320;Zm00001eb163290;Zm00001eb163330;Zm00001eb163280;Zm00001eb163270	Zm00001eb163310	Zm00001eb163310	6
S8_18982369	8	18982369	0.00314718	2	Zm00001eb336950;Zm00001eb336940	Zm00001eb336950	Zm00001eb336950	0
S8_14194164	8	14194164	0.00314744	3	MYBR18;Zm00001eb335670;MYBR21	MYBR18	Zm00001eb335680	0
S8_69355711	8	69355711	0.00314747	1	Zm00001eb343460	Zm00001eb343460	Zm00001eb343460	0
S5_4589923	5	4589923	0.003153781	5	Zm00001eb212980;Zm00001eb212990;Zm00001eb213000;Zm00001eb213010;Zm00001eb212970	Zm00001eb212980	Zm00001eb212980	5758
S2_199965978	2	199965978	0.003154455	1	bHLH95	bHLH95	Zm00001eb102950	0
S3_107864298	3	107864298	0.003155655	3	Zm00001eb134200;PR1_0;Zm00001eb134220	Zm00001eb134200	Zm00001eb134200	0
S8_153933992	8	153933992	0.003156117	7	Zm00001eb360030;Zm00001eb360040;Zm00001eb360020;Zm00001eb360050;Zm00001eb360060;UBC36_2;Zm00001eb360080	Zm00001eb360030	Zm00001eb360030	989
S1_3275227	1	3275227	0.003162031	4	Zm00001eb000920;Zm00001eb000930;Zm00001eb000940;Zm00001eb000950	Zm00001eb000920	Zm00001eb000920	0
S6_130221348	6	130221348	0.003162176	1	Zm00001eb280870	Zm00001eb280870	Zm00001eb280870	0
S4_248491887	4	248491887	0.003162438	5	Zm00001eb209380;Zm00001eb209370;Zm00001eb209390;Zm00001eb209360;Zm00001eb209400	Zm00001eb209380	Zm00001eb209380	0
S2_205492851	2	205492851	0.003164454	1	Zm00001eb104820	Zm00001eb104820	Zm00001eb104820	0
S6_103355082	6	103355082	0.003164717	2	Zm00001eb274360;Zm00001eb274350	Zm00001eb274360	Zm00001eb274360	0
S6_134349787	6	134349787	0.003170272	1	Zm00001eb281920	Zm00001eb281920	Zm00001eb281920	0
S3_4409584	3	4409584	0.003174035	4	Zm00001eb120370;RLK;Zm00001eb120380;Zm00001eb120390	Zm00001eb120370	Zm00001eb120370	533
S1_277083968	1	277083968	0.003174065	1	Zm00001eb055710	Zm00001eb055710	Zm00001eb055710	7918
S5_58763520	5	58763520	0.003176889	2	Zm00001eb227000;Zm00001eb227010	Zm00001eb227000	Zm00001eb227000	567
S3_4726127	3	4726127	0.003178972	4	Zm00001eb120590;Zm00001eb120580;Zm00001eb120600;Zm00001eb120570	Zm00001eb120590	Zm00001eb120590	4149
S8_77166326	8	77166326	0.003180373	2	Zm00001eb344900;Zm00001eb344890	Zm00001eb344900	Zm00001eb344900	0
S5_203929594	5	203929594	0.003181212	3	Zm00001eb250580;Zm00001eb250590;Zm00001eb250600	Zm00001eb250580	Zm00001eb250580	60
S10_58344972	10	58344972	0.003183973	0	NA	NA	NA	NA
S10_1413467	10	1413467	0.003184826	10	Zm00001eb405080;Zm00001eb405090;Zm00001eb405100;Zm00001eb405110;NH5.1_1;Zm00001eb405070;Zm00001eb405120;Zm00001eb405130;Zm00001eb405140;LECRK91_9	Zm00001eb405080	Zm00001eb405080	15
S4_221531557	4	221531557	0.003186523	2	Zm00001eb202460;Zm00001eb202450	Zm00001eb202460	Zm00001eb202460	0
S3_216612432	3	216612432	0.0031905	2	Zm00001eb157500;Zm00001eb157510	Zm00001eb157500	Zm00001eb157500	4285
S10_3973750	10	3973750	0.003192351	1	Zm00001eb406240	Zm00001eb406240	Zm00001eb406240	16900
S3_33916877	3	33916877	0.00319378	5	Zm00001eb127290;Zm00001eb127280;Zm00001eb127300;Zm00001eb127270;Zm00001eb127260	Zm00001eb127290	Zm00001eb127290	0
S5_64702391	5	64702391	0.003194676	0	NA	NA	NA	NA
S6_60380695	6	60380695	0.003198291	0	NA	NA	NA	NA
S2_135410575	2	135410575	0.003198472	4	Zm00001eb091300;Zm00001eb091280;Zm00001eb091290;Zm00001eb091310	Zm00001eb091300	Zm00001eb091300	0
S1_21138595	1	21138595	0.003199947	2	Zm00001eb007140;Zm00001eb007150	Zm00001eb007140	Zm00001eb007140	0
S5_170267513	5	170267513	0.003200818	1	Zm00001eb242250	Zm00001eb242250	Zm00001eb242250	0
S2_197453218	2	197453218	0.003201368	0	NA	NA	NA	NA
S2_242096549	2	242096549	0.003201496	3	Zm00001eb118050;RGA3_5;TCPE2_0	Zm00001eb118050	Zm00001eb118050	0
S1_3903872	1	3903872	0.003204303	2	CCT4_0;Zm00001eb001250	CCT4_0	Zm00001eb001240	99
S10_85776557	10	85776557	0.003204787	2	FIE2;Zm00001eb416940	FIE2	Zm00001eb416950	17257
S1_307030988	1	307030988	0.003206066	5	Zm00001eb065140;RUBA_0;Zm00001eb065150;Zm00001eb065130;EXL3_5	Zm00001eb065140	Zm00001eb065140	1267
S2_239814044	2	239814044	0.003207866	3	Zm00001eb116990;Zm00001eb116980;Zm00001eb116970	Zm00001eb116990	Zm00001eb116990	1775
S1_26809117	1	26809117	0.003209292	2	Zm00001eb008720;ATP4	Zm00001eb008720	Zm00001eb008720	0
S9_144513774	9	144513774	0.003211992	2	Zm00001eb397190;APX1_5	Zm00001eb397190	Zm00001eb397190	0
S8_167835782	8	167835782	0.00321539	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S7_185035314	7	185035314	0.003222544	1	Zm00001eb332010	Zm00001eb332010	Zm00001eb332010	0
S5_197911680	5	197911680	0.003223257	5	Zm00001eb250050;Zm00001eb250060;Zm00001eb250040;Zm00001eb250030;Zm00001eb250020	Zm00001eb250050	Zm00001eb250050	0
S1_234172941	1	234172941	0.003223613	2	Zm00001eb044970;Zm00001eb044960	Zm00001eb044970	Zm00001eb044970	0
S4_162359723	4	162359723	0.00322417	3	Zm00001eb187650;Zm00001eb187660;Zm00001eb187670	Zm00001eb187650	Zm00001eb187650	280
S1_180826112	1	180826112	0.003227004	1	Zm00001eb032280	Zm00001eb032280	Zm00001eb032280	0
S5_89337563	5	89337563	0.003228801	1	VATA_1	VATA_1	Zm00001eb233450	0
S5_14511892	5	14511892	0.003233712	5	Zm00001eb217490;Zm00001eb217500;Zm00001eb217480;Zm00001eb217510;FCL1	Zm00001eb217490	Zm00001eb217490	0
S6_132152015	6	132152015	0.003233802	4	Zm00001eb281360;Zm00001eb281350;Zm00001eb281370;dzs18	Zm00001eb281360	Zm00001eb281360	0
S3_18025510	3	18025510	0.003233804	5	CRR2_0;Zm00001eb124480;UFD1L;Zm00001eb124500;Zm00001eb124510	CRR2_0	Zm00001eb124470	0
S1_3275354	1	3275354	0.003234074	4	Zm00001eb000920;Zm00001eb000930;Zm00001eb000940;Zm00001eb000950	Zm00001eb000920	Zm00001eb000920	0
S6_120886488	6	120886488	0.003236109	2	Zm00001eb278910;Zm00001eb278920	Zm00001eb278910	Zm00001eb278910	12963
S2_182847363	2	182847363	0.003239016	2	Zm00001eb098870;Zm00001eb098880	Zm00001eb098870	Zm00001eb098870	1647
S9_150095133	9	150095133	0.00324348	2	Zm00001eb399130;Zm00001eb399120	Zm00001eb399130	Zm00001eb399130	0
S5_23102885	5	23102885	0.003244	0	NA	NA	NA	NA
S9_117226541	9	117226541	0.003247303	5	Zm00001eb390320;MYC2_3;Zm00001eb390340;Zm00001eb390350;Zm00001eb390360	Zm00001eb390320	Zm00001eb390320	0
S8_167835775	8	167835775	0.00324844	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S9_93350987	9	93350987	0.003248875	1	Zm00001eb386030	Zm00001eb386030	Zm00001eb386030	0
S2_14973959	2	14973959	0.003256079	1	Zm00001eb072680	Zm00001eb072680	Zm00001eb072680	357
S6_115482767	6	115482767	0.003260044	4	Zm00001eb277600;Zm00001eb277610;Zm00001eb277590;Zm00001eb277580	Zm00001eb277600	Zm00001eb277600	2393
S9_150093279	9	150093279	0.003262942	2	Zm00001eb399120;Zm00001eb399130	Zm00001eb399120	Zm00001eb399120	1004
S8_25667808	8	25667808	0.003264326	5	Zm00001eb338570;Zm00001eb338580;Zm00001eb338590;Zm00001eb338600;Zm00001eb338560	Zm00001eb338570	Zm00001eb338570	0
S10_138435952	10	138435952	0.003265399	1	Zm00001eb428430	Zm00001eb428430	Zm00001eb428430	0
S9_82792366	9	82792366	0.003266666	0	NA	NA	NA	NA
S1_248711007	1	248711007	0.003266668	1	Zm00001eb048420	Zm00001eb048420	Zm00001eb048420	0
S8_168032938	8	168032938	0.003268791	5	Zm00001eb364430;Zm00001eb364420;Zm00001eb364440;Zm00001eb364450;Zm00001eb364460	Zm00001eb364430	Zm00001eb364430	0
S2_1591656	2	1591656	0.003269659	5	Zm00001eb065950;Zm00001eb065960;Zm00001eb065970;Zm00001eb065980;Zm00001eb065990	Zm00001eb065950	Zm00001eb065950	1
S6_169940038	6	169940038	0.003270147	6	Zm00001eb292770;Zm00001eb292780;DOF10;Zm00001eb292760;Zm00001eb292750;rop6	Zm00001eb292770	Zm00001eb292770	0
S2_179127866	2	179127866	0.003272734	2	Zm00001eb097960;Zm00001eb097970	Zm00001eb097960	Zm00001eb097960	0
S4_239184551	4	239184551	0.003274491	2	ETR4_1;Zm00001eb205270	ETR4_1	Zm00001eb205280	0
S8_70380986	8	70380986	0.003277201	1	RLT2_2	RLT2_2	Zm00001eb343660	0
S7_22148907	7	22148907	0.003279778	2	Zm00001eb303720;GPDH5	Zm00001eb303720	Zm00001eb303720	0
S3_24544239	3	24544239	0.003281733	1	Zm00001eb125670	Zm00001eb125670	Zm00001eb125670	0
S1_290801170	1	290801170	0.003281888	3	Zm00001eb059620;Zm00001eb059630;Zm00001eb059610	Zm00001eb059620	Zm00001eb059620	0
S1_172266165	1	172266165	0.003284421	0	NA	NA	NA	NA
S1_61846960	1	61846960	0.003289779	4	Zm00001eb017320;Zm00001eb017310;PIP5K4_0;Zm00001eb017300	Zm00001eb017320	Zm00001eb017320	966
S1_24831588	1	24831588	0.003293741	1	Zm00001eb008200	Zm00001eb008200	Zm00001eb008200	0
S7_89392234	7	89392234	0.003295438	1	Zm00001eb309560	Zm00001eb309560	Zm00001eb309560	0
S5_198017008	5	198017008	0.003297493	2	Zm00001eb250070;Zm00001eb250080	Zm00001eb250070	Zm00001eb250070	2136
S5_3080195	5	3080195	0.003299512	4	Zm00001eb212010;Zm00001eb212000;Zm00001eb212020;Zm00001eb211990	Zm00001eb212010	Zm00001eb212010	3247
S2_13883032	2	13883032	0.003302851	5	Zm00001eb072260;Zm00001eb072250;Zm00001eb072240;Zm00001eb072270;Zm00001eb072280	Zm00001eb072260	Zm00001eb072260	0
S2_140686164	2	140686164	0.003303085	0	NA	NA	NA	NA
S9_48859093	9	48859093	0.003303617	3	Zm00001eb381860;Zm00001eb381850;Zm00001eb381840	Zm00001eb381860	Zm00001eb381860	0
S2_56624057	2	56624057	0.00330732	0	NA	NA	NA	NA
S10_83876522	10	83876522	0.003308044	1	Zm00001eb416560	Zm00001eb416560	Zm00001eb416560	0
S7_153574052	7	153574052	0.003310032	4	Zm00001eb321010;Zm00001eb321000;Zm00001eb320990;Zm00001eb321020	Zm00001eb321010	Zm00001eb321010	0
S6_107929747	6	107929747	0.00331029	4	Zm00001eb275660;Zm00001eb275670;Zm00001eb275650;Zm00001eb275640	Zm00001eb275660	Zm00001eb275660	0
S6_179098257	6	179098257	0.003310815	2	HIR3;Zm00001eb297400	HIR3	Zm00001eb297390	0
S9_161752996	9	161752996	0.003314506	9	Zm00001eb404480;Zm00001eb404470;Zm00001eb404450;Zm00001eb404460;Zm00001eb404490;Zm00001eb404440;Zm00001eb404430;Zm00001eb404500;Zm00001eb404510	Zm00001eb404480	Zm00001eb404480	772
S4_29932600	4	29932600	0.003318591	5	Zm00001eb171380;Zm00001eb171390;ATG8C_1;Zm00001eb171370;Zm00001eb171360	Zm00001eb171380	Zm00001eb171380	0
S6_173473718	6	173473718	0.003319011	3	Zm00001eb294480;Zm00001eb294470;Zm00001eb294490	Zm00001eb294480	Zm00001eb294480	0
S3_14375654	3	14375654	0.003321216	5	Zm00001eb123490;Zm00001eb123500;Zm00001eb123480;Zm00001eb123470;Zm00001eb123460	Zm00001eb123490	Zm00001eb123490	58
S7_137513991	7	137513991	0.003321374	4	Zm00001eb316510;Zm00001eb316500;Zm00001eb316520;Zm00001eb316530	Zm00001eb316510	Zm00001eb316510	0
S6_134497209	6	134497209	0.003322376	7	Zm00001eb281980;Zm00001eb281970;Zm00001eb281960;Zm00001eb281990;Zm00001eb282000;Zm00001eb282010;Zm00001eb282020	Zm00001eb281980	Zm00001eb281980	0
S1_206337429	1	206337429	0.003324825	2	Zm00001eb038660;Zm00001eb038650	Zm00001eb038660	Zm00001eb038660	0
S9_2477208	9	2477208	0.003324994	1	Zm00001eb371590	Zm00001eb371590	Zm00001eb371590	209
S2_153850307	2	153850307	0.003325617	3	Zm00001eb093580;LACS8_0;Zm00001eb093570	Zm00001eb093580	Zm00001eb093580	0
S7_167971714	7	167971714	0.003326869	6	REM4.1_0;Zm00001eb324710;Zm00001eb324730;Zm00001eb324740;SAP16;Zm00001eb324760	REM4.1_0	Zm00001eb324720	57
S8_173125495	8	173125495	0.00332689	4	OFP21;Zm00001eb366760;Zm00001eb366750;Zm00001eb366780	OFP21	Zm00001eb366770	507
S2_242096306	2	242096306	0.00332793	3	Zm00001eb118050;RGA3_5;TCPE2_0	Zm00001eb118050	Zm00001eb118050	211
S2_169115892	2	169115892	0.003332685	1	Zm00001eb095820	Zm00001eb095820	Zm00001eb095820	0
S5_15897933	5	15897933	0.003334163	4	Zm00001eb218120;Zm00001eb218110;Zm00001eb218130;Zm00001eb218140	Zm00001eb218120	Zm00001eb218120	0
S8_55476747	8	55476747	0.003337661	4	Zm00001eb341700;Zm00001eb341690;Zm00001eb341680;Zm00001eb341710	Zm00001eb341700	Zm00001eb341700	0
S3_162816661	3	162816661	0.003338798	1	SAD1	SAD1	Zm00001eb143300	0
S7_177979574	7	177979574	0.003342805	2	Zm00001eb328850;Zm00001eb328840	Zm00001eb328850	Zm00001eb328850	0
S9_160017576	9	160017576	0.003348318	3	Zm00001eb403660;Zm00001eb403650;Zm00001eb403640	Zm00001eb403660	Zm00001eb403660	186
S3_226099403	3	226099403	0.003349033	2	Zm00001eb160340;Zm00001eb160330	Zm00001eb160340	Zm00001eb160340	0
S3_162255653	3	162255653	0.003351668	1	Zm00001eb143210	Zm00001eb143210	Zm00001eb143210	0
S10_111725048	10	111725048	0.00335186	3	Zm00001eb421070;Zm00001eb421060;Zm00001eb421080	Zm00001eb421070	Zm00001eb421070	0
S8_175555391	8	175555391	0.003353908	4	Zm00001eb368030;Zm00001eb368040;H2B.2_1;Zm00001eb368050	Zm00001eb368030	Zm00001eb368030	0
S10_140727001	10	140727001	0.003362145	4	Zm00001eb429200;Zm00001eb429190;Zm00001eb429210;Zm00001eb429220	Zm00001eb429200	Zm00001eb429200	0
S8_165955295	8	165955295	0.003363358	4	RALF1_1;Zm00001eb363510;ATG18A_0;SRC2_2	RALF1_1	Zm00001eb363520	0
S5_206134083	5	206134083	0.003364651	2	Zm00001eb251140;NPF7.3_0	Zm00001eb251140	Zm00001eb251140	8972
S5_212818749	5	212818749	0.003365794	6	Zm00001eb253550;Zm00001eb253540;fcf2_1;Zm00001eb253510;Zm00001eb253520;HAK25	Zm00001eb253550	Zm00001eb253550	0
S3_19292542	3	19292542	0.003367422	5	Zm00001eb124690;Zm00001eb124710;Zm00001eb124700;Zm00001eb124680;Zm00001eb124670	Zm00001eb124690	Zm00001eb124690	0
S5_214408212	5	214408212	0.003370537	1	Zm00001eb254270	Zm00001eb254270	Zm00001eb254270	0
S10_9362152	10	9362152	0.003370984	2	Zm00001eb407830;VATP-P1_3	Zm00001eb407830	Zm00001eb407830	0
S2_140686169	2	140686169	0.003371579	0	NA	NA	NA	NA
S5_205870204	5	205870204	0.003372508	2	Zm00001eb251030;Zm00001eb251040	Zm00001eb251030	Zm00001eb251030	0
S4_241674592	4	241674592	0.003376008	2	Zm00001eb205900;Zm00001eb205910	Zm00001eb205900	Zm00001eb205900	0
S1_5282733	1	5282733	0.003376618	3	Zm00001eb001780;Zm00001eb001790;Zm00001eb001800	Zm00001eb001780	Zm00001eb001780	0
S4_203145179	4	203145179	0.003378929	4	Zm00001eb199130;Zm00001eb199110;Zm00001eb199120;Zm00001eb199100	Zm00001eb199130	Zm00001eb199130	0
S2_188802510	2	188802510	0.003379064	1	Zm00001eb100020	Zm00001eb100020	Zm00001eb100020	0
S6_167990265	6	167990265	0.003379313	5	Zm00001eb291830;Zm00001eb291840;Zm00001eb291820;Zm00001eb291810;Zm00001eb291850	Zm00001eb291830	Zm00001eb291830	770
S1_4107123	1	4107123	0.003381138	7	Zm00001eb001390;At3g12260;Zm00001eb001380;Zm00001eb001370;Zm00001eb001360;Zm00001eb001350;Zm00001eb001340	Zm00001eb001390	Zm00001eb001390	2379
S4_6014201	4	6014201	0.003382989	6	Zm00001eb166550;Zm00001eb166560;Zm00001eb166540;Zm00001eb166530;Zm00001eb166570;Zm00001eb166520	Zm00001eb166550	Zm00001eb166550	0
S10_85776524	10	85776524	0.003383724	2	FIE2;Zm00001eb416940	FIE2	Zm00001eb416950	17224
S3_6897896	3	6897896	0.003384076	2	Zm00001eb121390;Zm00001eb121380	Zm00001eb121390	Zm00001eb121390	2593
S7_7449446	7	7449446	0.003387587	1	Zm00001eb300680	Zm00001eb300680	Zm00001eb300680	0
S9_86386907	9	86386907	0.003388412	0	NA	NA	NA	NA
S2_215843258	2	215843258	0.003389092	4	FRL3_3;Zm00001eb108310;Zm00001eb108300;Zm00001eb108290	FRL3_3	Zm00001eb108320	0
S1_289713042	1	289713042	0.003389622	5	Zm00001eb059210;Zm00001eb059190;Zm00001eb059200;Zm00001eb059220;Zm00001eb059180	Zm00001eb059210	Zm00001eb059210	0
S5_2147353	5	2147353	0.003390058	6	Zm00001eb211330;Zm00001eb211340;Zm00001eb211350;Zm00001eb211320;Zm00001eb211300;Zm00001eb211310	Zm00001eb211330	Zm00001eb211330	0
S8_175429398	8	175429398	0.003391102	7	Zm00001eb367990;Zm00001eb367970;Zm00001eb367980;Zm00001eb368000;Zm00001eb367960;Zm00001eb367950;Zm00001eb367940	Zm00001eb367990	Zm00001eb367990	88
S10_143823595	10	143823595	0.003395766	7	Zm00001eb430580;Zm00001eb430590;Zm00001eb430560;Zm00001eb430600;Zm00001eb430570;Zm00001eb430550;Zm00001eb430540	Zm00001eb430580	Zm00001eb430580	0
S3_2571428	3	2571428	0.00339767	2	Zm00001eb119510;Zm00001eb119520	Zm00001eb119510	Zm00001eb119510	0
S1_297572955	1	297572955	0.003399099	2	Zm00001eb061770;RPS2D_2	Zm00001eb061770	Zm00001eb061770	2837
S10_127931384	10	127931384	0.003404885	1	Zm00001eb424960	Zm00001eb424960	Zm00001eb424960	0
S2_191308155	2	191308155	0.003410478	4	Zm00001eb100760;HSF1;Zm00001eb100750;Zm00001eb100780	Zm00001eb100760	Zm00001eb100760	2688
S1_279660487	1	279660487	0.003411982	2	Zm00001eb056260;Zm00001eb056270	Zm00001eb056260	Zm00001eb056260	0
S1_265323296	1	265323296	0.003412107	4	Zm00001eb052590;Zm00001eb052600;Zm00001eb052610;Zm00001eb052620	Zm00001eb052590	Zm00001eb052590	0
S1_292097775	1	292097775	0.003424116	1	TCP5	TCP5	Zm00001eb059920	0
S10_124405997	10	124405997	0.003424192	5	Zm00001eb423950;serk1;Zm00001eb423970;Zm00001eb423940;Zm00001eb423930	Zm00001eb423950	Zm00001eb423950	0
S5_190268303	5	190268303	0.003427778	2	PPCK1_0;ADK2_2	PPCK1_0	Zm00001eb247580	1206
S7_163657180	7	163657180	0.003427989	1	Zm00001eb323240	Zm00001eb323240	Zm00001eb323240	0
S10_142908631	10	142908631	0.003428866	8	Zm00001eb430170;Zm00001eb430160;Zm00001eb430180;Zm00001eb430190;Zm00001eb430200;NPF8.3_2;Zm00001eb430210;Zm00001eb430220	Zm00001eb430170	Zm00001eb430170	0
S9_141873238	9	141873238	0.003429532	2	Zm00001eb396290;Zm00001eb396280	Zm00001eb396290	Zm00001eb396290	2641
S9_14329839	9	14329839	0.003432511	4	Zm00001eb374600;Zm00001eb374610;Zm00001eb374580;Zm00001eb374620	Zm00001eb374600	Zm00001eb374600	5580
S10_136386784	10	136386784	0.003435023	3	Zm00001eb427710;Zm00001eb427700;Zm00001eb427690	Zm00001eb427710	Zm00001eb427710	11929
S6_12413539	6	12413539	0.003441044	1	Zm00001eb261420	Zm00001eb261420	Zm00001eb261420	16915
S10_112926151	10	112926151	0.003443207	2	Zm00001eb421250;Zm00001eb421260	Zm00001eb421250	Zm00001eb421250	0
S5_14133790	5	14133790	0.003444337	5	Zm00001eb217320;Zm00001eb217330;Zm00001eb217310;Zm00001eb217290;Zm00001eb217300	Zm00001eb217320	Zm00001eb217320	0
S1_51972439	1	51972439	0.00344447	4	Zm00001eb015180;Zm00001eb015190;Zm00001eb015170;CAM53_0	Zm00001eb015180	Zm00001eb015180	1178
S2_242322421	2	242322421	0.003446366	2	Zm00001eb118130;Zm00001eb118140	Zm00001eb118130	Zm00001eb118130	163
S8_7835406	8	7835406	0.003446712	2	Zm00001eb334190;Zm00001eb334200	Zm00001eb334190	Zm00001eb334190	0
S7_143193450	7	143193450	0.003447884	4	Zm00001eb317830;Zm00001eb317840;Zm00001eb317850;Zm00001eb317860	Zm00001eb317830	Zm00001eb317830	0
S5_214493636	5	214493636	0.003449485	1	EMB1444_1	EMB1444_1	Zm00001eb254280	0
S7_179004647	7	179004647	0.003451143	3	Zm00001eb329160;Zm00001eb329170;Zm00001eb329180	Zm00001eb329160	Zm00001eb329160	0
S10_32235192	10	32235192	0.003453197	2	Zm00001eb411190;Zm00001eb411200	Zm00001eb411190	Zm00001eb411190	0
S10_145550113	10	145550113	0.003456115	2	Zm00001eb431340;Zm00001eb431350	Zm00001eb431340	Zm00001eb431340	305
S5_225053804	5	225053804	0.003458329	5	Zm00001eb259390;Zm00001eb259380;TCP21;Zm00001eb259360;Zm00001eb259400	Zm00001eb259390	Zm00001eb259390	0
S6_173740737	6	173740737	0.003458801	1	TFIIB2	TFIIB2	Zm00001eb294670	2533
S9_141334159	9	141334159	0.003460877	5	Zm00001eb396090;EZ2;Zm00001eb396100;Zm00001eb396080;Zm00001eb396110	Zm00001eb396090	Zm00001eb396090	0
S3_206243362	3	206243362	0.003461557	5	Zm00001eb154140;Zm00001eb154130;Zm00001eb154150;Zm00001eb154160;Zm00001eb154170	Zm00001eb154140	Zm00001eb154140	0
S2_210905573	2	210905573	0.003466955	5	Zm00001eb106510;Zm00001eb106500;Zm00001eb106520;Zm00001eb106530;Zm00001eb106540	Zm00001eb106510	Zm00001eb106510	0
S2_56976856	2	56976856	0.003468067	2	Zm00001eb083460;Zm00001eb083470	Zm00001eb083460	Zm00001eb083460	0
S3_216582928	3	216582928	0.003474154	1	Zm00001eb157490	Zm00001eb157490	Zm00001eb157490	7611
S2_214770853	2	214770853	0.003476904	2	Zm00001eb107930;Zm00001eb107940	Zm00001eb107930	Zm00001eb107930	283
S4_191142355	4	191142355	0.003477213	7	EREB20;Zm00001eb195910;Zm00001eb195900;Zm00001eb195880;Zm00001eb195930;Zm00001eb195890;Zm00001eb195940	EREB20	Zm00001eb195920	648
