Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,soilN,HORVU.MOREX.r3.1HG0008100,"chr1H:17032766\T,\C",0.003716568,upstream,9205,chr1H,17032766
barley,soilN,HORVU.MOREX.r3.5HG0475280,"chr5H:401511645\A,\G",0.003718256,downstream,21334,chr5H,401511645
barley,soilN,HORVU.MOREX.r3.4HG0417520,"chr4H:606769757\A,\G",0.003726121,in_gene,0,chr4H,606769757
barley,soilN,HORVU.MOREX.r3.7HG0728480,"chr7H:570661292\C,\G",0.003728237,upstream,11921,chr7H,570661292
barley,soilN,HORVU.MOREX.r3.3HG0272120,"chr3H:370499099\C,\T",0.003733756,upstream,22962,chr3H,370499099
barley,soilN,HORVU.MOREX.r3.2HG0195290,"chr2H:612286717\C,\T",0.003734064,upstream,3540,chr2H,612286717
barley,soilN,HORVU.MOREX.r3.7HG0725220,"chr7H:555480107\G,\A",0.003734683,downstream,804,chr7H,555480107
barley,soilN,HORVU.MOREX.r3.3HG0318930,"chr3H:593908587\C,\T",0.003735149,upstream,1355,chr3H,593908587
barley,soilN,HORVU.MOREX.r3.5HG0430760,"chr5H:30031871\G,\A",0.003735605,downstream,11387,chr5H,30031871
barley,soilN,HORVU.MOREX.r3.4HG0408140,"chr4H:581256066\T,\C",0.00373881,upstream,22344,chr4H,581256066
barley,soilN,HORVU.MOREX.r3.6HG0551870,"chr6H:31238908\A,\G",0.003746273,upstream,10056,chr6H,31238908
barley,soilN,HORVU.MOREX.r3.7HG0645580,"chr7H:20922804\T,\C",0.003748725,downstream,23765,chr7H,20922804
barley,soilN,HORVU.MOREX.r3.7HG0665200,"chr7H:84916342\G,\A",0.003749887,downstream,5626,chr7H,84916342
barley,soilN,HORVU.MOREX.r3.5HG0485510,"chr5H:454352816\A,\G",0.003754894,downstream,6550,chr5H,454352816
barley,soilN,HORVU.MOREX.r3.5HG0525940,"chr5H:562621069\G,\A",0.003760189,downstream,3525,chr5H,562621069
barley,soilN,HORVU.MOREX.r3.5HG0521230,"chr5H:551658808\C,\T",0.00376392,downstream,4400,chr5H,551658808
